age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
39,39250,5.7,9,2.4,9,6,0,9,119261,1078,10,9,2,4,10,5,4,3,1,4,3,Male,Jamesfort,Store
64,170113,5.4,9,1.1,2,5,0,2,62543,12726,9,7,5,5,1,7,2,2,9,4,3,Female,West Veronicaborough,Store
79,181164,4.2,2,2.3,6,9,16,0,106189,130198,7,0,5,4,1,5,2,3,8,9,6,Female,West Sethfurt,Online
22,145847,4.8,10,3.0,8,7,8,8,82184,114915,5,7,4,5,6,9,2,8,4,8,8,Female,Martinville,Store
68,118306,6.8,2,2.6,9,9,32,18,133858,14305,1,5,2,5,10,6,1,5,9,6,9,Male,South Nicholasmouth,Store
35,249989,2.3,5,2.2,6,10,5,6,71037,3297,3,4,1,8,8,6,1,8,8,9,9,Female,Angelaberg,Store
62,43551,7.3,8,4.2,1,3,36,10,106298,39556,8,7,4,6,9,2,9,2,7,5,4,Male,Lake Jason,Store
18,249989,3.0,11,2.6,3,8,21,8,61651,13182,9,3,5,1,2,8,1,10,5,3,4,Female,Bryanland,Online
50,166453,6.4,2,2.0,5,3,30,9,82337,70484,10,3,2,2,9,1,10,2,9,4,5,Other,South David,Store
72,115534,6.0,6,3.4,7,5,43,11,120501,112397,8,3,3,1,5,6,9,6,2,3,9,Male,Pittsburgh,Store
27,249989,4.5,5,0.8,3,7,40,2,92676,32809,8,7,5,6,3,10,3,1,7,10,8,Male,Moniqueland,Store
22,246486,8.7,12,2.7,10,8,39,14,14388,68798,8,8,7,6,2,10,6,6,6,7,7,Other,North Johntown,Store
56,130022,6.2,8,0.0,10,9,46,8,24585,59177,10,1,7,10,3,10,2,3,7,3,5,Male,Shortport,Store
38,124670,9.4,11,0.5,5,7,41,5,149996,71825,5,7,2,6,4,2,9,3,8,3,6,Female,Barbertown,Online
19,166656,5.7,14,0.9,1,6,21,2,68895,38934,7,3,6,5,4,9,1,1,10,2,3,Male,South Paulland,Store
28,15830,6.7,7,3.7,10,9,38,7,52099,33696,2,0,3,4,5,1,2,3,8,2,4,Other,New Ryan,Store
63,191050,7.9,11,5.8,2,3,28,8,82935,136586,4,5,6,5,9,6,6,7,6,4,1,Other,West Rachel,Store
27,241731,6.9,8,0.0,3,2,45,16,94504,55857,7,7,4,2,9,2,1,7,8,2,4,Male,Karaville,Store
50,126025,7.1,5,0.4,5,4,17,3,54332,65078,8,2,4,8,2,9,1,2,4,6,6,Female,New Larry,Store
66,249989,2.4,1,2.9,5,6,29,2,100079,60310,4,6,4,10,8,4,8,1,1,4,4,Other,North Shannonside,Store
61,246756,6.1,3,2.9,4,9,16,1,115249,23493,9,2,3,8,1,10,3,4,6,8,6,Other,Port Joseph,Store
71,143698,7.7,9,3.7,5,4,0,11,92768,141346,1,7,1,7,5,5,8,7,5,8,5,Male,Davidport,Store
53,96890,4.1,8,2.3,1,2,30,0,96895,126395,3,9,7,9,7,6,1,7,5,9,8,Male,South Melissaberg,Store
79,89008,9.2,3,1.6,7,8,40,12,94248,124429,10,6,4,10,2,1,10,1,4,2,3,Male,Port Tracyville,Store
40,178759,8.3,12,1.3,1,3,12,16,12503,64564,6,1,6,7,8,2,9,8,7,5,7,Female,New Joshua,Store
24,157320,6.5,3,2.1,2,10,46,4,29230,5773,7,9,3,1,6,9,2,4,5,9,6,Female,South Meganton,Store
43,239465,5.4,11,4.0,1,8,44,6,126912,46849,5,1,1,6,4,8,10,3,6,7,8,Other,Lake Mistyberg,Online
63,243215,7.6,2,1.8,4,10,2,4,117693,83936,4,2,7,8,8,1,4,10,9,4,9,Other,Petertown,Store
40,82366,9.1,12,2.5,1,9,12,5,21239,47200,9,0,3,7,9,1,4,2,5,10,10,Female,West Courtney,Store
50,71856,5.2,9,2.0,4,8,20,0,113957,66585,10,4,4,5,4,5,10,4,3,4,8,Male,Davidhaven,Store
61,218564,9.4,12,3.6,5,5,36,17,33145,542,4,8,3,4,1,4,4,9,9,5,7,Other,Lunamouth,Store
57,16756,6.0,4,0.0,6,2,38,8,74542,104503,9,0,2,4,9,5,10,10,4,2,1,Female,Lake David,Store
70,184385,6.4,5,4.3,10,2,22,19,145672,41624,8,2,1,4,8,1,9,2,1,5,6,Male,Milestown,Online
21,102551,7.6,9,0.2,6,3,13,7,83324,46276,8,8,3,2,6,7,7,3,7,7,3,Other,Martinezside,Store
77,15005,5.4,11,5.5,2,6,25,4,20792,92343,1,9,4,7,9,2,2,3,2,6,3,Male,North Melindaburgh,Store
26,39034,5.6,6,1.8,1,9,41,1,4306,24485,10,0,4,1,5,6,7,8,9,1,6,Female,West Kimberlyborough,Store
33,30687,5.6,14,0.4,2,4,13,6,96312,88652,3,6,4,3,5,10,1,8,5,7,4,Male,North Kenneth,Store
53,115094,3.4,9,1.6,10,9,4,4,114124,8897,7,6,6,2,5,3,1,10,9,3,6,Male,Combsside,Store
74,52630,7.5,4,3.7,6,9,3,13,50989,32333,3,4,2,4,8,6,6,1,3,5,1,Other,Delgadoborough,Store
48,237201,1.0,14,3.0,4,10,38,10,50127,149972,4,8,1,5,2,6,6,1,9,2,1,Female,Michaelmouth,Store
79,80004,7.7,9,2.2,10,2,40,0,97367,29725,7,0,6,5,4,7,3,5,5,3,8,Other,Wilkinsville,Store
61,213803,12.0,12,1.9,8,9,7,6,13160,44834,2,8,3,9,8,4,3,9,4,5,5,Other,Bakerville,Store
38,102578,7.1,8,1.5,9,3,33,6,41035,130247,3,4,5,6,3,10,2,10,5,5,5,Other,Lake Brianchester,Store
79,141687,5.5,10,2.5,10,5,27,18,74804,133237,5,7,4,2,6,6,7,3,1,2,8,Male,Port Michelle,Store
75,60442,8.0,12,2.2,5,2,45,4,146014,79979,4,1,4,9,10,6,6,1,2,3,9,Male,North Patrickbury,Store
59,230065,6.6,2,1.1,5,10,3,13,40214,118307,5,8,3,2,9,9,3,7,3,7,8,Male,New Thomas,Store
79,221326,12.0,10,0.2,9,7,29,5,106815,86256,6,2,4,6,2,10,10,8,8,9,4,Female,Gonzalezstad,Store
44,167892,6.9,10,0.2,5,6,3,4,49749,82599,3,5,6,7,1,1,5,4,7,9,4,Female,Bobbyside,Online
45,124788,6.1,3,2.5,4,2,24,4,149996,102987,5,0,7,5,3,8,2,6,1,6,3,Female,New Melissaville,Store
65,50682,5.3,6,1.6,10,8,0,1,127842,130811,2,1,2,7,2,5,8,5,7,9,9,Male,South Matthewland,Store
79,153874,7.7,12,2.5,7,3,36,4,136407,4360,2,7,7,9,2,10,3,10,7,1,5,Female,Johnsonhaven,Store
59,18473,10.4,9,1.7,6,8,36,12,118764,96159,1,2,4,7,6,1,6,8,8,7,3,Female,West Natasha,Store
34,249989,4.9,5,3.9,1,9,23,12,7149,118703,1,5,4,8,9,6,7,10,3,1,10,Female,Riceberg,Store
54,227370,9.2,7,2.5,9,7,0,4,62002,139007,10,3,5,5,4,6,8,1,2,6,7,Male,Chasemouth,Online
41,114585,7.3,9,3.6,3,5,2,13,85746,542,8,7,4,9,7,6,2,6,7,7,3,Male,Andersonfort,Store
20,97172,4.2,10,1.3,4,8,36,5,93736,18328,5,7,4,10,2,8,6,8,9,3,3,Female,Port Jesusshire,Hybrid
53,89906,3.1,9,4.0,7,2,35,9,149996,107548,1,5,4,3,7,2,5,1,5,9,5,Male,Charleston,Store
78,218526,8.4,12,3.5,10,8,46,1,149996,4471,8,9,2,7,6,8,1,3,2,7,4,Male,Marthatown,Store
57,137021,7.4,5,3.0,6,6,18,1,22497,105690,5,1,4,4,10,7,1,4,6,7,4,Female,Ortegahaven,Store
18,60860,2.8,4,2.4,6,10,41,3,58272,107990,8,8,4,2,1,9,5,1,2,1,5,Male,New Logan,Store
29,249989,2.8,7,1.2,4,1,17,4,149996,93187,10,6,1,3,8,2,3,6,4,7,1,Other,Port Nathanton,Store
62,69448,10.2,3,0.0,9,7,4,6,26733,122922,5,4,6,9,10,6,10,1,8,4,6,Other,East Darren,Store
39,198560,2.7,5,2.6,4,7,13,17,111470,542,5,8,7,6,8,2,3,1,8,7,8,Male,South Craig,Store
37,176164,6.1,5,1.9,4,5,20,10,29652,79255,9,9,1,7,2,1,3,5,6,3,8,Female,Lake Allen,Store
55,62612,6.3,9,1.0,5,2,21,13,149996,60332,3,2,7,1,2,6,10,5,7,6,3,Other,Mooremouth,Store
42,61322,10.9,12,0.0,2,1,32,5,26474,63436,8,4,3,7,4,4,2,5,8,10,9,Female,North Mollybury,Store
77,249989,6.9,11,1.4,6,5,16,18,55605,542,8,3,4,3,2,4,3,10,3,8,1,Male,North Lindseyberg,Store
79,227952,6.9,5,2.5,5,5,16,12,143730,104228,5,6,2,10,7,2,2,7,10,9,6,Other,Kimberlyville,Store
78,141394,6.4,3,3.8,3,1,2,19,87843,110162,7,8,7,2,3,5,10,2,8,2,6,Other,Kristenmouth,Store
50,150750,7.5,5,2.0,9,8,27,14,85199,126106,1,9,6,9,6,4,4,9,10,6,2,Female,South Jessicaside,Store
48,45873,7.0,2,3.5,4,4,7,3,55914,9840,2,2,3,3,10,1,4,10,1,10,7,Other,South Amanda,Store
79,249989,6.9,7,4.2,3,7,36,8,58135,126323,1,1,1,2,2,9,2,5,4,10,8,Other,South Angela,Store
50,239581,7.6,13,2.1,5,5,0,9,149996,76020,3,5,1,1,6,5,3,6,10,9,9,Other,East Stacey,Store
25,77493,8.0,7,2.3,4,2,35,17,141828,96284,8,2,3,2,6,10,5,1,7,9,4,Female,Port Sherryberg,Online
45,249989,4.5,12,1.3,2,4,0,4,43758,73955,6,9,3,6,2,8,4,8,4,7,10,Male,Port Tammy,Online
27,201488,5.7,1,1.3,4,1,36,10,106068,45606,9,2,3,4,5,8,3,10,2,1,5,Other,East Katiemouth,Store
79,30228,8.2,3,2.6,9,5,3,11,123738,50446,10,3,4,2,6,1,2,9,1,8,3,Male,North Christopher,Store
34,220741,3.2,8,0.0,8,7,0,10,52389,115111,4,7,2,3,6,7,1,4,8,3,9,Male,Walkermouth,Store
60,126584,6.6,2,2.6,10,1,20,19,138659,2025,10,0,6,1,1,8,7,2,6,10,6,Female,Cesarbury,Store
79,157168,8.5,8,1.4,6,7,34,7,28201,51980,7,8,7,2,5,10,10,8,8,6,4,Other,South Meganburgh,Store
39,104784,6.8,7,2.9,6,1,4,10,71203,7704,3,6,2,5,2,5,4,4,9,7,7,Female,Lake Garybury,Store
43,161008,7.8,9,3.4,7,1,0,1,18854,98169,8,8,2,2,5,8,2,5,7,10,5,Other,Bowmanside,Store
66,238148,7.0,14,3.7,7,7,0,2,21814,112185,8,3,4,6,8,6,1,8,8,1,8,Other,South Mary,Store
44,196118,8.2,13,2.1,9,5,41,17,108673,31282,2,3,2,1,9,10,9,6,7,2,8,Male,Whitehaven,Store
37,214112,6.2,9,0.0,6,2,0,9,31982,116913,3,4,6,1,8,9,2,9,6,2,5,Male,Kaylafurt,Store
79,145671,5.0,4,3.1,9,6,19,4,123644,131158,5,5,1,7,7,2,2,1,6,4,9,Male,Port James,Store
79,78424,6.4,4,1.9,9,10,25,7,149996,60569,6,1,1,4,10,3,4,1,1,9,2,Other,Lake Ronaldhaven,Store
79,218577,7.6,10,1.9,5,2,34,16,21112,126486,5,0,3,1,3,6,1,3,7,2,5,Other,East Ryanburgh,Store
37,249989,6.0,6,3.8,7,7,26,9,18213,57426,1,0,4,5,7,6,1,4,3,1,3,Other,Douglashaven,Store
45,104840,6.1,12,1.9,7,1,29,1,27229,118788,9,3,2,7,7,2,9,5,1,1,5,Male,Lake Anthony,Store
46,141318,4.1,12,0.0,6,4,0,1,20752,27295,6,8,3,7,6,10,5,6,1,5,8,Male,Bryanfort,Store
55,84219,8.1,6,2.4,8,2,20,18,54764,11175,10,2,4,5,5,7,8,4,9,4,1,Other,New Christinaville,Online
56,53601,3.6,2,2.6,3,1,21,12,132998,130504,6,0,1,6,1,3,8,5,10,5,8,Male,Fredberg,Store
62,25336,5.1,7,3.6,3,1,48,7,47544,85404,2,3,4,2,8,1,10,5,6,7,7,Other,Port Shelbyfurt,Store
77,243682,9.1,9,2.3,5,7,38,4,134775,48338,8,9,7,8,4,10,3,9,4,2,2,Other,East Kimberlybury,Store
78,57066,4.0,4,1.0,3,9,35,5,111405,54779,5,1,7,6,5,6,1,9,3,9,4,Male,Louisburgh,Store
59,111409,9.5,12,0.2,4,3,22,3,111527,133523,4,2,1,3,7,6,1,9,9,1,5,Other,Grossland,Store
69,249989,6.6,12,3.1,5,5,40,14,96920,14205,7,6,5,1,6,1,6,4,1,10,6,Female,Cohenhaven,Store
36,240437,7.5,4,3.8,9,7,21,18,15969,132556,4,3,1,5,9,8,4,4,2,7,3,Female,East Kevinville,Store
29,31852,5.8,10,3.1,4,8,34,10,129336,51705,7,0,3,6,6,1,1,1,7,9,9,Male,Ramirezmouth,Store
79,173324,8.8,11,2.6,6,6,25,16,149996,123038,10,1,2,2,2,2,5,2,2,2,2,Other,New Catherine,Store
66,222222,5.9,5,3.0,8,5,11,7,71948,2649,5,8,5,9,2,1,2,4,4,5,7,Male,West Christopher,Hybrid
32,110025,3.2,9,2.9,5,7,40,5,66435,542,1,2,7,8,8,3,2,3,10,8,2,Other,Lake Erinbury,Online
79,89708,1.7,3,4.3,2,5,27,8,48868,12842,5,0,2,5,10,3,10,3,10,10,4,Female,Lake Dennismouth,Store
75,145825,6.6,14,0.1,1,5,0,6,25862,24033,7,7,3,2,3,2,5,10,4,10,9,Female,New Theresa,Store
66,176866,7.0,11,1.1,2,9,26,5,119118,56223,3,6,3,2,5,8,4,9,5,7,5,Male,Johnsonmouth,Store
56,56370,3.3,8,2.6,9,2,35,16,108839,7349,1,1,5,2,9,10,2,1,5,7,8,Other,West James,Store
22,35808,8.3,3,2.8,4,7,0,10,116300,86781,9,0,3,1,10,6,3,3,5,7,3,Male,South Joseph,Store
56,200538,5.4,11,3.3,10,10,5,1,99209,87405,10,5,5,3,8,8,1,2,9,10,3,Female,East Barbara,Store
54,249989,4.7,9,2.2,2,10,7,5,8660,40393,2,3,7,5,6,7,10,9,2,2,5,Male,Melissaview,Store
74,168404,7.4,13,1.9,1,10,0,3,79324,62636,7,8,3,6,8,3,4,7,5,4,4,Female,Brianchester,Store
60,169113,2.4,8,4.4,7,9,31,10,143826,542,2,5,4,7,5,10,8,8,2,4,2,Female,South Ralph,Store
77,191150,3.0,9,3.9,3,1,46,4,51400,34129,10,3,3,2,7,1,8,4,10,4,2,Other,Jacksonhaven,Store
21,203395,10.4,1,0.8,4,7,24,0,112095,62875,5,5,3,8,1,8,3,1,10,3,9,Male,Murphymouth,Store
26,203634,4.0,5,2.3,1,1,12,4,147683,75849,2,3,5,9,10,6,7,5,2,10,4,Other,Port Todd,Store
52,89859,6.0,10,2.3,1,10,17,9,102932,149972,4,0,4,5,7,9,10,3,2,4,3,Other,Ashleyberg,Store
62,90295,6.1,14,3.5,3,3,42,19,46103,98723,3,0,3,3,7,9,4,7,10,10,1,Female,Rogersborough,Store
61,42379,5.8,5,2.0,7,4,20,12,133390,106891,8,5,5,2,10,10,3,9,4,5,4,Other,Jenniferberg,Store
62,132922,8.5,5,0.3,3,5,39,7,126975,50647,7,2,2,2,4,7,2,1,2,2,7,Female,Silvaberg,Store
45,47632,6.7,7,2.8,7,6,24,5,136911,66913,5,0,7,9,8,4,7,5,4,7,9,Other,New Josehaven,Store
63,179853,12.0,6,4.0,1,7,32,0,34719,80918,10,8,7,3,3,9,10,10,1,1,9,Other,New Michael,Store
64,28058,6.9,6,1.1,9,8,2,9,88526,131790,4,1,6,8,8,8,10,1,5,4,6,Other,Lake Crystal,Store
74,126113,6.0,9,4.0,10,5,16,14,21335,70660,8,5,2,6,10,9,2,6,5,2,7,Female,Santosberg,Store
34,249989,2.9,8,3.0,7,2,18,8,126455,8200,6,6,4,7,9,6,10,5,10,7,4,Male,New Sylviashire,Store
33,22565,6.9,3,3.6,4,6,41,3,111993,17803,6,3,6,2,8,4,9,4,4,4,8,Female,Taylorside,Store
77,249989,7.7,6,0.2,1,2,0,12,95034,141448,4,0,4,8,10,4,7,3,3,7,9,Female,North Shaun,Store
48,191182,7.2,12,2.5,7,5,26,11,142343,91612,1,3,2,1,5,7,3,6,8,1,8,Male,Biancaton,Store
53,144005,7.3,2,1.1,10,2,44,11,2377,12102,9,7,5,10,2,3,7,1,1,3,6,Other,Caldwellchester,Store
78,60301,4.7,7,3.9,10,7,38,10,149996,119764,4,6,1,6,2,9,5,1,8,9,6,Male,Michaeltown,Store
66,193061,9.7,8,1.9,7,10,0,11,21358,27949,1,9,5,7,6,2,5,4,6,6,4,Other,Garciaton,Store
63,113805,6.7,11,0.2,6,4,3,13,101946,58460,3,2,4,2,9,1,7,7,2,2,1,Other,South Dennis,Store
59,231797,2.6,9,0.3,9,7,25,19,125204,127814,6,9,1,6,5,8,9,2,7,5,3,Male,Patelchester,Store
52,200607,4.3,4,3.0,5,10,49,7,146261,99325,1,6,7,1,10,4,8,6,7,10,5,Male,Port Ericport,Store
59,188980,7.0,7,3.4,5,10,36,11,121152,66898,7,4,7,10,5,7,1,7,8,10,6,Male,Moranport,Store
47,155110,1.9,7,4.2,2,3,45,5,136503,111623,3,8,1,10,9,5,2,7,6,8,2,Female,North William,Store
79,217173,11.2,9,2.4,3,8,5,9,116734,542,4,2,6,2,1,3,3,3,9,9,9,Male,East Michelleside,Store
76,88108,9.9,14,1.5,1,2,7,8,71406,25680,9,2,7,5,1,2,8,9,9,1,7,Male,Nixonton,Online
28,68318,8.4,1,1.6,7,2,33,19,149996,542,8,8,1,7,8,9,8,9,5,10,3,Other,Brianfurt,Store
79,81989,6.5,5,0.9,4,3,16,1,120022,20800,5,0,3,6,6,3,8,9,10,5,10,Other,West Antonio,Store
65,230761,1.7,8,2.2,2,9,32,18,91331,7800,1,0,7,9,5,6,8,5,6,3,6,Male,South Dustinstad,Hybrid
63,40982,6.1,12,1.4,2,7,26,19,52796,63277,1,9,1,10,2,2,10,6,6,9,10,Female,West Brandonshire,Online
43,168416,7.4,9,3.4,7,7,31,2,69879,78470,6,1,3,3,5,10,1,5,8,6,5,Other,New Lisa,Store
79,29615,7.9,2,1.4,7,6,44,2,67775,60769,4,1,5,1,10,3,2,7,7,3,5,Male,New Dylan,Store
24,221344,5.4,8,2.5,1,7,26,13,94236,43423,4,9,4,6,4,3,4,4,3,2,8,Other,New Rachelborough,Store
71,127527,7.3,9,2.7,2,9,46,18,130166,98859,10,8,2,7,1,7,8,5,8,6,2,Other,Lake Joanna,Store
77,116376,8.5,1,2.9,4,10,23,1,22131,542,4,5,6,5,6,8,5,7,9,8,5,Other,Owenmouth,Store
35,156790,6.5,4,2.0,2,8,43,0,124141,89870,10,3,1,7,1,2,1,7,4,9,1,Female,East Lisamouth,Online
68,213942,7.8,8,1.7,8,1,20,10,136743,127945,7,0,5,5,6,8,7,5,5,3,5,Other,Rowlandfort,Store
23,237800,5.8,12,0.1,1,6,31,6,145537,82738,6,8,7,10,2,3,2,2,5,3,2,Male,Coxland,Store
74,168624,6.5,6,3.4,6,3,40,2,149996,118633,10,4,2,8,8,7,1,8,6,8,5,Female,New Hailey,Store
61,190062,5.6,9,2.6,8,9,13,7,29077,91023,9,2,3,3,8,3,7,1,7,2,1,Male,Dunnview,Store
46,50169,6.8,12,1.8,10,9,35,6,115694,45237,7,4,6,6,1,10,2,8,5,7,1,Other,Port Brettmouth,Online
48,232723,6.1,5,1.2,1,2,2,6,96981,64410,10,9,2,3,5,6,4,7,8,8,6,Male,West Eileen,Store
70,226610,6.6,3,2.4,10,6,21,9,110337,58454,3,8,1,6,2,5,9,6,5,10,4,Female,Wongshire,Store
69,240355,10.4,12,2.3,4,5,48,15,42940,16591,9,3,5,4,9,4,4,10,9,7,2,Female,Bankshaven,Store
38,72734,6.7,9,3.4,5,1,29,15,87376,542,6,5,6,1,7,10,1,9,6,4,9,Male,New Markmouth,Store
21,191298,9.6,2,2.9,6,2,30,5,21783,129782,4,9,3,7,5,6,10,3,9,5,9,Male,Cunninghammouth,Store
59,224324,5.9,13,3.3,4,9,1,7,71494,120052,1,2,4,2,10,7,10,4,4,10,8,Other,South Kennethport,Store
46,224762,6.7,2,2.3,6,5,36,10,139495,21873,7,5,3,4,2,5,3,8,5,1,8,Female,Port Chad,Store
79,170648,9.5,13,3.4,9,5,0,19,108521,96627,5,6,2,2,3,3,6,7,8,5,2,Other,Chavezville,Store
79,55981,3.0,3,3.3,7,7,6,9,42173,79114,8,3,1,1,7,9,5,5,5,2,8,Other,Port Jeremy,Store
79,206640,4.6,2,3.0,8,7,42,1,50634,59533,1,9,1,6,6,8,6,10,3,7,10,Male,Taylormouth,Store
74,166173,7.7,12,3.0,10,6,18,2,123141,46999,4,5,5,2,6,8,3,7,2,6,4,Female,Gilesland,Online
31,108285,5.6,9,4.1,4,6,0,17,73486,46737,1,4,2,4,5,10,1,2,4,3,7,Male,North Brianland,Store
63,249989,8.6,3,0.2,8,6,16,0,42245,542,2,8,5,10,1,3,4,3,8,1,3,Other,Bonniebury,Store
48,224412,6.1,9,2.0,7,2,25,17,95755,4225,2,6,5,7,1,10,8,2,2,10,4,Male,South Robert,Store
75,207159,7.0,8,0.8,5,9,17,1,144189,82155,9,8,3,1,9,4,8,7,10,4,6,Female,Munozbury,Store
53,32004,3.8,3,2.4,6,2,6,0,110428,22091,4,2,4,4,1,10,3,3,8,6,3,Female,Kelleyborough,Store
70,155580,6.9,12,1.3,10,6,24,17,113443,49888,4,4,3,1,10,5,9,4,8,1,2,Male,Port Christopherfurt,Store
59,92933,6.1,1,1.5,6,1,41,16,63180,51331,8,9,7,8,7,10,7,6,4,3,5,Male,Melissaport,Store
32,26008,9.1,10,4.1,7,5,0,0,140543,51622,4,7,2,6,9,5,5,3,6,9,2,Male,Hensleyburgh,Store
56,172409,8.2,5,2.8,9,5,13,1,19757,137634,6,5,1,6,10,6,9,6,9,3,6,Female,Lake Kenneth,Store
20,32161,5.5,8,0.0,10,5,36,10,140367,59492,5,6,6,5,2,10,1,1,3,1,7,Other,Lake Caleb,Store
47,197719,6.2,8,2.0,10,7,27,2,85628,8790,7,4,4,10,8,4,8,2,3,10,8,Other,Fullerchester,Store
58,180691,11.3,2,0.7,7,1,19,4,124916,28776,9,9,3,4,4,3,9,5,1,9,4,Other,Lake Gerald,Store
70,183229,5.7,8,1.8,3,8,20,1,523,67753,10,7,1,3,3,1,10,7,3,2,7,Male,Jeffreyland,Online
43,34847,5.9,3,4.5,7,7,49,11,27120,58682,7,9,2,7,10,5,1,9,2,3,4,Male,North Aaron,Store
67,15005,6.2,13,3.1,6,7,27,1,125515,65778,3,9,4,2,7,3,3,5,9,9,4,Male,North Robertland,Store
62,247319,6.6,13,2.5,4,1,22,5,60531,149972,4,4,2,1,1,3,8,6,1,4,6,Male,East Kevin,Store
52,249989,6.5,6,4.0,6,8,12,16,106536,73836,7,1,3,3,10,3,8,2,4,2,2,Female,Richardsmouth,Store
30,42037,8.7,12,2.0,8,7,18,2,142102,27129,4,3,1,7,7,2,9,6,6,8,7,Other,South Susanbury,Store
79,39348,8.3,1,2.7,7,3,25,17,24784,124004,2,8,6,1,9,8,2,7,8,6,6,Male,Lake Sherylbury,Store
40,42626,1.8,11,2.9,5,8,40,3,38886,146722,1,5,7,10,6,4,1,5,5,8,7,Other,North Kennethport,Store
27,245710,4.9,3,0.5,5,1,21,19,123293,128783,4,9,2,2,6,1,4,8,1,6,4,Other,Kristinchester,Store
26,92153,10.2,7,1.1,10,5,7,10,51392,146255,10,9,3,7,9,9,6,1,3,4,9,Female,Mirandamouth,Store
59,194578,7.6,9,0.1,6,9,0,13,47803,82403,7,1,1,9,10,2,8,10,7,9,8,Male,Thomasshire,Store
73,247818,7.6,8,0.8,9,2,40,18,112180,129894,4,1,6,5,3,2,5,8,10,1,6,Male,Port Isaac,Hybrid
69,236743,7.7,5,0.0,4,4,33,19,121798,73944,10,8,7,4,3,7,1,9,7,4,9,Female,Lake Jennaside,Store
48,186142,6.9,2,2.4,7,3,46,12,135820,134727,7,5,5,7,6,3,4,7,6,7,4,Female,North Alexandria,Store
50,89884,7.2,12,2.3,2,8,29,12,118479,95116,6,8,4,1,5,9,7,1,3,1,3,Other,South Jessicaville,Store
23,171061,6.5,12,1.6,1,1,35,6,88200,48740,10,0,2,9,3,9,9,4,1,4,10,Male,Port Steventon,Store
56,109789,7.2,9,2.0,7,2,38,16,116464,31934,2,8,4,1,4,7,5,7,1,7,10,Female,East David,Store
50,154499,6.2,4,3.2,1,9,0,18,129328,125259,8,6,5,1,6,6,10,9,7,4,2,Other,North Kristine,Store
45,115023,7.3,14,0.0,4,10,34,17,73187,9370,6,0,5,9,1,4,8,4,9,5,10,Female,Jacquelineside,Store
34,226984,6.6,8,2.1,1,2,26,9,36845,23588,7,7,6,1,6,4,4,2,9,10,3,Female,Brianburgh,Store
42,57528,8.7,13,3.1,8,7,22,9,15809,36116,1,1,1,3,4,4,6,4,2,1,5,Female,Cruzburgh,Store
62,151841,5.0,14,4.2,3,10,36,3,62655,43793,10,9,3,5,7,10,7,7,8,7,8,Other,Martinezside,Store
40,209023,5.9,14,2.4,7,7,13,0,47640,542,5,2,6,6,10,8,8,6,7,3,4,Female,Spencerburgh,Store
18,15005,6.9,14,3.1,1,1,36,1,116802,143114,2,7,4,1,9,7,4,4,9,3,6,Female,Wilsonland,Store
79,118256,4.6,13,0.2,8,1,15,3,89421,52739,5,8,6,5,10,7,10,7,6,6,7,Female,Lake Jamietown,Store
60,96354,5.5,8,0.0,4,1,36,4,523,542,8,3,6,2,9,9,8,7,5,9,5,Male,South Richardfurt,Store
65,135041,6.4,3,0.0,2,6,0,4,90018,86558,5,9,7,1,2,9,6,4,1,5,1,Male,Port Terriberg,Store
51,167875,10.8,12,1.8,4,5,44,18,74992,4911,6,0,2,3,9,6,9,4,8,3,8,Other,Michaelfort,Store
43,28853,8.2,6,2.3,10,9,23,4,56809,542,2,7,1,3,1,8,1,8,3,1,6,Other,Morganborough,Store
51,119823,7.5,8,2.9,9,5,46,17,33050,82470,7,8,1,6,5,6,10,6,7,9,2,Male,Christyberg,Store
76,97866,6.8,13,1.2,7,1,37,17,140953,53890,9,6,4,5,8,3,8,7,7,6,3,Male,Hernandezport,Store
69,56635,10.1,9,4.4,4,2,31,6,73762,122578,3,1,1,9,7,9,1,8,10,6,7,Other,New Andrew,Store
31,169239,2.9,2,3.9,9,5,1,7,80101,4072,8,2,1,2,4,10,3,9,3,9,4,Male,New Brent,Store
68,235257,9.3,7,2.6,6,5,13,8,94390,17705,1,4,5,8,3,6,2,8,1,4,3,Female,West Williamborough,Store
56,204123,5.2,3,2.5,6,10,42,15,104754,2350,5,6,4,8,3,8,4,2,5,4,5,Other,Darrenville,Store
64,160315,9.6,13,3.2,8,10,49,7,66548,97757,1,2,4,9,3,7,1,7,10,2,7,Female,Kennethborough,Store
54,244771,3.9,3,2.7,4,6,10,13,52424,122903,2,7,7,3,4,3,3,8,4,2,10,Female,South Carolynburgh,Online
46,52096,7.2,6,1.5,10,5,0,13,142980,68039,1,7,4,8,8,1,6,3,5,3,6,Other,South Mary,Store
39,98871,9.8,7,2.3,10,5,40,14,77701,132399,5,7,3,10,10,3,6,1,5,1,6,Other,Lake Joycebury,Online
75,30024,3.9,9,4.5,7,9,30,17,52311,139119,3,7,4,2,9,9,8,10,9,8,1,Male,South Alexandrafort,Store
