crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
13.23543,0.0,17.29,1,0.5709,6.028,100.0,4.5527,8,187,12.6,396.9,11.83,5.0
11.06511,0.0,0.46,0,0.3882,5.616,100.0,5.4051,8,596,16.0,396.9,14.16,42.3
1.08394,0.0,7.16,1,0.4134,6.264,100.0,3.5266,24,645,20.7,396.9,12.87,12.7
2.28235,0.0,0.46,0,0.5672,5.03,11.1,4.8965,24,590,17.0,396.9,3.12,43.0
1.05011,75.7,14.76,0,0.4941,7.141,93.9,8.0301,3,207,17.8,396.9,27.24,23.1
1.97846,1.2,17.46,0,0.385,8.755,76.6,8.1163,4,379,14.5,396.9,27.86,22.0
0.10389,0.2,6.43,0,0.4924,5.12,73.2,11.5231,3,346,16.1,396.9,9.33,28.0
1.03835,0.0,19.67,0,0.4485,6.079,100.0,5.7035,6,432,19.4,390.19,8.6,50.0
6.37208,0.0,15.2,0,0.4032,6.564,67.7,3.0179,5,336,20.2,396.9,26.51,25.1
1.57804,1.0,0.46,0,0.4719,6.848,89.8,8.1329,24,187,19.5,396.9,22.11,44.6
0.99064,0.0,0.46,0,0.5156,5.387,100.0,3.3774,5,371,17.6,378.7,10.62,28.1
7.93371,0.7,0.46,0,0.4874,5.747,49.2,3.4367,6,596,19.0,396.9,12.9,34.7
17.73746,0.0,11.07,0,0.398,5.296,94.9,3.3471,5,664,16.4,373.04,11.23,49.8
13.10924,0.0,19.11,0,0.4743,5.112,23.7,7.226,2,624,12.6,396.9,8.83,50.0
1.37353,0.0,6.89,0,0.4076,5.729,45.4,3.4386,6,309,16.8,396.9,19.81,18.4
14.55136,0.0,17.42,0,0.4224,5.008,83.4,2.6242,6,390,19.0,396.9,20.84,28.1
14.49124,2.1,16.83,0,0.5066,6.576,100.0,1.9318,8,187,19.0,396.9,6.76,28.8
2.31176,0.0,18.3,0,0.5097,5.006,100.0,2.9894,8,187,15.8,396.9,22.2,39.8
8.56006,0.0,17.1,1,0.4609,6.079,65.7,5.3696,24,344,12.6,396.9,14.02,23.1
3.6559,0.0,16.0,0,0.5439,5.313,78.5,11.24,24,187,17.2,384.72,20.23,19.8
1.53689,0.0,0.46,0,0.4536,3.9,40.9,4.4429,24,612,18.3,396.9,18.2,18.7
18.81523,0.0,17.78,0,0.4591,5.5,99.7,5.7647,24,187,16.8,396.9,24.2,50.0
1.75725,2.2,13.89,1,0.4778,6.27,81.7,3.6226,3,701,19.8,396.9,6.27,19.6
18.8366,0.0,0.46,1,0.4052,6.314,100.0,5.68,4,249,19.8,380.86,23.25,16.0
10.99776,2.0,17.72,0,0.5605,4.336,100.0,3.3418,5,379,18.5,345.16,21.56,19.4
1.13074,0.3,3.39,0,0.442,7.244,41.1,5.2295,2,213,15.9,396.9,10.73,50.0
0.72076,2.7,11.33,0,0.4439,5.089,91.5,5.1582,7,671,20.1,393.7,14.5,50.0
1.6444,0.0,17.69,1,0.5537,6.483,97.8,3.4542,24,331,16.9,396.9,25.13,5.0
1.40461,1.0,3.27,0,0.6733,4.793,68.8,5.6874,24,321,16.0,396.9,20.61,50.0
2.18673,0.7,0.46,1,0.3913,5.375,75.1,2.6842,24,676,16.4,396.9,19.77,29.1
10.47653,0.0,19.62,0,0.5146,5.064,97.4,9.3602,5,187,13.0,396.9,20.9,16.8
16.30214,0.8,3.49,0,0.4122,6.446,45.9,5.2125,6,331,19.9,396.9,19.89,19.1
0.72983,0.0,18.07,0,0.4675,5.225,100.0,10.0351,6,588,12.7,396.9,13.34,27.1
0.88754,17.4,9.77,0,0.6927,4.832,21.4,3.2066,5,621,14.7,390.57,29.83,19.1
11.65003,0.0,16.01,0,0.3982,5.415,100.0,4.8334,8,215,16.7,396.9,5.94,20.6
12.21636,0.3,0.46,0,0.4734,6.408,32.5,9.3708,24,332,12.6,390.32,10.29,30.1
1.60363,0.0,17.2,0,0.4662,5.854,100.0,7.4792,5,230,17.5,396.9,12.18,25.5
0.53138,0.0,19.76,1,0.7478,6.17,23.5,4.7888,6,187,12.7,396.9,10.03,25.8
0.00632,29.7,0.46,0,0.439,6.193,73.5,4.6535,4,449,13.1,394.94,13.33,50.0
1.71614,0.0,18.4,0,0.5552,5.808,29.8,5.3442,4,348,17.0,396.9,3.26,28.5
1.71485,0.0,0.46,0,0.4928,6.501,100.0,5.477,4,605,12.6,396.9,10.05,27.1
0.86088,0.0,16.94,1,0.4079,6.291,93.5,3.0442,8,602,20.1,391.05,14.59,13.9
2.1235,0.0,2.29,0,0.3852,6.066,21.1,10.1653,5,343,15.9,392.08,12.12,41.8
14.95943,0.0,18.22,1,0.7633,6.453,46.3,4.8364,1,339,13.1,396.9,14.12,31.0
2.3942,9.5,8.88,0,0.411,7.179,78.9,4.9612,1,207,16.8,396.9,13.17,20.3
12.104,0.0,16.63,0,0.4965,5.81,100.0,7.5406,5,645,12.6,396.9,12.62,24.4
0.03689,0.0,17.51,0,0.5399,5.37,100.0,4.7817,3,384,17.2,390.7,8.56,38.3
2.44148,0.0,14.89,0,0.5614,6.134,32.3,3.4131,3,404,16.6,396.9,14.04,24.3
11.18249,1.6,0.46,0,0.5438,5.268,100.0,1.9351,7,187,12.6,396.9,16.86,23.6
1.63258,15.6,0.46,0,0.3948,5.43,49.2,1.8024,8,662,12.6,396.9,16.08,34.0
0.72174,0.0,16.27,0,0.42,5.268,77.9,1.9411,1,690,18.8,396.9,18.11,21.3
2.24375,2.0,15.44,0,0.5426,7.189,94.5,8.9675,4,187,16.3,396.9,13.16,27.8
1.24765,0.0,17.69,1,0.4545,6.098,40.0,11.2666,24,187,18.8,386.73,11.61,29.2
0.31252,0.0,10.27,1,0.3983,5.828,63.2,5.0579,4,227,13.3,396.9,17.58,37.6
1.96337,0.0,1.53,1,0.4037,6.674,94.7,3.9435,5,424,17.3,396.9,14.13,20.2
16.16448,0.0,16.76,0,0.4474,3.561,93.1,4.5414,5,363,13.5,396.9,15.33,24.3
11.02421,0.0,0.46,1,0.3899,6.34,58.0,1.1296,4,348,15.0,396.9,12.97,25.9
22.39874,28.3,16.13,0,0.4183,5.559,85.9,9.5557,5,618,12.6,396.9,26.28,27.5
1.59442,0.0,0.46,0,0.5762,5.108,94.6,4.8586,4,258,17.6,396.9,23.14,24.8
2.48943,0.0,15.94,0,0.45,5.764,31.9,6.6872,5,199,12.6,392.68,18.11,50.0
34.98266,0.0,16.12,0,0.6171,5.831,58.2,7.1895,1,586,17.1,396.9,19.18,30.2
10.05295,0.0,19.06,0,0.3962,5.363,100.0,7.945,2,369,18.1,386.38,22.31,50.0
1.86326,0.0,1.69,1,0.5167,5.832,47.0,12.1265,4,646,12.6,396.9,24.97,18.6
0.56274,49.5,5.17,0,0.385,6.714,93.0,1.4717,5,333,17.1,396.9,15.49,50.0
0.48415,0.0,15.74,0,0.6007,6.909,43.7,8.4803,4,386,12.6,396.9,23.74,28.1
6.95531,0.0,18.1,1,0.4656,5.441,67.4,6.8327,24,187,16.3,396.9,12.43,17.9
1.74012,0.0,15.2,0,0.4034,5.251,84.2,10.7961,5,354,17.7,396.9,27.24,9.6
1.72193,0.0,15.7,1,0.4457,4.746,100.0,3.3257,2,577,17.1,396.9,16.94,15.3
18.53651,0.0,15.6,0,0.5937,5.955,100.0,6.1975,24,382,17.1,396.9,16.81,44.7
8.94404,0.0,1.97,0,0.5091,5.847,64.3,2.6146,24,248,17.4,396.9,24.95,50.0
0.00632,0.7,19.04,0,0.399,6.56,100.0,3.2317,1,611,12.6,396.9,12.08,22.4
1.20746,29.2,5.88,0,0.4705,3.561,68.4,4.4249,5,189,19.6,364.12,18.19,41.3
0.5117,0.0,17.02,0,0.4181,5.766,100.0,5.8587,1,595,12.6,396.9,17.28,18.4
0.33419,3.0,3.62,0,0.4355,5.666,47.7,4.6492,24,199,17.3,396.9,1.99,50.0
0.00632,1.1,26.44,0,0.4111,6.744,87.4,9.8284,2,639,16.3,396.9,11.63,50.0
0.76196,0.0,16.45,0,0.5626,5.098,95.4,4.675,24,221,19.6,396.9,12.83,19.7
1.88231,0.0,0.46,0,0.5239,5.895,93.6,2.5986,24,187,17.5,396.9,15.25,23.4
3.10216,0.0,16.06,0,0.4504,5.831,70.8,3.4739,5,325,19.0,396.9,12.8,17.4
13.48418,0.0,0.46,0,0.385,5.341,73.8,8.1069,4,187,16.3,395.87,21.3,29.5
0.5,0.0,0.46,0,0.4664,5.362,71.6,7.4896,4,667,12.6,396.9,14.91,28.5
2.10012,15.7,0.74,0,0.385,8.199,99.2,9.8863,1,289,18.5,396.9,3.73,25.1
14.30391,0.0,6.9,0,0.648,5.395,94.4,5.0964,2,658,13.7,388.87,3.71,20.5
5.61438,0.0,18.0,0,0.385,4.69,78.8,5.072,24,315,16.6,396.9,22.33,50.0
2.19363,2.0,8.26,0,0.6532,5.857,76.3,2.0032,8,283,20.6,396.9,13.02,25.4
0.5085,2.2,17.47,0,0.4384,4.412,100.0,6.9216,2,187,16.2,312.36,4.79,18.4
13.27714,0.0,19.07,0,0.385,5.9,100.0,2.6114,8,401,16.5,396.9,18.57,20.9
12.49613,0.0,3.45,0,0.3937,6.961,100.0,9.6408,5,374,18.7,394.4,15.23,19.2
0.74565,0.0,4.62,0,0.4242,5.037,87.7,5.8328,24,652,13.1,396.9,11.33,45.2
1.81939,0.0,13.57,0,0.4906,5.866,37.8,2.0482,24,335,18.8,396.9,18.28,25.7
10.70064,0.0,15.03,0,0.5928,4.953,54.4,3.049,3,333,15.9,396.9,24.33,25.0
7.61322,0.0,1.82,0,0.5608,4.383,100.0,4.4346,1,208,18.9,392.61,22.48,50.0
18.76745,0.0,17.95,0,0.441,5.992,50.4,5.904,8,226,17.5,396.9,24.86,21.8
2.16215,0.0,4.87,0,0.4596,5.517,94.5,6.6404,8,626,16.1,396.9,16.89,24.7
1.54751,0.0,15.76,0,0.5962,7.017,94.1,7.3096,5,585,12.6,396.9,15.04,18.6
9.03188,0.0,0.96,1,0.5134,6.637,100.0,6.3371,4,366,18.7,396.9,20.11,22.4
12.41983,0.0,16.72,0,0.5767,5.353,100.0,4.6508,24,634,16.5,396.9,14.57,50.0
0.3547,0.0,0.46,1,0.8377,5.554,100.0,4.0603,8,187,18.9,386.47,20.06,27.1
13.03805,0.0,8.53,1,0.5542,5.884,100.0,2.1811,6,677,19.0,396.9,12.45,26.5
0.00632,60.0,14.88,0,0.3969,5.673,97.2,8.4388,24,342,19.7,396.9,26.51,25.9
0.00632,0.0,6.85,0,0.5959,3.823,64.1,4.1481,3,251,16.4,396.9,8.92,18.6
1.85864,0.0,18.36,0,0.442,5.464,44.1,3.0052,6,698,15.6,395.64,12.77,23.3
1.96168,1.3,17.43,1,0.871,5.264,64.1,6.811,3,412,17.0,396.9,3.81,28.6
2.05487,0.4,15.84,0,0.556,5.087,66.9,5.5642,1,328,12.6,396.9,15.11,24.0
16.47988,0.0,17.8,0,0.4914,6.078,80.1,4.8637,6,224,19.2,388.45,13.06,23.2
4.66245,0.0,16.91,1,0.4578,6.279,60.3,3.7018,24,379,19.9,396.9,19.57,25.2
0.77285,0.0,16.37,0,0.7285,5.722,100.0,4.0559,24,711,20.8,382.33,15.88,18.3
3.40583,0.0,4.17,0,0.5535,5.642,41.6,4.8651,7,376,18.5,396.9,11.83,26.0
0.00632,0.0,17.7,0,0.44,5.025,77.6,4.228,24,322,18.3,378.51,20.15,29.0
1.58072,39.5,1.83,0,0.4463,4.888,100.0,2.0138,24,624,16.9,396.9,11.16,12.2
2.29948,0.0,16.28,0,0.871,5.641,47.8,5.442,3,662,16.3,396.02,8.8,17.2
17.08981,0.0,17.02,0,0.4583,6.232,100.0,6.5028,24,396,18.3,391.39,12.54,32.4
10.97228,0.0,17.29,0,0.6151,6.274,67.5,3.0823,24,289,15.3,395.84,13.44,17.6
12.00348,0.0,16.16,1,0.4723,5.379,70.5,6.0515,24,247,19.9,396.9,12.65,20.0
19.68714,0.0,14.89,0,0.4536,5.826,100.0,5.8529,24,206,16.9,396.9,11.16,21.8
13.83223,0.0,11.32,0,0.385,6.433,100.0,2.9145,2,361,16.9,377.58,17.95,14.1
0.80685,0.0,18.21,1,0.4856,5.055,55.1,3.7566,2,711,18.0,396.9,8.78,16.2
1.38725,0.0,0.46,0,0.4303,5.034,99.9,8.6789,3,241,12.6,396.9,16.45,24.2
9.56543,0.0,16.43,0,0.7477,5.566,100.0,3.2023,24,347,16.5,396.9,22.42,50.0
2.59645,0.0,16.02,0,0.4245,7.472,100.0,6.1593,8,711,18.6,396.9,10.08,27.3
12.23863,0.0,18.16,0,0.44,6.143,95.9,4.5423,5,395,21.4,380.12,12.92,50.0
13.88073,0.0,0.46,0,0.4421,5.146,100.0,6.3153,7,647,13.0,396.9,15.01,21.7
0.39171,0.0,0.56,1,0.3953,6.703,34.1,9.3496,5,445,16.5,396.9,12.58,50.0
1.90234,14.7,15.89,0,0.4495,5.597,100.0,7.3078,5,400,15.2,396.9,20.63,42.5
1.97049,0.0,11.66,1,0.6713,4.89,100.0,5.1932,1,400,15.9,396.9,14.71,41.7
4.54492,0.0,15.66,0,0.5848,5.357,100.0,5.3234,6,397,16.6,396.9,23.84,28.1
5.86666,0.0,6.07,0,0.5662,4.608,80.0,4.5023,4,711,14.3,392.63,14.06,24.7
8.74152,0.0,9.88,0,0.626,5.683,70.8,4.3199,3,370,16.8,395.51,13.4,27.6
1.6108,0.0,15.5,0,0.4725,4.888,62.1,4.0083,1,262,20.1,396.9,11.45,40.6
36.64962,0.0,13.77,0,0.5071,5.365,94.9,6.1226,24,257,16.4,396.9,21.41,21.9
1.52493,0.0,15.19,0,0.5254,,45.4,8.6575,4,349,12.6,396.9,14.28,30.6
0.17048,0.0,17.33,0,0.5168,5.144,100.0,2.8931,1,239,15.4,396.63,20.14,25.8
21.36781,0.0,16.74,1,0.5331,6.178,86.5,2.2216,5,344,15.5,382.54,7.72,50.0
1.23331,0.0,18.76,0,0.5073,5.476,98.3,3.3493,24,187,12.6,389.3,7.45,18.6
9.62727,0.0,15.49,0,0.4227,6.047,68.1,3.9797,4,409,16.6,396.9,22.43,33.1
1.16185,0.0,17.14,0,0.4485,6.568,99.1,7.3373,5,576,12.7,396.9,19.9,23.7
19.17136,0.0,15.33,0,0.5505,5.606,96.3,2.7251,4,187,16.6,396.9,25.0,47.3
15.20794,0.0,19.35,1,0.385,6.147,99.7,10.3249,5,635,12.6,396.9,8.53,16.5
10.61368,0.5,3.81,1,0.4283,6.44,67.1,5.0586,24,401,19.7,396.9,25.85,20.8
7.7894,16.3,13.72,0,0.4228,5.795,100.0,3.6379,5,376,19.1,396.9,9.12,23.7
7.43059,0.4,17.46,0,0.385,6.258,100.0,5.5474,3,685,16.9,396.9,9.59,26.4
73.78373,25.0,11.89,0,0.3889,5.305,86.2,5.8917,4,187,18.8,385.69,8.8,40.2
0.27918,0.0,15.67,0,0.4618,6.116,90.2,5.1159,3,656,13.6,396.9,37.97,43.6
0.88366,0.0,15.81,1,0.4698,5.893,67.6,8.2843,8,634,13.1,396.9,7.97,15.0
11.93863,0.0,3.2,0,0.6333,5.391,91.2,3.5333,24,338,12.6,396.9,4.14,27.3
1.46142,2.3,16.06,0,0.4402,5.565,74.9,4.1776,5,633,16.8,396.9,4.18,47.1
1.03457,0.0,3.04,0,0.4691,5.602,54.4,2.8958,5,187,15.1,396.9,21.05,25.9
1.05361,0.0,0.46,0,0.5451,4.504,63.0,6.5125,7,368,17.8,375.62,22.57,23.0
1.30648,0.0,2.37,0,0.4335,6.367,58.4,4.511,24,187,12.6,396.9,15.0,22.4
1.24362,15.3,16.72,0,0.6559,4.969,100.0,5.4674,3,256,16.4,396.9,37.97,25.6
1.47619,0.0,19.29,0,0.4159,5.666,100.0,7.9525,24,576,12.6,396.9,5.87,31.0
1.85849,0.0,0.46,0,0.6911,4.971,100.0,6.0936,6,314,17.4,396.9,11.45,48.8
0.69969,0.0,15.3,1,0.5303,5.08,58.5,2.7539,5,435,19.9,391.22,26.86,25.4
11.66593,0.2,15.09,0,0.5397,5.7,100.0,2.2507,24,347,19.5,396.9,11.34,22.3
1.3599,0.0,16.34,0,0.4819,5.756,93.3,9.6295,5,427,17.5,396.9,9.95,24.3
17.14515,2.3,9.03,0,0.385,6.085,70.4,6.0893,24,378,12.6,396.9,5.02,18.9
10.16506,0.0,5.17,0,0.4235,5.736,63.1,6.1333,24,290,17.6,396.9,10.41,50.0
1.39953,0.0,17.57,0,0.385,5.293,100.0,9.8846,24,381,16.8,396.9,8.58,29.5
19.94816,0.0,18.33,0,0.4289,3.561,91.7,4.1683,5,672,15.2,396.9,16.3,26.2
0.00632,0.0,2.44,0,0.4485,5.971,100.0,5.5351,7,626,17.3,396.9,17.18,50.0
10.44327,0.0,17.64,0,0.4389,7.592,70.8,6.8484,4,604,16.1,387.05,37.97,12.6
7.57452,0.0,16.81,0,0.4822,5.717,45.7,2.5202,4,247,12.6,396.9,37.66,50.0
3.98226,0.0,15.61,0,0.5456,7.523,97.4,2.4089,24,338,12.6,396.9,13.29,25.4
9.72098,0.0,2.5,0,0.4409,6.352,47.2,8.8471,4,621,15.8,396.9,27.28,25.3
13.16532,0.0,11.35,1,0.5614,5.786,100.0,3.9841,7,284,15.6,396.9,5.49,33.4
2.03423,0.0,19.06,0,0.446,6.504,81.0,7.4415,8,327,15.3,396.9,22.41,28.3
11.94797,0.3,16.14,0,0.5104,5.393,63.9,3.3588,8,606,16.7,396.9,26.32,50.0
14.02719,0.0,18.29,1,0.6206,6.232,22.3,4.3791,1,690,17.5,396.9,23.2,11.2
11.57277,0.0,5.28,0,0.6482,6.148,100.0,4.6498,4,211,18.6,394.85,11.91,29.3
1.49935,0.0,1.59,0,0.5165,5.41,100.0,5.0789,5,199,19.4,396.9,24.43,27.0
14.01236,1.7,0.46,0,0.385,6.074,100.0,2.6047,6,613,19.6,396.9,31.43,50.0
20.01719,0.0,16.65,1,0.5757,5.157,100.0,4.9691,24,357,15.8,396.9,6.05,23.7
1.65553,0.0,17.74,0,0.5604,5.608,86.6,3.6583,8,667,17.0,396.9,15.52,29.2
0.16368,0.0,18.59,0,0.4235,5.312,100.0,4.5589,5,187,17.8,396.9,16.77,29.1
1.34048,0.3,18.13,1,0.4297,5.977,100.0,6.0901,24,393,13.3,396.9,14.3,16.6
1.50843,0.0,15.65,0,0.4614,6.433,84.2,3.7319,5,415,14.2,396.9,9.34,29.1
12.03019,0.0,11.35,0,0.8031,7.175,9.5,4.2525,4,187,18.2,396.9,10.97,26.9
10.11506,0.0,18.01,0,0.4128,5.39,71.8,5.4563,6,593,17.4,396.01,37.97,25.2
16.6061,0.0,15.96,0,0.7096,5.035,34.3,6.4353,24,401,19.8,396.9,8.54,22.4
1.86484,0.0,18.09,0,0.4199,5.812,98.6,7.6453,5,314,16.1,396.9,3.95,21.8
12.95693,39.2,1.53,0,0.4646,6.327,100.0,3.3158,8,444,15.6,396.9,37.97,20.4
2.02614,0.0,18.84,0,0.4761,5.746,63.2,6.2052,1,312,18.5,375.09,8.01,26.0
13.40117,0.0,1.41,0,0.4883,5.935,100.0,3.7004,4,489,18.3,396.9,13.4,27.8
1.74467,0.1,3.17,0,0.3857,7.061,97.6,6.761,5,669,20.2,396.9,11.17,26.2
0.00632,0.0,17.48,0,0.4375,5.628,100.0,2.339,24,205,18.5,396.9,25.23,27.9
7.0866,0.9,15.55,0,0.397,7.617,89.2,2.5009,24,579,18.1,396.9,21.67,22.8
18.72061,0.3,0.46,0,0.4542,4.716,100.0,5.399,24,294,13.9,396.9,15.0,38.4
13.76842,0.0,0.78,0,0.5176,5.931,64.5,7.4989,7,187,12.6,396.9,7.74,25.5
0.90779,34.2,17.56,0,0.3885,5.319,100.0,6.0655,24,187,16.5,396.9,12.6,25.3
0.6895,0.0,0.46,1,0.4566,6.085,47.9,5.6488,5,320,16.3,396.9,10.03,47.3
19.76148,0.0,17.8,0,0.5251,6.213,71.1,9.1857,4,187,18.5,396.9,10.58,32.3
7.32872,0.1,14.31,0,0.4641,5.451,100.0,6.6951,4,395,17.4,396.9,14.3,24.5
1.0522,0.0,21.01,0,0.4196,7.771,96.4,2.8921,24,281,20.5,396.9,20.2,22.8
2.07125,1.7,16.68,1,0.5044,5.942,94.0,8.2686,24,335,16.9,392.72,12.25,24.7
0.82313,0.0,10.82,0,0.6716,7.176,100.0,5.1108,3,650,12.6,396.9,27.38,16.1
8.18236,0.0,17.29,0,0.5747,5.808,67.0,3.8477,3,306,18.2,390.47,21.86,37.1
13.28155,1.1,0.46,0,0.4569,5.247,100.0,2.8715,4,656,19.8,396.9,13.71,50.0
0.00632,0.1,18.24,0,0.4688,6.737,100.0,5.4053,24,618,17.1,396.9,25.22,27.7
9.2523,0.0,15.72,0,0.6187,5.79,100.0,4.2042,8,331,17.0,396.9,13.39,38.5
8.38955,0.0,22.47,1,0.6407,5.247,100.0,9.3089,24,615,12.6,396.36,14.6,50.0
10.45101,0.0,4.75,0,0.4231,5.601,30.5,2.4026,24,427,15.1,396.9,9.35,29.1
28.59205,8.1,15.33,0,0.444,5.598,79.7,6.2459,4,672,12.6,396.9,11.65,50.0
19.00132,22.8,1.5,1,0.5659,5.766,100.0,2.9142,5,344,13.1,379.89,7.58,28.2
0.07513,1.9,16.35,0,0.4055,8.626,88.7,7.7674,5,623,14.4,376.74,22.8,31.1
5.3266,0.4,2.19,0,0.4714,8.78,79.7,3.4622,7,335,12.6,396.9,27.81,50.0
0.49025,0.0,0.46,0,0.3953,5.202,100.0,5.9081,6,434,16.9,396.9,14.16,25.0
1.33078,0.0,8.58,0,0.8555,5.74,100.0,1.1296,8,261,17.0,396.9,8.93,24.4
0.00632,0.0,6.3,0,0.4588,4.572,100.0,5.133,24,320,12.6,396.9,19.22,30.4
12.96652,0.0,16.53,0,0.5449,5.261,95.8,5.4103,3,383,19.2,396.9,7.52,21.4
1.44633,0.0,16.5,0,0.4084,3.998,100.0,9.9071,24,187,13.6,396.9,17.12,28.6
0.55182,0.0,7.91,0,0.3973,4.18,100.0,3.6433,24,583,20.3,396.9,2.72,27.1
1.01504,0.0,10.54,0,0.385,6.389,97.2,10.4659,24,423,12.6,396.9,13.24,27.8
1.42338,0.0,5.56,0,0.494,4.825,100.0,3.204,24,614,19.5,396.9,11.51,26.0
1.62905,0.0,18.17,1,0.4727,5.89,52.2,6.8358,5,345,15.3,394.73,20.44,26.6
12.70766,0.0,0.46,0,0.6575,5.648,100.0,3.2918,3,202,17.1,396.9,16.0,18.0
13.78991,0.0,12.77,1,0.385,5.51,69.7,5.1259,8,225,12.6,396.9,7.73,42.4
0.81605,0.0,0.46,0,0.7271,5.323,98.9,6.0916,8,355,19.8,396.9,5.4,23.6
2.57418,0.4,19.89,1,0.4365,6.163,96.9,7.3302,4,372,16.6,396.9,10.59,21.3
25.63782,0.0,19.69,0,0.4786,5.212,50.6,4.4065,6,287,17.5,396.9,24.66,50.0
19.38391,0.0,2.51,0,0.4533,5.526,100.0,7.4411,8,408,16.5,396.9,24.97,50.0
8.75965,0.0,16.96,0,0.4005,5.905,64.5,8.5685,24,632,20.2,396.9,15.55,22.5
1.72488,0.0,16.73,0,0.871,5.546,93.9,8.4996,24,225,18.3,388.7,20.22,21.4
7.55008,0.1,17.69,0,0.4204,6.751,81.8,5.7334,24,426,14.4,396.9,16.38,38.7
15.53724,6.9,15.64,0,0.4047,5.776,95.1,3.3178,5,216,13.5,396.9,8.15,15.2
1.77323,0.0,15.52,0,0.5534,4.794,100.0,4.7886,5,651,15.4,396.9,8.96,21.9
0.00632,0.8,0.46,0,0.385,6.971,100.0,4.7912,4,584,18.9,396.9,22.15,28.2
1.45372,0.0,5.99,1,0.5094,5.96,96.3,2.1277,2,399,12.6,396.9,7.81,10.1
1.75755,0.0,16.03,0,0.4482,5.53,81.2,1.1296,6,221,19.3,396.9,18.18,41.4
9.17362,15.9,16.65,0,0.4429,5.177,100.0,1.6235,1,394,15.8,396.9,16.12,22.0
0.02379,0.0,0.46,0,0.4461,6.092,93.8,3.2591,24,306,19.5,396.9,20.83,42.7
12.14783,1.9,18.27,0,0.3912,6.061,52.8,7.3829,8,324,16.1,395.3,5.73,22.2
15.4105,0.0,16.09,0,0.44,7.282,70.1,4.1945,2,200,16.4,396.9,10.65,32.9
12.96008,0.0,17.75,0,0.4215,4.562,100.0,6.5061,3,635,17.0,382.54,9.26,25.8
17.73632,0.0,3.17,0,0.5531,5.069,100.0,8.8485,5,416,17.4,396.9,24.41,27.0
4.13791,0.0,4.05,0,0.5238,5.108,95.3,4.922,4,219,14.9,396.9,23.42,28.0
0.00632,0.0,7.03,1,0.793,5.497,71.0,2.2257,3,327,17.1,396.9,14.95,40.8
1.6991,0.0,0.46,0,0.814,5.359,100.0,4.5314,4,187,18.0,386.4,12.33,29.3
0.6828,0.5,16.02,0,0.6564,5.898,100.0,2.0752,1,454,18.1,396.9,10.4,21.8
2.17914,0.0,17.2,0,0.5392,5.346,100.0,5.9403,24,187,18.4,396.9,17.82,24.7
11.03286,0.0,5.55,0,0.871,4.19,97.3,5.0254,2,254,12.6,396.9,2.64,19.8
1.59137,0.0,9.55,0,0.498,5.353,69.9,6.7513,5,651,16.7,396.86,16.27,20.4
1.2192,0.0,15.14,0,0.6495,5.741,30.0,9.2236,8,711,15.9,396.9,24.32,23.5
16.4677,0.0,5.11,0,0.6185,5.855,62.6,3.0473,1,335,12.6,394.06,14.97,23.6
