crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
1.96262,3.2,2.58,1,0.4721,8.78,82.9,3.5548,2,321,20.9,389.6,9.97,25.5
0.09026,1.8,17.16,1,0.6982,6.761,93.5,7.4414,8,196,19.7,385.88,1.76,36.2
0.26507,2.7,6.2,0,0.5981,6.864,100.0,3.8772,4,657,19.9,391.02,10.2,29.7
1.63644,0.0,3.27,0,0.6713,6.615,59.8,11.9122,8,617,20.4,390.63,5.13,23.4
0.22211,1.1,3.8,0,0.7418,8.515,61.8,5.3325,5,187,19.6,396.9,10.52,31.9
0.74106,14.2,16.43,0,0.5694,7.426,78.4,9.7336,3,187,20.5,396.9,6.43,40.2
1.11813,0.0,16.4,0,0.5983,8.444,83.4,8.3401,4,342,20.2,396.9,24.59,27.0
0.00632,30.6,5.72,1,0.74,8.78,78.1,10.1236,3,587,20.8,371.58,10.48,28.5
0.00632,0.1,16.43,0,0.7814,7.452,98.0,1.5308,6,258,22.0,396.9,12.08,34.7
0.00632,2.6,17.23,0,0.764,7.056,33.0,2.5212,5,187,21.8,396.9,31.68,29.8
1.84388,3.1,15.87,0,0.7321,8.327,100.0,4.7993,24,188,21.7,396.9,23.73,48.1
0.52493,29.9,0.93,0,0.4893,8.437,82.3,2.494,5,312,19.4,396.9,13.19,28.3
0.00632,1.2,0.46,0,0.7795,7.723,30.1,3.0474,6,638,20.0,396.9,18.78,26.9
1.36029,3.5,2.45,0,0.4826,7.464,99.6,8.2955,5,614,19.6,381.79,13.23,28.1
0.54806,1.0,15.99,0,0.5192,7.282,11.9,9.7935,2,594,16.4,396.9,23.3,30.9
0.00632,0.0,0.46,0,0.4785,6.869,2.9,4.1917,2,654,20.1,127.78,21.31,27.5
1.49567,1.3,16.89,0,0.5939,8.78,64.9,2.612,6,429,19.6,396.9,8.0,24.7
0.67686,3.5,4.25,0,0.5751,7.403,95.6,1.7475,8,279,19.8,396.9,11.91,20.9
0.00632,32.5,8.98,0,0.5508,8.78,87.3,3.4557,8,280,19.5,379.85,18.59,41.3
16.40977,31.3,15.3,0,0.5756,8.4,69.6,9.0923,8,581,18.0,396.9,37.97,20.9
0.83667,0.6,15.47,1,0.6856,6.82,70.3,7.5078,24,272,18.4,394.7,9.6,27.7
0.62595,26.9,1.74,1,0.696,6.859,8.6,5.216,4,601,19.7,371.79,17.32,35.9
1.64206,21.9,0.46,0,0.5297,8.677,79.9,7.5589,24,596,20.4,396.9,19.19,26.7
1.42643,4.4,18.64,1,0.5477,5.146,79.2,5.8032,3,586,20.7,396.9,32.67,16.2
0.89128,32.1,1.66,1,0.6513,6.814,97.3,6.0434,4,187,18.6,396.9,17.69,26.7
1.82966,24.4,0.46,0,0.6137,6.831,80.2,7.7204,4,408,20.5,294.52,19.18,26.2
0.23121,1.6,16.49,0,0.4618,6.007,100.0,6.469,2,218,17.7,396.9,8.42,50.0
2.45487,29.6,18.75,0,0.3888,6.253,86.1,3.4841,5,624,20.9,396.9,17.91,34.2
1.55329,0.0,15.69,1,0.5456,8.78,96.9,6.0221,8,383,20.4,367.81,13.03,28.1
0.00632,37.8,3.13,0,0.771,7.963,5.0,8.0429,24,584,17.3,396.9,37.34,35.4
0.63006,0.2,0.46,1,0.6156,7.01,100.0,2.772,24,699,21.1,396.9,22.04,20.6
0.89736,27.8,0.46,0,0.5553,8.461,96.9,8.0388,5,187,19.8,396.9,10.61,14.2
1.03484,4.5,10.65,0,0.8546,7.915,81.7,2.1481,6,344,22.0,396.9,9.92,29.2
0.24456,1.5,4.56,0,0.478,7.054,66.1,8.8129,6,591,18.6,396.9,11.03,30.3
0.00632,32.9,3.98,0,0.7086,6.118,74.4,3.386,5,598,20.9,396.9,15.77,21.6
1.23817,0.0,15.23,0,0.5315,8.78,60.3,9.5246,8,613,19.8,396.9,7.6,29.0
1.48405,3.7,4.38,0,0.4903,7.104,96.3,1.7564,6,579,20.5,396.9,22.87,26.6
1.04762,2.6,17.62,0,0.4898,7.47,77.2,7.9752,5,187,20.4,330.74,12.24,27.5
1.64709,3.1,18.88,1,0.7515,7.809,24.4,2.4681,6,327,17.1,396.9,13.18,19.9
0.00632,28.8,3.87,0,0.5326,6.576,54.1,8.7195,4,575,18.5,396.9,37.97,27.6
0.91947,91.5,17.05,0,0.7987,5.665,61.9,1.9929,4,351,19.8,396.9,12.4,24.8
0.99034,0.0,17.49,0,0.8677,6.562,77.8,8.1496,24,609,20.7,388.89,4.74,26.2
1.00429,25.8,1.73,1,0.8137,6.519,69.8,3.5362,8,575,21.2,396.9,11.07,13.4
1.98134,0.0,9.8,0,0.7034,5.618,62.4,9.0589,5,333,17.6,396.9,15.36,19.9
1.4382,0.7,18.55,0,0.5413,7.001,21.1,3.0384,1,207,18.2,396.9,28.04,15.2
0.91387,39.4,5.27,0,0.715,8.78,79.3,6.0321,1,582,19.0,396.9,7.64,30.2
1.57714,0.0,16.53,0,0.4856,6.426,79.7,10.7604,5,575,21.2,396.9,10.71,25.8
0.7822,40.5,13.59,0,0.8338,6.421,72.3,3.2848,2,331,19.5,396.9,32.98,38.8
2.62005,1.6,16.25,0,0.49,6.127,38.4,3.4884,3,391,19.7,393.32,7.36,39.8
0.53361,0.0,5.03,0,0.8392,8.78,45.7,3.6642,3,187,18.4,396.9,15.16,22.2
0.00632,16.5,4.96,0,0.4301,7.879,66.4,9.6,8,606,19.0,396.9,20.72,17.0
0.00632,4.0,16.76,0,0.6027,7.834,81.4,2.8225,1,568,19.3,387.19,17.08,29.6
1.35516,15.8,1.66,0,0.6946,6.366,66.1,4.9847,4,292,20.1,384.37,15.07,22.3
1.22551,47.3,17.65,1,0.647,6.631,55.1,2.6849,24,187,21.4,396.9,5.29,27.4
1.05642,3.2,6.09,0,0.4906,8.693,55.8,7.7411,4,598,12.6,396.9,25.71,33.8
0.97996,1.9,9.4,0,0.7139,7.088,81.8,5.2707,5,344,21.0,396.9,4.88,26.3
0.74966,3.6,16.0,0,0.6498,8.78,59.8,8.9938,5,189,20.5,396.9,16.69,42.9
1.52582,3.1,2.84,1,0.7073,5.782,50.7,2.6843,4,646,20.9,396.9,20.64,25.4
15.89018,27.5,18.05,0,0.522,5.894,28.1,7.8895,5,334,20.2,387.87,13.69,25.1
0.63657,1.9,17.44,0,0.822,6.069,97.6,8.1191,4,187,20.1,396.9,13.08,42.2
1.75492,43.6,4.09,0,0.5102,7.213,88.8,6.3822,8,666,19.0,382.79,13.87,23.4
49.67235,46.6,16.49,0,0.6199,6.152,19.2,7.1526,1,606,19.8,391.28,23.99,23.7
1.36312,3.1,17.11,0,0.5274,8.78,92.8,2.7744,2,652,19.8,396.9,22.99,50.0
0.05718,30.0,11.09,1,0.4798,8.021,100.0,11.0423,4,583,18.7,396.9,22.3,22.4
1.32539,76.7,8.43,0,0.8319,8.673,95.6,5.4688,5,187,20.3,396.9,14.16,8.0
1.18176,37.5,21.39,0,0.6342,8.012,40.5,8.9107,4,317,17.1,392.65,24.94,28.4
1.72605,2.4,13.43,0,0.5892,8.78,55.8,6.0555,5,570,17.7,396.9,19.52,27.4
1.48199,2.6,17.41,0,0.5723,7.889,89.4,8.6585,5,326,19.5,396.9,7.86,44.5
0.0594,0.0,17.37,1,0.5715,8.074,89.1,5.0929,2,583,20.9,395.54,35.97,17.5
2.05606,0.8,1.88,0,0.7966,6.968,96.2,9.5199,24,371,20.2,396.9,24.67,37.0
1.11669,0.4,7.98,0,0.6797,7.667,73.7,9.6295,5,265,19.4,396.9,14.2,31.5
2.1543,2.0,16.36,0,0.5207,8.462,100.0,3.3705,4,599,19.3,391.99,13.11,23.2
0.93242,44.2,4.38,0,0.4719,8.78,57.1,5.0559,5,625,20.7,396.9,9.39,28.5
0.42333,0.0,17.91,0,0.6673,8.78,100.0,8.0037,1,613,20.6,396.9,11.06,28.1
1.68332,1.3,7.21,0,0.4079,7.838,44.0,2.5828,24,187,20.9,396.9,10.28,50.0
0.95381,0.8,18.06,0,0.699,8.78,89.5,5.5855,2,565,19.1,396.9,8.97,41.8
0.26874,30.1,16.99,0,0.7768,8.78,88.3,7.2987,6,316,20.7,396.9,12.83,23.9
1.42601,0.0,0.46,1,0.871,7.393,100.0,2.8648,2,202,20.6,396.9,36.58,24.9
0.65935,0.0,16.68,0,0.4592,8.201,85.8,5.8643,5,682,20.6,396.9,6.25,23.0
1.68056,32.1,1.94,0,0.4634,8.375,14.1,5.7632,4,187,20.9,391.8,19.01,38.9
0.00632,0.4,5.53,0,0.6834,8.78,51.9,10.3442,4,594,18.9,396.9,14.07,26.9
1.70589,8.7,1.18,0,0.4671,8.541,86.3,8.9541,1,216,22.0,396.9,12.04,21.9
0.87182,15.6,4.02,0,0.6888,8.78,94.9,6.4958,3,584,19.9,396.9,13.19,24.3
1.10532,3.1,8.65,0,0.6743,7.281,18.0,7.7185,24,625,19.8,378.71,24.35,26.0
1.43881,38.8,12.8,0,0.4864,6.705,29.3,9.3449,8,194,19.9,396.9,8.83,37.6
1.44485,44.7,5.74,1,0.5706,8.38,78.4,5.9373,2,187,19.4,385.28,12.03,46.4
20.19843,30.6,17.42,0,0.8537,6.892,100.0,6.627,8,580,18.9,396.9,18.97,27.7
2.11754,19.9,0.46,0,0.5907,7.756,82.8,10.217,5,617,17.9,396.9,10.52,36.4
0.00632,3.7,9.94,0,0.6336,8.78,82.1,3.0873,24,601,19.6,394.74,14.51,24.5
0.00632,36.8,2.82,0,0.8419,7.036,62.8,4.4997,3,344,22.0,396.9,34.25,42.5
2.18633,1.3,17.76,0,0.8342,5.899,90.0,3.7021,3,353,19.3,396.9,37.97,27.0
0.87595,1.9,2.91,0,0.7173,6.502,88.2,2.7675,1,187,20.4,391.59,26.89,23.5
0.29835,0.0,17.13,0,0.716,8.78,83.2,5.6381,8,187,19.1,396.9,17.66,34.2
1.40926,51.7,1.28,0,0.8475,8.26,62.6,5.6814,8,711,20.2,394.26,18.98,27.0
2.05613,0.0,16.82,0,0.6551,8.78,85.4,8.5792,1,588,21.2,396.9,9.86,13.2
0.73045,0.0,8.34,0,0.5763,7.934,95.5,6.5783,4,329,20.9,396.9,13.45,19.3
1.80183,4.1,17.24,0,0.7886,7.514,94.5,3.0669,5,635,18.8,396.9,7.95,50.0
1.86271,21.4,1.42,1,0.8113,7.172,65.8,5.8254,8,658,21.6,396.9,21.86,27.5
1.32531,2.8,5.98,0,0.4374,8.183,48.0,3.3021,3,187,21.3,390.4,13.98,26.0
1.09738,55.1,20.11,0,0.8688,8.109,81.6,10.527,24,319,21.9,396.9,9.52,22.1
1.12186,0.2,4.79,0,0.5662,8.78,79.9,5.4828,3,213,20.2,384.06,11.31,21.2
0.14595,0.0,15.52,0,0.4686,7.497,96.2,2.7507,6,628,19.2,396.9,10.11,17.8
1.52123,1.4,18.02,0,0.5117,8.365,47.5,9.7414,3,592,17.8,389.48,13.04,21.2
1.95383,3.9,0.46,0,0.4879,6.352,60.3,3.4681,1,249,18.5,396.9,22.49,24.4
0.96179,38.3,0.46,0,0.7743,6.545,78.4,8.4828,24,587,21.3,396.9,7.3,19.0
0.76663,13.0,3.85,1,0.6921,8.78,42.4,6.2587,24,627,19.3,374.66,7.73,41.3
0.00632,0.0,19.44,1,0.4963,8.78,83.9,5.921,24,575,20.1,396.9,21.09,23.9
1.63892,1.5,2.08,0,0.778,8.78,72.8,6.7823,7,307,18.6,396.9,8.07,22.8
2.07966,2.8,18.83,0,0.5229,7.223,75.5,2.0089,3,210,21.3,396.9,25.25,25.1
0.74397,73.1,17.96,0,0.4971,6.362,87.4,3.7171,24,593,20.5,395.83,6.11,14.1
0.63894,1.0,19.65,0,0.8585,6.271,39.1,5.5013,6,628,18.8,355.33,21.3,22.5
1.37928,2.8,15.71,0,0.7265,6.57,79.8,8.0126,1,277,20.1,394.28,13.68,35.5
0.63172,27.4,16.33,1,0.5734,6.634,79.0,5.7411,24,187,19.4,396.9,1.73,25.0
1.44304,42.2,16.32,1,0.6004,8.78,52.8,6.3915,24,187,20.4,396.9,20.72,33.0
0.35578,0.7,16.24,0,0.6065,6.638,92.0,7.8351,6,615,19.1,393.24,8.97,28.8
0.52775,1.1,4.73,0,0.5034,7.126,94.8,6.8544,5,630,20.3,385.8,22.21,26.6
1.49344,0.0,15.81,1,0.5982,7.952,98.5,2.9568,2,621,18.8,396.9,24.85,18.6
0.00632,0.0,5.72,0,0.8005,6.794,100.0,9.9179,3,187,21.7,396.9,1.73,28.0
1.21305,1.0,17.21,0,0.7884,8.78,97.6,3.1962,24,615,19.9,385.3,13.37,15.3
1.13286,0.0,4.06,0,0.629,8.596,93.4,7.8143,3,668,20.6,396.9,11.75,23.0
1.46429,0.0,16.89,1,0.6099,6.78,2.9,4.2283,1,667,20.3,396.9,13.93,6.0
1.01475,90.2,0.46,0,0.4934,6.974,100.0,12.0528,7,614,20.7,396.9,8.74,27.9
1.57214,44.2,1.67,1,0.4699,8.149,84.5,5.8715,5,336,21.5,396.9,14.41,29.7
0.23893,37.3,18.01,0,0.7434,5.604,58.7,10.1477,5,354,21.1,396.9,20.34,16.0
0.23899,100.0,0.77,1,0.8093,7.381,100.0,5.1387,1,612,18.6,396.9,9.78,16.8
0.00632,18.7,17.56,0,0.7129,6.16,59.9,3.2639,5,329,20.9,396.9,14.07,16.7
0.59034,0.3,0.72,0,0.6608,8.78,81.8,5.2837,24,620,18.9,396.9,1.73,25.1
1.26914,0.0,7.86,0,0.6578,7.303,79.8,11.232,3,316,19.7,396.9,22.99,21.5
1.3328,0.9,16.02,0,0.7689,7.197,44.1,2.9939,1,187,21.6,396.9,9.05,44.4
1.08314,1.8,22.6,0,0.5612,8.616,55.6,7.9424,24,607,19.2,396.9,22.68,16.5
0.00632,14.9,18.41,0,0.5658,,24.4,9.643,4,631,19.2,393.02,9.57,30.6
1.18166,39.1,17.23,0,0.6419,6.945,39.7,3.527,1,187,19.2,386.12,37.48,30.0
2.06523,26.2,0.46,1,0.6216,8.78,71.2,3.0136,5,199,17.8,396.9,10.12,22.7
1.33609,21.0,17.71,0,0.4491,7.371,100.0,2.4071,24,200,17.5,376.33,19.76,24.3
2.4251,4.4,16.9,0,0.4315,6.702,100.0,5.5323,4,355,21.3,396.9,18.17,18.7
1.96017,35.7,0.46,0,0.5724,6.642,58.4,6.1184,5,594,16.2,396.4,12.34,36.0
0.00632,3.9,16.41,0,0.7426,7.618,87.8,1.9735,4,236,20.2,396.9,21.23,20.1
1.46642,23.1,0.46,0,0.7162,8.025,100.0,7.4517,5,605,20.1,396.9,15.02,28.8
0.7256,2.0,4.67,1,0.5379,8.78,75.0,9.4962,24,353,21.0,396.9,17.96,25.4
0.89214,8.0,18.76,0,0.4929,6.867,79.2,9.9229,5,387,21.5,396.9,11.37,20.9
0.41471,3.3,1.42,0,0.8135,6.649,92.4,2.3334,3,580,20.1,390.81,6.98,30.6
73.60462,12.0,15.19,0,0.4813,6.442,45.2,6.4005,4,187,20.7,396.9,23.86,31.2
0.00632,0.8,19.61,0,0.7085,7.527,91.7,6.3173,3,585,17.3,396.9,37.97,37.7
1.62846,0.4,2.81,1,0.5816,6.897,61.7,10.3315,8,618,16.2,396.9,15.5,22.6
0.79519,41.9,4.79,0,0.6396,7.274,84.0,5.8453,24,267,19.3,396.9,25.24,26.9
1.80627,21.0,16.54,0,0.5509,6.953,80.6,4.2469,5,623,18.3,308.14,16.62,29.1
0.00632,0.0,6.7,0,0.8258,8.78,53.2,2.0339,5,197,21.0,396.9,11.62,29.6
1.6874,2.5,3.69,0,0.871,8.398,100.0,8.0938,7,234,21.3,396.9,17.68,24.9
0.31029,29.9,1.32,0,0.6744,7.899,21.5,7.6054,24,187,17.1,396.9,8.07,32.3
0.00632,11.7,17.01,0,0.5487,8.78,100.0,5.6397,3,187,20.7,396.9,37.85,43.5
1.39275,3.1,14.95,0,0.5125,7.197,59.2,9.1508,24,632,17.3,386.26,6.58,46.2
0.00632,15.6,0.46,0,0.7162,8.639,82.6,4.0236,1,187,20.6,396.9,14.49,37.0
2.4133,2.5,16.48,1,0.4734,8.144,9.7,8.7872,24,292,20.9,396.9,13.44,27.9
0.54591,0.0,16.75,0,0.6562,6.99,95.2,3.8461,24,331,21.1,396.9,12.04,27.9
1.68554,34.9,16.61,0,0.543,8.221,95.0,9.1911,5,187,20.6,389.68,27.75,23.7
2.42643,34.2,1.35,0,0.4993,6.42,69.8,6.3801,24,319,20.0,396.9,9.81,21.5
0.38869,34.0,18.88,0,0.6661,7.074,95.5,6.0533,24,187,19.3,396.9,14.19,18.7
0.00632,16.8,18.21,0,0.419,6.392,81.7,12.1265,24,613,19.6,396.9,9.17,14.2
0.13425,1.3,16.75,0,0.5219,8.78,53.8,3.8484,24,606,20.3,395.81,25.72,17.5
1.16358,0.4,6.41,0,0.6249,6.018,80.4,9.8978,4,615,19.5,396.9,19.25,47.1
0.36277,3.2,15.55,0,0.5646,8.271,50.1,7.5873,4,619,20.5,379.92,37.97,21.2
1.08141,1.8,16.82,0,0.5183,7.049,76.6,4.2308,4,187,20.6,396.9,27.21,36.2
0.00632,0.0,16.9,0,0.8537,8.581,52.5,2.9131,2,187,19.3,396.9,9.56,26.5
0.00632,0.0,16.89,0,0.479,8.78,100.0,9.4349,4,220,19.2,396.9,17.21,25.5
2.23963,1.5,10.89,1,0.827,8.239,99.3,3.1458,7,326,19.5,379.44,7.77,21.8
0.00632,3.0,5.51,0,0.8273,8.542,91.4,5.1405,8,187,22.0,396.9,24.52,10.1
0.34134,0.0,0.46,0,0.4732,6.977,37.1,7.7397,8,619,20.0,396.9,18.69,18.8
0.44951,4.3,18.08,0,0.7185,6.758,86.1,5.6498,7,578,20.5,396.9,22.04,7.7
0.00632,25.6,18.68,0,0.4829,6.383,100.0,9.5954,4,187,21.4,368.95,13.35,14.1
1.91202,29.2,7.48,0,0.7961,8.162,99.0,4.6909,5,187,20.6,396.9,12.02,24.5
1.95501,1.0,19.29,0,0.7385,7.731,72.6,2.4437,6,594,21.3,396.9,18.64,29.3
2.417,1.7,4.33,0,0.4347,5.646,46.1,5.9615,24,323,19.9,396.9,12.91,22.8
0.51463,0.3,15.67,0,0.4727,7.544,79.6,9.8309,24,644,20.4,396.9,18.03,32.7
0.76687,3.3,19.31,0,0.5397,7.001,90.8,10.3383,5,252,19.8,383.16,27.52,28.5
1.36116,36.0,19.11,1,0.5965,6.563,87.1,10.3801,24,342,17.0,396.77,12.24,24.4
1.01015,49.2,2.01,0,0.871,7.266,100.0,2.5348,5,597,20.1,396.9,24.86,19.4
0.80198,0.6,17.16,0,0.8208,8.085,10.9,1.1296,4,342,20.8,393.63,14.09,31.2
0.50966,0.0,16.82,0,0.6812,7.425,39.8,8.461,6,601,19.2,396.9,12.34,48.9
0.00632,0.0,17.24,0,0.7504,5.775,71.1,3.0302,24,367,20.0,384.97,11.41,10.1
0.00632,1.8,3.25,0,0.4156,8.237,100.0,2.2472,5,352,19.0,396.9,10.53,20.4
1.07017,12.2,0.46,0,0.6202,6.9,80.4,8.0976,8,343,17.4,393.91,36.46,29.5
0.00632,0.0,5.86,0,0.4925,5.51,73.6,7.2534,1,229,18.6,396.9,9.9,12.0
1.26846,3.8,0.46,1,0.5328,8.212,86.9,3.0127,4,404,20.1,396.9,13.26,38.4
0.29975,24.2,0.93,0,0.5472,6.296,38.3,12.1265,5,605,21.1,396.9,13.81,22.6
0.1914,35.7,6.35,0,0.6603,7.173,91.5,9.4669,1,272,20.3,396.9,25.81,27.4
0.00632,0.0,17.71,0,0.7369,6.513,89.7,7.2219,24,594,19.7,396.9,16.82,29.2
1.21076,0.0,4.22,0,0.7213,6.755,100.0,6.122,24,593,15.5,396.9,10.73,24.9
0.15591,35.7,5.6,0,0.6723,8.78,94.1,3.0493,7,272,20.9,396.9,9.0,26.6
0.00632,45.0,2.78,0,0.7736,8.78,84.5,6.4183,7,187,20.7,396.9,18.38,21.0
0.4163,2.1,1.81,1,0.4312,6.331,5.5,5.9612,5,337,20.1,395.99,9.15,43.4
0.00632,2.2,17.21,0,0.7522,8.172,19.6,7.16,4,241,22.0,396.22,7.56,15.8
2.06971,19.3,4.34,0,0.5324,6.675,91.6,5.1518,4,342,21.2,396.9,20.46,25.3
0.28407,0.0,15.8,0,0.4917,8.01,95.0,1.7297,24,187,22.0,383.21,21.73,24.0
1.35721,0.7,16.35,1,0.6304,7.046,48.6,2.875,24,346,17.9,396.9,12.66,15.3
1.97849,0.0,14.39,0,0.7065,6.972,94.3,6.3714,3,670,18.3,396.9,10.07,19.5
0.73308,0.0,16.06,0,0.6878,8.78,82.6,3.4088,3,195,20.2,380.9,22.2,16.0
2.21065,3.2,1.51,1,0.6795,7.254,100.0,2.9833,4,607,19.1,395.28,15.19,31.6
1.07286,1.2,17.1,0,0.8305,5.243,80.1,5.7271,24,246,18.6,395.65,21.34,33.3
0.10045,0.9,17.86,0,0.7349,5.459,81.9,4.8811,8,568,19.6,396.9,9.27,17.0
0.86537,31.5,19.26,0,0.6409,7.453,49.4,2.5615,24,636,20.5,396.9,20.55,46.1
0.00632,0.0,1.87,0,0.5087,8.582,59.4,3.0863,24,377,21.1,396.9,10.58,22.4
15.21881,21.5,16.03,0,0.4646,8.78,25.9,11.2301,4,651,20.0,394.49,31.55,35.3
1.63929,12.6,0.46,1,0.7365,8.78,65.7,2.089,5,464,19.1,396.9,8.19,22.1
1.51373,16.2,15.5,0,0.6404,6.927,85.2,8.3652,5,576,20.9,390.98,12.53,30.0
2.32422,3.9,3.85,0,0.712,7.835,88.5,6.0414,7,326,21.5,391.49,17.97,50.0
0.36783,3.1,8.4,0,0.7589,7.785,88.3,9.0155,6,361,19.8,396.9,11.72,21.4
0.25811,2.9,7.65,0,0.7278,7.08,100.0,3.4043,8,315,20.3,396.9,10.97,28.2
0.87608,43.3,5.72,0,0.5393,8.78,88.7,6.4981,24,387,19.7,396.9,24.7,19.4
1.18723,47.7,16.21,1,0.6432,7.436,78.1,2.1126,5,629,21.8,388.53,10.83,14.0
0.07955,43.6,17.57,0,0.512,8.78,92.6,3.3197,24,215,19.9,396.9,19.31,32.4
0.00632,0.0,9.75,0,0.4547,7.46,94.3,2.4713,24,616,21.9,396.9,8.48,42.8
0.63269,3.5,13.66,0,0.4585,7.212,93.5,8.9158,24,323,18.7,396.9,33.67,24.0
2.21813,3.6,0.46,0,0.7918,6.829,100.0,4.1581,5,629,21.4,396.01,14.62,30.5
0.00632,22.3,18.02,1,0.5796,7.284,52.5,12.0305,5,189,18.4,396.9,22.94,16.8
0.8401,0.9,1.06,0,0.6104,8.161,89.9,5.1591,3,230,18.1,396.9,30.8,25.1
0.53586,12.8,25.02,1,0.7482,7.721,37.5,2.4726,8,187,20.9,396.9,12.61,50.0
2.38401,39.0,0.46,0,0.7836,8.657,90.7,7.5183,8,379,21.8,396.9,8.54,22.7
1.41225,2.8,17.2,1,0.4593,7.411,88.5,7.1447,5,350,20.2,395.79,25.58,26.4
0.95944,2.9,17.14,0,0.5933,8.78,86.5,11.9868,6,315,18.3,377.74,15.46,50.0
1.57349,1.4,2.07,0,0.4556,6.261,100.0,8.4175,8,595,18.1,396.9,20.86,13.1
1.57857,0.0,16.61,0,0.6453,6.039,59.0,8.4837,24,614,21.9,396.9,9.06,30.8
1.88448,3.0,16.76,0,0.7079,7.139,58.2,10.5241,5,310,21.0,385.11,7.65,33.0
8.46975,1.3,17.37,0,0.7927,7.78,78.1,2.2908,24,334,20.2,389.35,13.37,37.9
0.68045,12.3,17.02,0,0.5096,6.907,100.0,1.8933,5,187,19.6,396.9,11.32,31.2
1.90298,0.3,16.84,0,0.7127,7.767,100.0,9.1669,5,595,20.0,394.91,12.96,26.3
0.75435,8.0,0.46,0,0.5003,8.78,100.0,1.7929,4,187,20.5,393.07,23.93,35.6
0.3175,0.0,1.94,0,0.4459,6.929,58.6,3.6191,2,441,18.5,387.71,10.08,21.8
0.00632,0.0,18.83,0,0.4943,8.78,65.5,8.9845,6,611,21.2,396.9,18.76,38.0
0.7221,25.0,15.55,1,0.4879,8.483,64.5,2.184,2,416,19.3,396.9,24.8,23.0
0.94202,3.3,7.62,0,0.5206,6.379,69.6,2.3047,24,187,19.9,396.9,20.9,28.9
1.10665,2.2,4.43,0,0.7067,4.577,84.0,2.1644,8,668,18.2,396.26,13.87,16.7
0.97157,0.0,16.34,0,0.5811,8.193,70.3,6.0442,5,339,18.3,396.9,13.39,42.7
0.00632,2.8,16.96,0,0.5915,8.78,100.0,2.7848,6,582,20.4,396.9,21.91,25.8
0.88958,15.7,4.45,0,0.6643,8.78,88.6,7.9619,3,314,21.2,396.9,23.51,31.8
5.41931,9.9,3.26,1,0.5682,8.614,70.1,3.9412,4,231,20.7,396.9,16.72,38.0
1.20291,1.5,4.63,1,0.5563,7.659,41.0,8.3046,3,187,20.6,396.9,17.1,37.1
0.00632,0.5,0.46,0,0.7138,7.162,81.1,3.4801,4,187,20.8,396.9,10.52,28.2
1.45156,0.0,15.78,0,0.7985,8.78,100.0,6.6833,1,664,19.8,396.9,13.44,16.4
1.49918,0.0,16.63,0,0.6,7.198,100.0,3.2055,24,625,18.9,385.3,18.48,45.5
0.00632,26.4,4.92,0,0.7828,8.346,88.4,6.3931,4,187,20.5,357.61,13.84,24.2
1.31519,2.7,6.58,0,0.78,6.953,90.6,4.6222,5,628,19.8,395.0,19.06,22.8
0.00632,17.4,15.69,0,0.8599,8.78,54.0,8.9953,8,581,22.0,396.9,9.61,30.0
0.00632,1.6,17.58,1,0.7601,6.784,70.6,6.1883,1,612,13.9,396.9,5.76,24.3
