crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
14.97511,2.5,0.74,1,0.4795,5.23,86.9,9.7823,8,408,14.2,395.03,14.21,22.3
0.52806,4.0,0.46,0,0.6135,5.919,85.5,4.0204,4,312,16.6,376.02,2.48,42.3
0.00632,3.2,3.34,1,0.385,5.573,83.6,9.8436,8,329,20.6,374.2,10.9,26.0
1.08572,1.3,16.11,0,0.4891,7.384,58.5,5.2141,24,239,18.0,375.11,15.94,43.9
0.00632,100.0,1.15,0,0.4486,5.553,100.0,12.1265,3,357,12.6,292.63,5.79,28.0
1.27991,3.4,17.64,0,0.385,6.242,38.6,7.322,4,463,12.6,294.0,11.0,35.8
0.73777,3.8,1.67,0,0.5736,5.398,100.0,12.1265,3,336,12.6,369.97,14.64,48.4
0.00632,0.0,15.12,0,0.4707,4.852,95.0,7.3593,24,314,19.3,394.53,15.15,50.0
5.42167,1.3,16.52,0,0.385,5.342,60.6,4.2766,5,379,19.3,368.36,21.46,30.4
1.01177,2.5,17.28,0,0.6216,6.121,94.4,9.2262,24,371,19.8,338.33,7.71,38.3
0.61823,25.3,0.46,0,0.385,6.472,2.9,3.7832,5,379,15.5,311.02,6.76,40.8
1.521,2.2,0.46,0,0.5048,4.981,62.8,1.553,6,327,14.5,356.71,22.67,30.1
15.97493,0.0,4.63,0,0.4714,4.945,100.0,6.4561,5,398,12.6,389.83,12.56,44.1
2.60559,1.2,16.02,0,0.4981,5.09,46.6,7.9598,2,711,12.6,386.41,20.91,40.1
1.1306,3.1,0.46,0,0.385,5.9,59.2,6.3079,6,380,18.8,78.72,22.5,40.2
1.89729,0.5,15.18,0,0.4482,4.571,72.5,1.6215,6,419,20.0,377.16,25.56,20.3
15.88681,1.7,4.7,0,0.465,5.276,94.8,4.5238,8,408,19.1,277.34,2.65,21.0
1.79586,1.1,15.67,0,0.5374,4.851,94.4,4.4004,8,409,16.1,396.9,20.16,41.6
33.38401,3.3,15.55,1,0.385,4.465,98.6,4.343,24,379,12.6,334.68,15.41,50.0
1.64816,0.0,15.11,0,0.385,6.036,92.0,6.3641,24,373,15.0,396.9,6.97,21.2
1.86751,1.7,4.59,1,0.4357,3.563,63.2,8.6112,1,700,17.8,388.51,18.39,19.3
13.8615,40.5,3.02,0,0.4752,4.947,100.0,8.0675,24,354,16.0,396.71,13.83,18.0
2.13292,0.0,15.65,1,0.6944,6.615,47.6,6.3074,3,392,20.1,385.1,7.26,28.0
0.74911,2.3,0.54,1,0.41,5.896,98.0,4.5366,4,438,16.8,396.9,21.06,29.2
0.52874,2.9,2.8,0,0.4956,5.327,96.1,9.318,4,389,18.6,380.81,25.23,27.4
0.90672,4.3,0.46,0,0.4007,5.351,78.5,6.5924,2,364,12.6,382.92,8.73,50.0
1.4369,36.1,7.68,0,0.4538,6.536,42.9,4.6592,5,314,21.6,351.71,22.73,47.4
1.06578,0.0,18.83,1,0.4071,5.692,95.5,5.045,24,430,15.0,382.46,10.79,22.6
1.60932,1.9,7.89,0,0.4746,7.849,12.6,6.7516,24,336,19.6,388.27,30.45,44.7
2.48082,3.2,2.95,1,0.385,5.21,43.3,6.7449,24,626,12.6,381.96,11.85,29.9
4.25053,0.6,15.73,0,0.7047,3.994,85.1,7.5849,5,388,12.6,383.69,10.95,22.6
1.22589,0.0,5.17,0,0.4112,5.965,100.0,3.7517,6,335,19.3,379.35,6.13,26.7
0.61766,2.2,4.13,0,0.388,5.319,91.2,10.5065,4,330,12.6,381.7,7.62,45.8
1.417,12.5,2.13,0,0.4991,6.168,76.8,4.9517,5,317,12.6,356.52,8.78,20.3
0.31646,2.7,8.28,0,0.385,4.955,79.0,2.2604,8,376,17.8,388.93,13.33,21.2
6.10073,0.2,0.46,0,0.3878,6.707,92.4,6.1245,24,268,12.6,381.23,17.59,18.7
2.25452,3.8,15.47,0,0.416,7.071,97.1,6.9577,5,411,18.5,378.06,12.28,29.5
1.93717,2.2,16.16,1,0.6364,5.729,47.1,6.8509,6,357,17.3,386.05,14.34,32.3
0.00632,1.2,0.46,0,0.385,6.201,80.8,3.2128,4,396,17.0,379.12,6.27,50.0
1.70221,50.7,17.37,0,0.5053,5.102,90.8,5.9819,6,293,16.7,338.01,8.2,43.6
0.07342,2.1,0.46,0,0.5239,5.129,100.0,6.0651,4,388,12.6,281.84,11.15,50.0
2.09177,1.3,2.98,1,0.385,5.22,78.5,3.65,8,351,19.4,396.9,5.68,27.8
0.64357,3.2,0.73,0,0.5033,6.702,69.0,8.5035,5,366,18.9,396.9,14.04,48.7
0.71754,0.0,15.94,0,0.871,5.683,80.3,3.1382,1,359,12.6,388.3,26.84,20.1
2.25015,41.7,14.59,0,0.7438,4.073,43.9,4.8475,1,388,18.9,389.38,10.98,25.1
8.87532,1.0,17.34,0,0.7557,5.86,100.0,5.5552,5,711,14.4,360.79,24.03,27.6
0.67661,3.2,17.09,0,0.6296,4.981,100.0,3.3337,2,347,18.9,384.1,11.5,40.3
0.00632,3.3,3.31,0,0.385,6.533,14.9,3.7089,3,430,18.1,374.61,5.68,28.8
2.18426,4.1,0.46,0,0.5031,4.745,100.0,12.1265,4,327,12.8,382.52,26.19,17.3
2.00928,40.0,0.46,1,0.4237,5.511,33.6,5.9553,8,359,12.6,378.81,15.33,27.5
2.03088,2.7,16.99,0,0.4028,5.448,61.9,3.3432,1,329,14.7,310.39,11.57,50.0
1.34431,2.5,8.19,0,0.385,6.059,69.6,9.7574,4,358,12.6,333.25,9.98,25.9
1.17458,3.9,16.73,1,0.391,6.005,51.6,11.6743,24,272,19.3,385.72,14.45,20.9
1.57527,1.4,0.46,1,0.4844,5.627,75.8,9.6894,4,328,15.3,395.25,20.0,29.5
0.1234,2.8,9.48,1,0.4013,6.708,87.5,6.4821,5,501,15.8,393.95,5.45,29.9
18.00193,0.4,17.6,0,0.4166,3.561,100.0,4.3094,5,302,18.8,386.74,11.07,46.1
1.68221,2.0,6.56,1,0.3987,6.143,100.0,3.3022,4,411,12.6,384.91,19.85,23.2
23.96881,0.0,15.83,0,0.385,5.041,2.9,8.9413,5,415,18.7,380.96,5.47,17.7
0.7452,1.8,3.95,0,0.4956,6.279,97.5,2.8526,5,308,15.7,371.36,14.96,27.2
0.57818,3.2,2.39,0,0.4767,5.261,100.0,3.4591,5,408,16.9,393.32,13.96,25.7
1.15095,0.3,18.46,0,0.493,5.535,42.5,5.0952,1,376,12.6,396.9,23.37,22.7
0.00632,0.2,17.04,0,0.4511,5.112,100.0,8.1506,2,200,18.8,374.88,14.37,50.0
0.95681,2.6,12.76,1,0.4526,4.762,95.0,9.2286,4,711,12.9,394.77,22.44,29.5
2.02515,100.0,0.46,0,0.3937,3.961,100.0,5.8457,5,243,16.5,357.81,1.73,15.7
0.00632,1.0,14.67,0,0.7044,4.487,60.4,5.2744,4,347,12.6,332.73,23.46,23.8
2.99402,4.8,4.98,0,0.458,5.165,21.2,3.9347,24,316,19.8,396.9,21.97,13.4
0.49354,3.7,16.66,0,0.4564,5.6,7.0,6.2726,5,398,14.3,359.95,13.27,26.8
0.47268,1.4,17.81,1,0.4473,4.953,37.2,5.3894,2,701,16.8,396.9,14.65,27.5
16.51042,0.5,4.03,0,0.3906,5.979,100.0,9.0695,24,434,19.6,323.12,26.39,50.0
13.79947,1.6,3.85,0,0.4623,5.261,47.1,6.3612,24,286,17.6,393.06,13.72,50.0
0.11222,2.4,15.92,0,0.4254,4.958,100.0,1.6786,4,390,12.6,376.71,12.91,17.6
0.95926,100.0,0.46,0,0.4555,5.181,100.0,3.592,5,396,19.1,393.37,9.41,39.6
1.34459,0.0,0.46,0,0.385,4.993,80.5,7.794,1,711,15.3,392.51,10.82,14.4
0.71562,1.5,8.72,1,0.4305,5.921,20.7,5.9267,24,352,16.4,326.3,10.75,32.7
15.66273,0.4,13.49,0,0.385,5.503,87.0,6.093,2,373,16.6,378.19,8.63,23.4
0.55012,5.0,15.84,0,0.385,5.608,100.0,6.4807,24,285,19.1,383.3,14.94,29.5
1.55512,0.0,0.46,0,0.7716,6.229,100.0,2.7787,24,319,16.2,368.72,12.61,25.5
0.00632,2.2,1.16,0,0.3987,4.9,86.7,5.1263,8,421,13.9,289.15,13.46,26.6
12.96027,40.3,4.86,0,0.385,5.834,100.0,9.9166,4,389,17.4,379.7,17.57,37.6
0.63038,1.9,6.35,0,0.4203,6.109,51.0,6.6552,4,711,13.3,396.9,12.14,25.0
0.00632,3.4,0.46,0,0.385,5.217,100.0,12.1265,1,339,19.3,376.88,13.91,24.1
11.12102,2.8,4.57,0,0.4834,5.567,97.8,6.4014,3,711,12.6,0.32,12.18,38.0
1.35457,2.4,7.03,0,0.4444,5.225,97.7,4.5473,24,429,15.6,322.58,22.2,50.0
2.15381,3.2,13.62,0,0.4392,5.194,100.0,5.9708,8,415,12.6,383.7,11.69,40.3
1.14525,1.5,0.46,0,0.385,4.938,93.4,4.6841,2,366,18.6,345.91,5.0,28.7
28.81734,4.0,2.05,0,0.4129,5.519,99.8,12.1265,8,711,16.1,375.87,20.17,50.0
20.12265,2.9,1.03,0,0.4797,6.247,100.0,3.4917,5,689,16.2,329.35,6.62,41.2
1.54888,1.3,5.43,0,0.3915,5.638,74.9,3.4502,24,706,14.0,396.9,10.54,21.8
1.78753,2.5,0.46,0,0.385,5.246,100.0,6.2574,24,255,20.6,380.59,18.82,46.0
13.23196,3.4,15.7,0,0.385,5.455,49.9,6.6051,24,365,16.3,396.08,15.54,28.2
19.2211,3.8,9.02,0,0.5926,4.925,85.3,5.5761,1,450,18.0,380.35,24.89,50.0
14.18166,3.6,16.1,0,0.423,6.015,51.8,5.3214,8,373,16.1,375.33,20.8,48.7
0.52751,80.0,0.46,0,0.46,4.859,82.4,7.4633,2,711,16.6,383.59,3.95,22.5
0.50781,2.6,16.01,0,0.385,5.842,100.0,11.3073,5,644,12.6,396.67,10.55,28.5
18.58329,0.0,0.97,0,0.385,6.494,87.0,2.6248,4,314,20.3,396.9,7.89,50.0
2.46109,2.6,15.74,0,0.6037,6.682,68.0,6.1845,24,298,12.6,371.69,15.55,40.3
1.27249,100.0,2.19,1,0.4691,5.775,97.8,6.9986,8,319,19.2,396.9,11.41,36.3
0.96236,1.7,12.21,0,0.385,5.601,89.3,1.2305,3,342,20.0,384.61,15.9,26.0
0.347,100.0,18.09,1,0.385,5.192,51.7,6.2338,24,294,18.7,389.41,10.43,41.4
0.09177,0.9,1.15,0,0.389,5.024,79.5,6.3001,3,368,16.1,389.28,10.61,28.7
2.01425,3.8,16.07,0,0.3871,5.051,37.2,3.3781,6,442,16.1,395.82,3.96,29.9
1.10923,3.0,15.48,1,0.3909,6.264,100.0,3.9374,3,297,19.5,396.9,14.56,24.7
0.16506,2.6,16.2,0,0.4201,5.988,54.7,4.2749,1,362,15.9,396.9,21.26,32.1
2.13313,4.4,15.56,0,0.5562,5.717,95.2,3.8103,6,321,19.6,351.94,4.56,30.1
1.44072,2.5,15.69,1,0.4365,4.676,61.4,6.7181,24,334,16.0,388.39,19.9,43.2
0.41659,1.6,15.47,1,0.4909,5.05,94.6,5.344,24,711,18.8,376.66,11.62,12.0
1.01321,1.7,0.46,0,0.7646,6.613,61.2,5.5462,7,351,16.7,382.64,4.07,50.0
0.04851,3.2,16.0,0,0.385,6.313,47.1,3.566,24,319,19.4,362.4,19.82,50.0
2.10106,100.0,14.79,0,0.4774,5.433,100.0,2.5263,24,711,19.6,371.63,11.22,31.1
1.46251,0.0,14.96,0,0.7163,6.418,20.0,6.7451,3,330,17.3,374.93,12.68,26.1
1.60983,0.0,15.76,0,0.7688,4.875,85.3,9.9557,1,368,16.8,339.44,9.07,50.0
7.36873,3.6,17.09,0,0.3876,6.157,64.8,4.2546,24,312,15.8,395.68,6.15,26.9
0.54617,1.2,0.75,1,0.5248,6.188,82.8,3.5353,24,379,19.7,396.9,17.18,27.4
0.65117,3.6,17.9,0,0.4506,5.702,100.0,6.3139,6,250,16.0,376.8,9.73,20.1
6.4847,1.2,2.73,0,0.4335,4.926,100.0,8.0968,8,437,19.6,377.45,23.64,50.0
0.99564,4.4,16.3,1,0.4817,5.701,82.6,2.4299,2,689,17.9,343.23,23.14,26.0
1.8985,3.3,16.6,0,0.3904,4.797,99.2,6.2277,3,401,12.8,391.13,12.48,31.1
1.61641,3.9,18.79,0,0.3999,5.377,91.6,2.5892,24,347,12.6,396.9,12.23,50.0
0.22148,0.0,8.47,0,0.5648,5.49,86.5,12.1265,5,325,16.7,373.56,9.55,20.5
1.90796,0.0,0.46,1,0.385,5.133,100.0,6.4339,3,475,19.6,383.81,7.25,50.0
15.25507,3.8,2.9,0,0.385,5.221,100.0,9.6417,4,378,15.4,331.28,15.33,27.9
0.47612,1.8,0.46,1,0.385,5.449,31.4,10.4062,24,423,14.5,338.89,13.44,48.3
2.08305,25.7,16.94,0,0.385,5.163,100.0,9.6901,5,417,15.4,394.03,25.49,50.0
1.86515,2.8,7.44,1,0.6702,5.666,100.0,4.9027,1,338,14.6,369.04,11.08,43.0
0.85801,2.6,17.41,0,0.4217,6.322,89.6,12.1265,5,464,15.3,396.63,22.14,21.8
0.21484,1.1,0.46,0,0.4322,6.153,100.0,4.5026,4,289,12.6,347.9,14.71,27.2
12.1456,0.1,3.47,0,0.439,5.848,98.1,10.3034,3,325,14.5,364.85,18.42,16.8
2.43426,1.9,16.29,0,0.4632,5.034,76.8,6.0642,8,250,20.0,383.99,11.4,50.0
13.33213,0.0,17.97,0,0.4203,5.352,100.0,3.6562,24,387,19.0,396.9,19.57,26.5
0.00632,2.7,18.27,0,0.385,,45.1,3.5478,4,404,17.1,396.9,11.07,26.2
0.44094,3.0,17.91,0,0.4345,5.011,27.4,3.7298,1,427,15.2,393.83,14.58,24.1
11.68432,3.7,15.15,1,0.385,5.965,48.0,2.9477,5,296,14.7,392.47,12.5,44.7
0.35651,2.4,15.46,0,0.5131,6.198,100.0,6.0329,24,328,14.3,389.23,11.8,24.9
10.03165,4.3,17.36,0,0.455,6.49,89.5,4.403,4,489,12.6,307.7,24.52,32.5
0.47372,4.1,0.46,0,0.385,5.524,86.1,8.7746,5,711,12.6,396.9,13.77,28.5
0.9806,0.0,15.38,0,0.5128,5.909,95.8,3.9169,4,299,19.5,396.9,11.82,50.0
15.8399,3.3,0.46,0,0.612,5.011,97.5,12.1265,3,708,12.6,259.34,9.94,27.0
0.18192,2.8,5.74,1,0.385,5.581,27.2,11.983,24,471,16.4,396.9,16.62,23.3
0.90606,29.8,16.03,0,0.385,5.748,100.0,6.3769,5,375,19.2,327.74,11.86,25.7
1.31209,1.4,3.34,0,0.4541,4.656,94.7,3.513,3,711,12.6,334.05,7.62,50.0
1.11761,50.5,21.27,0,0.385,5.49,52.7,11.4703,4,371,19.1,395.4,11.93,50.0
0.19097,1.9,16.2,0,0.4304,5.733,100.0,6.4166,3,346,12.6,372.39,18.29,29.3
0.88085,3.9,6.09,1,0.4073,5.956,100.0,5.3923,8,711,13.8,364.83,11.87,18.8
2.40975,0.0,0.46,0,0.3942,5.269,39.2,6.7284,24,228,13.0,377.51,12.38,21.7
0.96306,4.5,0.46,0,0.7068,6.155,100.0,5.2479,5,222,16.4,393.64,14.51,21.6
0.65886,3.9,18.65,0,0.5286,6.012,90.2,3.2549,5,382,12.6,339.44,13.6,28.4
0.9795,0.8,0.46,0,0.416,3.561,95.0,8.9472,7,304,19.4,375.01,6.85,29.5
1.2234,3.4,8.87,0,0.385,6.636,100.0,6.0944,24,386,16.1,387.25,12.76,46.9
0.00632,3.1,17.38,0,0.3935,5.664,79.9,6.9933,3,266,16.7,396.9,37.97,40.1
1.85334,0.3,0.46,0,0.4199,5.212,93.1,8.7627,24,711,12.6,388.8,15.93,49.0
1.36072,1.6,0.46,0,0.385,5.858,100.0,2.9176,1,255,19.3,396.9,24.67,43.3
0.11985,0.4,16.07,1,0.4304,6.371,6.0,7.8194,4,412,19.7,72.46,24.82,28.8
0.86735,3.0,16.33,0,0.4076,4.911,100.0,3.7584,24,396,19.5,315.56,14.01,38.9
0.69164,4.2,16.99,0,0.5372,5.979,100.0,8.8512,5,329,19.0,356.37,13.46,21.9
2.31388,3.9,0.46,0,0.3951,5.322,81.9,7.7548,24,438,13.7,377.18,13.58,27.5
1.23875,1.8,0.46,0,0.4144,5.543,72.0,5.5221,24,352,16.6,361.35,15.52,50.0
1.2783,4.3,20.83,0,0.4173,5.916,97.6,5.1191,24,464,16.7,369.92,8.49,24.3
0.55344,1.6,0.46,0,0.3925,5.289,59.7,4.761,5,691,18.8,317.23,24.4,27.4
0.02941,4.0,6.73,0,0.4793,5.67,100.0,7.9423,7,383,17.8,373.24,19.26,47.3
12.02,3.8,15.52,0,0.4193,7.724,100.0,12.1265,4,414,12.6,396.65,11.11,48.1
0.61554,0.4,15.06,0,0.3923,5.957,15.6,6.773,4,326,16.5,396.9,29.59,43.7
21.00362,3.2,18.82,0,0.5299,3.685,100.0,3.6747,5,284,12.6,326.66,8.42,24.6
0.00632,4.5,17.09,0,0.385,4.738,100.0,11.0192,4,334,12.6,393.45,6.9,27.6
0.65083,2.8,0.46,1,0.5609,5.413,98.9,3.6931,7,278,16.6,390.58,12.58,30.0
2.09204,1.4,2.55,0,0.5303,5.447,82.8,4.8892,8,208,19.0,388.13,12.91,37.6
0.82778,0.0,0.46,0,0.4355,5.385,68.0,9.6308,8,260,16.9,390.8,16.36,22.5
11.0413,4.0,16.39,1,0.5498,5.392,100.0,5.055,24,309,12.6,396.9,18.99,27.5
1.5325,1.4,15.88,0,0.4179,6.09,97.8,3.7422,4,239,19.3,331.59,8.28,50.0
2.05132,3.0,2.27,0,0.5725,4.901,97.0,6.646,5,385,16.3,396.9,15.73,23.3
17.35074,4.1,2.53,0,0.4005,6.448,100.0,9.9172,6,584,19.2,392.89,11.3,15.4
15.8338,2.6,0.46,0,0.4183,7.191,90.2,5.9005,24,330,21.2,320.84,13.31,30.4
0.76841,0.1,21.72,0,0.4068,4.876,79.5,4.3633,24,688,19.1,396.9,25.51,27.2
1.33719,2.0,15.57,0,0.4658,4.812,64.1,3.5388,5,309,20.2,396.9,25.7,18.5
1.62225,1.6,14.95,1,0.4918,5.093,100.0,3.5827,5,414,12.6,377.09,7.67,48.0
2.28384,1.7,9.64,0,0.385,5.371,90.9,1.1296,5,290,12.6,328.88,4.25,23.8
8.86768,0.0,15.38,0,0.5758,6.811,36.5,3.7755,4,385,19.1,392.39,4.76,15.6
11.07478,2.2,15.98,0,0.4041,5.062,83.2,8.908,2,389,18.7,341.98,37.97,50.0
0.68542,0.3,16.35,0,0.4183,5.47,25.0,3.5571,24,393,20.9,396.9,13.7,25.3
1.33205,0.1,0.46,0,0.405,5.829,100.0,4.9837,5,325,17.6,226.96,9.15,23.5
2.04034,64.3,0.46,0,0.6078,5.81,90.1,12.1195,8,279,17.5,365.78,37.31,21.6
0.69528,4.0,18.88,0,0.4334,6.038,73.8,5.5665,1,389,12.6,388.38,4.06,46.4
0.54472,3.0,2.72,0,0.385,5.443,100.0,1.8313,4,372,12.6,390.17,11.57,22.2
1.40918,2.3,1.61,0,0.3927,5.893,100.0,11.5301,5,406,19.2,384.01,12.09,31.2
2.02313,1.8,0.46,0,0.385,5.031,81.2,2.79,24,354,16.0,396.9,21.17,25.7
19.65656,4.4,16.22,0,0.4792,5.128,100.0,5.7493,24,309,18.5,385.53,9.53,43.6
1.8479,3.8,5.13,0,0.5712,5.775,99.1,4.2485,24,310,12.6,373.55,13.07,37.2
12.19599,4.0,0.46,0,0.4781,5.055,91.7,6.5743,5,251,12.6,388.06,9.63,33.4
1.5079,40.8,5.47,0,0.385,4.955,100.0,10.8011,24,387,16.0,396.9,9.06,28.4
1.56334,4.9,10.01,1,0.385,6.008,2.9,4.3727,5,434,16.2,389.99,10.34,50.0
0.45635,2.2,19.23,0,0.6621,4.4,100.0,7.0684,4,378,12.6,396.9,10.6,7.5
0.05037,2.9,8.68,0,0.4022,5.319,100.0,12.1265,4,308,12.6,374.98,7.51,23.7
1.45107,3.8,17.89,0,0.385,6.435,100.0,8.3349,24,266,18.4,376.21,32.49,23.7
8.57428,3.6,3.85,0,0.385,5.581,61.3,7.9255,24,310,17.2,396.9,8.58,27.1
1.16991,2.6,16.83,0,0.8141,5.493,73.3,6.9019,3,363,17.5,393.31,10.86,23.8
11.98233,0.0,15.22,0,0.5018,5.124,22.9,6.0407,3,267,15.5,375.86,25.9,22.5
9.20792,3.4,0.46,1,0.385,5.449,72.5,6.968,4,711,20.0,371.95,13.92,48.6
12.04819,0.0,15.61,0,0.4737,5.439,83.5,6.0535,24,385,12.6,382.58,12.37,23.0
2.17497,1.7,15.95,0,0.5051,5.811,100.0,5.5331,8,380,15.8,383.18,11.2,50.0
0.27007,26.2,17.64,0,0.4166,6.55,87.3,8.1782,1,694,12.6,396.9,15.43,26.0
2.21961,2.1,1.78,0,0.385,5.079,87.0,2.5114,24,331,20.1,391.18,9.57,28.8
10.39307,28.3,16.06,1,0.3878,5.241,75.1,10.6641,4,711,20.1,389.81,37.97,50.0
0.00632,33.3,15.72,1,0.5428,5.234,81.8,4.928,5,333,13.2,375.79,6.75,22.5
0.25648,1.9,15.49,1,0.4209,4.461,44.8,11.0407,5,335,12.6,370.33,13.07,24.7
0.04511,0.6,2.03,0,0.5778,4.815,76.1,5.8126,7,407,18.9,377.16,12.23,50.0
0.00632,0.1,0.46,0,0.385,5.68,60.1,7.5123,6,390,17.4,387.56,9.64,25.1
1.90071,0.0,3.3,0,0.5773,6.019,100.0,2.75,4,369,12.9,396.9,15.7,27.5
0.94973,4.1,4.89,0,0.4153,4.793,93.7,3.9578,24,314,12.6,296.48,13.59,26.9
14.88663,0.0,15.9,0,0.4696,5.911,76.7,3.291,4,319,18.6,396.9,1.73,40.5
0.88926,0.0,16.14,0,0.385,4.141,87.2,6.5941,24,321,16.5,370.78,25.68,28.7
0.90598,3.6,9.34,0,0.385,5.262,100.0,7.7503,24,433,19.0,376.52,12.83,44.2
0.18808,0.0,3.7,0,0.385,5.415,96.3,7.8719,24,469,19.6,376.93,10.31,25.4
0.32786,0.0,3.3,0,0.5546,6.397,91.5,11.9097,5,244,20.0,374.53,21.42,9.9
1.15183,0.6,15.86,1,0.4167,4.831,68.6,12.1265,4,378,12.6,265.7,11.92,22.5
1.83714,2.6,6.39,0,0.4965,6.685,91.6,5.9367,3,356,17.2,312.81,32.95,21.2
1.19622,2.3,12.95,1,0.385,5.741,35.4,5.1645,8,234,13.2,358.77,10.93,50.0
2.11027,2.0,0.46,0,0.591,5.035,94.5,5.0117,8,375,18.7,378.75,10.64,28.4
0.57085,1.8,16.83,1,0.4359,5.573,64.4,12.1265,4,291,13.4,396.9,8.65,22.6
29.34407,2.9,15.04,0,0.3905,5.905,76.9,3.0296,1,260,18.6,396.9,12.34,38.6
0.82701,2.7,7.07,0,0.4536,6.824,84.5,7.9863,8,387,18.0,339.37,18.81,43.6
10.88234,0.0,17.49,0,0.4346,6.379,97.1,11.4496,24,304,19.7,383.11,12.67,50.0
0.80697,2.3,15.63,0,0.385,5.694,69.1,2.5336,24,314,21.2,380.36,5.35,7.2
12.34697,1.3,17.09,0,0.4874,5.186,38.8,5.5693,24,471,12.6,379.4,5.21,47.5
0.00632,3.3,0.8,0,0.385,5.95,96.4,3.3077,5,187,12.6,381.92,10.39,39.4
0.24441,0.6,15.38,0,0.3875,5.006,90.4,6.2815,5,412,14.4,396.9,9.85,28.3
0.62836,3.4,0.46,0,0.4148,4.825,92.8,6.1841,4,399,12.6,367.36,19.58,25.9
0.5401,3.2,0.46,1,0.4142,5.993,86.1,8.4617,5,450,17.0,375.69,5.86,28.2
2.34616,1.2,16.41,0,0.4222,5.039,100.0,5.3612,6,401,12.6,391.38,14.15,50.0
0.35185,28.9,17.03,0,0.5409,5.873,100.0,3.4947,2,375,15.3,367.31,6.7,29.7
1.9206,1.7,1.86,0,0.4199,6.134,65.6,2.8154,24,403,17.2,367.38,13.91,34.5
1.28701,0.3,0.46,0,0.5176,5.276,45.0,4.5325,8,350,17.0,396.9,12.24,24.3
1.18951,0.0,16.75,0,0.3898,5.549,12.8,4.9849,2,390,20.1,395.88,14.0,47.0
0.00632,4.4,15.19,0,0.4215,5.011,100.0,6.3511,3,656,15.9,389.71,6.8,24.4
17.33793,4.3,14.73,0,0.4481,5.631,92.1,4.7293,5,450,14.7,380.85,23.77,28.0
5.43626,0.9,1.11,0,0.4228,6.427,58.0,6.4332,4,407,18.7,396.9,24.23,43.6
0.17255,2.5,1.25,1,0.5046,6.598,100.0,8.5183,3,388,17.1,293.91,23.74,49.3
1.07199,3.0,3.97,0,0.385,5.82,100.0,12.1265,2,309,17.3,396.49,10.2,26.9
2.40322,0.3,16.13,0,0.4728,5.805,100.0,5.3263,1,684,16.7,351.31,9.7,23.2
0.17754,3.5,17.48,0,0.871,5.336,100.0,3.8034,24,314,15.0,331.44,22.86,32.3
10.49649,3.4,2.26,0,0.385,4.175,100.0,9.3312,2,365,12.6,377.02,12.1,20.9
1.55708,3.1,5.9,0,0.3872,5.833,22.3,5.3213,5,711,15.7,396.9,3.7,30.2
0.00632,39.4,19.75,0,0.4945,5.38,58.1,4.3461,8,648,16.8,312.7,20.69,21.7
17.54722,100.0,1.37,0,0.385,5.111,61.0,3.075,1,428,12.6,394.01,7.07,26.7
