age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
49,55984,5.4,9,4.5,4,4,44,1,94757,108863,3,4,2,6,9,1,10,7,8,8,2,Male,East Amy,Online
46,206938,6.4,13,2.4,2,7,49,17,18786,88363,1,9,5,6,4,3,7,1,7,10,8,Female,Port Johntown,Online
20,232684,5.0,9,4.0,1,8,39,9,127082,115745,1,0,2,7,7,6,10,3,5,8,2,Male,South Justin,Online
46,21138,6.4,11,2.4,7,3,20,15,2523,131533,7,0,2,10,9,9,10,4,1,4,7,Other,North Carol,Store
79,59755,5.8,12,5.4,10,4,44,0,13935,14175,3,0,2,6,1,2,4,10,1,7,10,Male,Port Ryan,Hybrid
51,215492,4.0,3,1.4,6,5,5,5,35577,1051,4,9,2,8,5,6,9,7,7,2,9,Female,Sarahmouth,Store
49,17756,6.3,1,0.0,7,8,23,17,63901,39665,3,2,2,7,9,7,1,6,7,1,3,Male,Martinezstad,Store
44,120788,6.9,7,3.3,7,1,7,0,106194,69680,8,4,2,7,2,9,6,4,4,5,8,Other,Lake Tonyfurt,Online
75,105161,7.8,10,1.4,9,1,48,0,146674,116418,8,0,1,1,9,7,8,6,4,4,7,Male,Nathanshire,Online
57,40470,6.0,5,2.9,5,6,2,5,81431,101862,9,3,6,10,10,6,6,10,7,8,3,Male,South Adam,Online
72,139801,6.1,13,1.6,9,1,3,0,36281,101078,9,0,4,1,1,3,8,8,9,4,3,Other,Brockport,Online
46,198503,4.6,5,1.5,5,10,32,18,33570,110931,7,1,2,6,6,6,7,9,8,10,6,Other,Bradfordfort,Hybrid
31,29708,8.2,5,2.1,4,10,5,2,34556,61460,5,3,5,9,7,2,7,4,6,8,5,Other,Schneidershire,Online
53,129863,8.0,5,0.5,3,3,20,0,98021,108677,9,4,6,10,1,5,5,10,1,7,7,Male,Jamesborough,Store
42,146448,2.9,11,1.1,7,7,47,7,523,57213,10,1,6,5,7,6,2,1,10,10,1,Female,Lake Jennaton,Hybrid
29,107973,6.1,9,4.0,3,4,6,0,74524,22120,2,3,1,6,1,3,4,2,7,9,6,Female,Williamland,Store
29,174202,7.6,14,1.0,1,7,49,17,68331,39249,8,1,4,9,10,7,4,4,9,3,5,Male,Sanchezfurt,Online
23,172680,10.5,13,3.5,1,6,39,0,48278,41411,3,0,4,10,4,2,8,7,8,7,7,Other,Grahamshire,Hybrid
70,211218,3.6,12,1.7,5,1,6,4,4372,112870,3,0,7,1,10,5,6,5,8,5,6,Other,Lindabury,Store
20,237982,4.7,1,2.3,7,7,5,0,85006,46398,4,3,1,3,2,7,2,10,9,8,10,Male,Mistyfurt,Hybrid
30,148592,6.8,5,3.7,1,6,49,11,33146,542,2,5,5,3,2,3,6,4,6,4,6,Other,Lake Markland,Online
50,109977,11.4,5,1.9,8,7,15,9,523,103008,8,2,3,7,5,10,10,7,4,7,3,Other,South William,Online
37,22454,8.5,8,3.8,1,8,22,3,78732,64210,6,5,1,10,5,3,5,2,8,3,2,Male,South Sandra,Hybrid
29,115152,7.3,7,1.7,8,10,14,2,93113,128433,4,4,6,1,2,6,6,7,6,3,7,Female,Port Crystalburgh,Store
40,61047,5.1,6,2.6,7,10,47,7,68822,94388,4,1,6,4,10,6,10,3,2,5,7,Other,Port Susan,Store
55,32412,6.8,13,2.0,1,6,20,6,27683,84603,5,5,2,1,5,4,4,6,3,2,7,Female,Whiteheadbury,Store
62,109998,6.2,5,3.9,3,7,5,2,69265,38690,6,6,4,6,4,7,7,4,9,5,5,Male,Lake Alexandra,Online
59,45930,6.3,12,5.6,4,6,44,7,8063,80691,7,6,2,10,2,1,7,7,8,3,4,Female,East Jasmine,Online
61,189099,3.8,1,3.3,10,2,21,19,45044,114268,3,1,7,8,6,2,4,5,3,9,4,Female,Emilystad,Online
70,15776,4.6,1,3.3,2,8,23,14,143119,116826,1,9,2,4,9,3,5,10,9,1,5,Female,Davidburgh,Hybrid
47,169680,6.1,3,3.3,10,2,4,10,523,132845,8,1,7,6,2,8,2,3,8,4,5,Female,Leonardland,Hybrid
40,206001,6.2,13,2.3,7,5,43,13,136877,5692,7,1,5,10,1,3,2,5,3,5,3,Male,Port Teresafort,Online
59,185546,4.0,2,3.1,2,3,25,3,83226,140610,2,2,4,5,10,9,3,7,6,4,7,Other,Gutierrezberg,Online
52,100566,8.5,8,3.7,7,2,31,19,24767,130878,7,9,1,2,1,8,2,6,5,6,10,Other,East Angelaton,Online
54,213822,8.8,5,4.2,5,6,28,14,87178,60824,4,6,4,4,9,8,3,4,6,8,9,Male,Catherinefort,Store
60,43928,3.8,5,3.0,6,8,28,6,76427,149303,6,7,4,10,7,9,4,7,2,6,3,Male,West Paulashire,Store
18,200602,2.5,11,3.1,7,1,18,9,47005,29276,7,2,7,3,6,4,4,7,9,5,5,Female,North Casey,Store
50,150340,7.8,14,0.3,5,8,25,5,127760,36833,3,1,4,4,6,1,1,6,4,8,6,Female,North Thomasstad,Hybrid
22,140491,5.9,5,4.1,2,7,0,16,17410,65709,7,2,2,9,6,9,5,7,5,6,2,Other,Melissatown,Online
30,249989,8.3,8,2.4,2,5,5,12,103929,119140,4,9,7,8,7,8,7,3,4,3,9,Male,Tuckerfurt,Online
21,240425,7.3,4,6.0,10,10,45,11,85280,23576,7,1,1,5,10,6,4,4,1,3,1,Other,North Jameston,Online
26,204191,6.7,13,1.0,6,7,41,12,16666,140421,3,9,4,5,7,3,10,10,10,6,5,Other,Lisaport,Store
54,18000,5.7,9,3.0,1,3,14,19,91910,56016,2,3,1,3,10,6,8,5,1,2,4,Male,North Kennethville,Hybrid
20,249011,6.8,11,0.6,4,6,31,7,108950,129712,2,3,6,7,1,8,4,8,7,5,8,Other,Antoniofurt,Store
25,136659,9.8,10,4.2,6,8,21,7,30405,113885,6,2,3,6,4,3,10,9,6,10,8,Female,North Lauren,Store
21,243534,6.7,3,3.8,7,9,28,1,139239,51170,2,4,7,6,10,3,10,4,7,4,4,Female,East Heatherfort,Hybrid
63,168277,12.0,1,3.7,2,9,0,12,131821,149972,8,7,1,1,2,6,7,7,5,6,8,Female,Chelseahaven,Store
47,100464,7.3,13,1.4,2,4,46,1,31706,56180,3,1,6,6,3,1,10,9,4,8,2,Male,Lake Juanview,Store
56,78613,5.8,14,1.0,7,9,15,19,53013,18355,4,1,5,4,10,9,2,5,4,6,8,Other,Murrayside,Store
28,167037,7.0,6,2.6,1,10,25,7,128261,141393,1,0,5,7,3,1,10,3,4,4,5,Other,New Theresa,Store
37,121238,7.1,10,3.5,6,10,10,9,64603,53315,5,9,1,10,10,1,4,6,10,2,3,Female,West Eric,Hybrid
23,248999,8.9,11,5.6,3,8,32,18,113634,542,10,4,7,3,2,1,3,2,2,10,8,Female,Coopershire,Store
26,219251,9.9,5,2.1,7,8,39,14,106491,24527,9,7,6,4,5,8,7,6,10,1,3,Other,Nicoleborough,Hybrid
73,208462,10.9,1,1.0,4,10,43,0,81637,92064,9,8,7,3,6,8,2,3,3,3,5,Female,Justintown,Online
72,138190,8.0,12,1.3,10,7,44,14,31043,20783,9,2,6,1,7,7,8,3,3,5,10,Male,West Jenniferside,Store
71,236287,7.6,11,1.7,1,3,15,8,149996,6915,3,9,6,2,10,6,3,4,3,5,8,Other,Anthonyfurt,Store
51,103067,6.4,11,1.8,5,6,43,4,15471,149972,5,7,2,8,1,8,3,2,3,5,8,Male,Leblancstad,Store
71,146186,11.0,8,3.9,1,6,49,15,143073,86920,3,3,7,8,10,8,9,9,5,3,1,Other,West Megan,Store
32,15005,3.9,3,3.2,5,8,16,19,41444,149972,8,7,5,8,9,9,8,8,10,5,1,Other,Brownstad,Store
59,214504,5.7,11,4.3,7,8,36,7,21005,15621,6,0,3,3,1,7,2,1,6,7,9,Other,Ashleyberg,Store
58,15005,11.6,13,1.4,5,2,4,4,40647,19056,5,1,3,8,9,3,3,2,7,7,1,Female,Robertstad,Online
76,150884,5.2,5,2.8,10,2,15,2,11405,3767,8,8,4,3,9,10,3,5,9,10,6,Male,East Brittney,Store
22,129871,9.4,4,3.2,9,8,49,0,24727,146436,6,0,2,9,8,7,4,2,8,3,4,Female,Davidmouth,Store
38,158242,5.6,9,6.0,9,6,42,1,58296,129904,1,0,1,8,1,5,3,5,3,7,9,Male,New Kristina,Online
55,15005,3.9,13,2.6,7,10,6,16,523,74801,2,8,4,4,2,3,6,7,7,7,2,Other,North Lisaton,Store
77,175064,9.0,6,3.8,9,3,28,17,636,36478,4,6,3,10,6,6,4,2,4,10,4,Other,South Maria,Online
66,225930,4.2,11,2.4,5,5,7,16,10201,117268,7,6,2,8,3,4,2,4,10,5,1,Male,West Jeanborough,Hybrid
19,242845,6.3,11,5.1,1,4,49,19,116243,108895,10,3,3,9,2,4,10,7,2,3,2,Female,South Susan,Store
21,219102,10.5,8,1.1,3,8,3,4,77625,57461,10,2,5,7,3,10,9,6,5,3,4,Other,Martinland,Hybrid
37,54476,3.1,10,2.5,1,2,0,10,22685,103249,1,3,2,8,10,10,8,10,9,7,10,Female,Kristyshire,Online
18,52799,4.7,14,0.5,2,5,35,1,47534,87841,6,6,7,9,6,6,3,5,10,2,8,Female,Derekview,Hybrid
24,102852,8.9,9,4.4,1,8,49,2,7843,149972,6,6,6,6,5,7,10,7,10,10,5,Female,Stevensland,Hybrid
28,48012,6.5,13,5.6,5,10,28,0,82794,131613,3,4,4,2,9,4,7,9,7,9,8,Male,New Keith,Online
68,67938,7.8,2,1.5,4,5,23,4,65290,120012,5,9,3,7,4,3,6,2,8,4,4,Female,Cameronside,Store
23,118226,8.4,1,2.9,7,9,29,9,98461,70277,6,3,1,10,3,6,2,8,7,8,1,Female,Port Juliaview,Hybrid
20,79511,5.0,3,2.3,9,9,49,6,129634,118165,10,9,4,8,9,9,5,10,10,5,2,Male,East Mark,Store
70,75490,4.9,13,2.4,2,6,16,4,13743,96684,8,4,3,5,5,2,5,2,6,5,10,Male,East Darrenmouth,Store
34,131121,10.0,13,3.2,6,8,16,17,107387,144909,7,2,5,10,5,3,1,4,2,5,6,Other,Lake Keithfort,Online
24,72108,10.3,9,3.6,1,5,1,1,9129,58523,7,6,6,5,1,6,10,6,4,6,8,Male,Nathanielhaven,Store
73,146469,4.2,11,0.9,2,4,14,18,74887,108928,3,7,4,7,2,2,3,9,3,6,10,Female,Amyshire,Online
44,174056,3.4,11,1.5,5,1,49,2,24510,88739,9,4,5,2,5,10,6,2,1,2,3,Female,Robinsonmouth,Hybrid
35,139849,8.1,1,1.4,9,4,26,17,90804,67473,9,9,7,6,10,10,10,9,4,3,2,Other,East Desiree,Store
30,15012,5.1,1,2.4,7,8,46,13,9437,83887,4,9,6,5,2,3,7,9,4,7,8,Other,Lake Lisamouth,Store
20,240998,8.6,9,5.4,1,1,38,18,98960,109817,6,1,7,6,1,2,8,9,6,5,3,Other,East Sophiafurt,Online
42,82183,11.7,10,0.0,10,7,19,2,138859,101172,6,9,1,3,7,7,4,10,8,4,6,Other,West Jonathan,Store
19,40644,10.2,11,1.9,1,8,15,14,21764,101223,2,2,5,7,9,8,9,3,5,2,8,Other,Allisonburgh,Hybrid
60,218698,7.7,11,2.5,6,9,42,19,57586,67965,3,7,5,3,10,2,8,2,4,5,1,Other,Millerville,Online
23,58776,9.6,12,0.4,5,1,14,3,60668,109992,8,8,4,8,2,3,2,10,2,8,10,Other,New Brandon,Hybrid
57,171905,1.9,12,2.7,7,2,40,5,523,542,4,8,2,8,7,6,5,2,5,7,5,Male,Katieberg,Store
50,78750,9.7,3,1.5,1,3,5,7,8527,92439,9,6,7,6,5,3,4,3,3,6,4,Male,Port Scottstad,Store
60,110049,6.6,6,3.3,10,4,31,3,18050,149972,5,4,5,7,5,6,5,7,10,9,4,Female,Elizabethburgh,Store
18,104290,5.2,10,1.0,4,4,29,0,122030,104735,5,8,2,4,10,8,5,9,9,1,6,Male,South Thomasville,Online
63,192088,4.6,10,3.4,6,6,46,6,2339,1782,6,6,3,4,3,10,5,7,7,8,4,Other,Port Susan,Hybrid
46,155307,8.9,13,3.0,5,6,48,10,71579,148715,10,0,6,7,10,1,2,10,3,2,7,Other,Sparksshire,Online
62,98083,7.2,13,1.7,6,5,46,2,57935,72180,2,7,3,2,1,6,5,7,8,8,10,Other,Adamschester,Hybrid
49,38657,8.1,2,1.7,9,8,47,11,128272,70079,7,5,5,8,3,4,8,5,4,2,7,Male,West John,Store
39,76295,8.1,12,5.7,1,4,6,12,108159,114477,3,7,3,6,10,4,3,9,4,3,6,Female,Port Brandon,Online
50,190857,7.2,4,1.9,6,6,19,1,116237,15456,8,6,4,4,10,6,7,7,4,1,10,Female,Kimtown,Store
66,227441,3.0,11,0.7,6,7,35,9,7878,11359,1,9,4,4,9,10,6,4,9,6,3,Female,New Kenneth,Online
51,45561,5.2,9,2.5,6,9,25,7,33853,139229,5,9,5,1,9,2,10,1,2,3,4,Female,Isaacside,Store
76,100742,6.3,8,1.2,7,10,7,12,5149,74184,1,5,2,6,6,3,7,7,9,9,10,Female,West Karenchester,Hybrid
78,221690,5.7,2,1.8,4,1,2,19,69518,46413,8,2,5,7,6,10,10,8,6,9,1,Male,New Jorgeland,Online
33,74330,6.2,3,0.8,9,8,46,18,74197,128862,1,8,1,8,1,1,7,2,5,3,7,Other,Johnport,Store
22,107686,4.2,7,3.1,7,8,32,0,17575,47620,7,4,1,10,1,3,4,1,6,1,10,Male,Cynthiaberg,Hybrid
74,174887,9.7,2,3.4,8,8,6,4,5174,113803,9,4,3,6,1,7,5,10,4,3,2,Male,New Michaelfurt,Hybrid
26,179236,9.2,1,3.0,5,1,33,13,64698,144375,5,2,1,1,3,6,2,3,2,3,10,Other,West Kellymouth,Store
18,168336,8.0,2,0.0,5,8,16,3,59401,74393,2,6,6,2,2,3,5,4,7,8,3,Other,South Courtneyberg,Online
48,23094,4.8,2,4.9,9,2,47,12,77812,148869,1,4,1,8,5,8,2,6,4,8,6,Female,Ethanburgh,Store
52,169948,8.2,14,2.3,10,10,26,9,131541,127394,7,0,6,6,2,6,7,7,8,8,5,Other,Harristown,Hybrid
44,199127,6.9,2,2.0,8,9,20,11,93254,118476,7,9,2,10,10,2,3,1,8,2,9,Female,West Kimport,Store
77,19262,6.5,5,2.6,2,8,49,2,120023,144360,2,2,3,9,3,10,8,4,2,7,4,Male,Port Sandra,Store
22,201638,9.3,12,3.4,1,6,48,13,4857,31878,1,2,3,1,10,8,4,2,7,10,1,Other,West Mariaborough,Store
45,168639,7.5,8,2.2,9,10,23,17,90136,36854,3,1,2,7,3,3,2,10,6,4,10,Female,Rodriguezborough,Hybrid
60,234250,12.0,13,1.2,6,5,34,16,149996,16489,1,1,1,6,4,10,4,1,10,2,5,Female,West Jenniferville,Store
22,217974,9.3,9,0.3,6,6,46,1,134384,137244,5,7,5,5,8,9,4,2,5,8,2,Other,Manningberg,Store
34,120517,10.9,3,1.2,7,3,26,5,54668,104980,2,7,5,2,7,5,7,5,7,4,9,Male,New Williamhaven,Online
53,202003,5.0,1,2.8,9,4,47,6,129901,14161,6,8,4,4,2,3,8,2,3,3,9,Male,Blakeside,Hybrid
67,204537,3.4,14,4.8,10,8,20,18,28286,65283,9,9,5,5,6,9,2,3,8,6,10,Female,Gamblehaven,Store
34,167309,3.3,1,5.1,7,1,24,1,87379,49041,10,0,7,8,3,5,8,8,9,2,7,Other,East Kevin,Hybrid
18,93592,9.1,12,1.2,10,7,13,0,7263,36085,8,5,2,9,7,5,9,2,10,4,9,Female,New Baileystad,Store
18,215309,12.0,9,0.0,3,6,49,1,86346,133156,1,2,2,8,4,1,5,1,7,4,3,Female,Amybury,Online
26,165791,5.3,14,5.5,9,1,35,8,65184,69315,3,4,2,9,3,10,7,6,9,10,7,Male,Wellschester,Store
30,85441,4.6,9,2.6,3,3,30,7,14835,93280,3,8,4,6,7,7,6,5,3,4,5,Female,Linfurt,Hybrid
70,129744,4.5,14,2.7,3,4,49,16,36684,20757,1,6,2,9,7,1,5,9,7,9,10,Male,New Anthony,Store
68,132876,6.6,9,5.1,6,10,30,6,114261,103224,8,5,4,10,1,6,3,2,9,8,6,Male,Harrisonmouth,Hybrid
62,87478,8.1,7,1.1,2,1,12,0,60508,75014,1,7,2,6,6,4,4,1,10,6,7,Other,Hamptonville,Hybrid
39,91711,4.6,9,1.5,1,8,4,16,11637,110788,2,9,4,1,2,8,10,7,3,1,1,Female,North Morganport,Store
62,225139,4.3,1,2.4,2,10,7,5,27016,129907,4,9,1,8,3,6,6,6,5,5,7,Other,Butlermouth,Hybrid
46,101082,9.4,4,2.7,4,1,34,7,27054,99702,5,4,5,2,2,10,4,7,8,1,8,Female,Hinesport,Online
22,142213,8.9,13,2.7,4,7,17,6,69265,4705,4,1,3,3,1,7,4,7,3,3,4,Male,New Steveton,Store
24,48726,3.4,12,2.2,9,5,37,18,7123,121340,1,4,6,7,6,10,3,6,4,3,1,Female,Jamesport,Store
55,51873,8.4,9,2.7,6,2,4,0,88436,84006,2,0,6,10,2,2,2,9,4,9,7,Female,Port Christinaland,Store
28,179739,6.9,12,2.9,2,5,38,18,10520,149972,3,9,2,7,8,10,8,7,9,8,9,Female,Deborahhaven,Store
39,153268,7.5,3,2.1,7,5,27,1,135393,3618,9,9,3,7,5,5,5,7,10,4,2,Male,Tinafurt,Store
18,248951,8.9,4,2.6,7,2,36,5,523,148025,2,0,5,6,9,3,8,9,6,8,6,Female,Perkinsfurt,Store
37,31512,6.2,11,2.9,1,10,30,8,11016,8645,8,0,7,6,10,5,6,8,1,7,2,Male,Emilyfort,Store
35,153619,8.7,11,2.4,1,2,34,19,76482,9428,3,3,1,10,10,5,1,2,10,8,10,Female,North Laura,Online
20,50820,2.5,3,0.1,1,4,32,6,13134,9971,3,5,2,5,4,2,9,5,3,4,1,Male,Reedstad,Store
26,196910,4.6,12,4.7,1,5,22,7,15220,66627,5,6,2,8,1,1,5,7,4,4,4,Other,Paulville,Hybrid
37,86145,12.0,10,3.3,5,5,27,11,79060,63874,8,4,1,4,4,5,2,6,4,4,5,Female,Kellyland,Store
20,39330,7.0,9,1.7,4,3,23,1,100342,84018,10,9,1,5,1,8,7,6,10,8,10,Female,West Michele,Hybrid
52,157143,5.3,11,4.0,1,6,41,18,127395,70233,1,1,3,1,6,3,7,9,9,3,10,Other,Port Travis,Online
79,28653,10.5,12,2.3,3,6,9,9,6148,50483,8,8,6,2,4,3,10,3,10,5,4,Other,Hansenfort,Store
23,228515,6.6,12,2.0,1,1,48,12,101129,50748,3,6,2,3,3,3,8,6,2,10,1,Other,Danielleburgh,Hybrid
59,192117,5.6,8,5.6,1,8,12,12,4556,127887,10,6,7,4,10,2,3,10,10,9,2,Other,Victoriaberg,Store
29,126040,7.3,1,5.2,2,8,43,9,31957,86419,6,9,4,6,8,1,8,5,1,4,3,Male,Flemington,Online
46,41267,5.6,12,2.7,7,6,3,12,30671,24540,5,8,6,5,4,10,8,9,2,5,5,Male,New William,Hybrid
61,230564,5.0,11,4.9,8,8,5,0,111162,133519,6,6,1,7,6,2,2,2,3,7,5,Female,Hubermouth,Online
57,122069,5.5,8,2.5,4,2,16,11,137538,107131,10,8,3,3,5,6,5,6,9,4,3,Other,Jonesmouth,Store
19,199963,8.6,8,2.6,4,8,26,10,93014,61693,5,3,7,8,3,1,8,2,10,3,1,Female,Port Robert,Hybrid
18,195323,1.1,1,1.7,8,3,43,13,68260,139857,1,1,1,3,3,5,6,6,4,5,10,Other,South Jenniferberg,Online
18,38607,9.6,12,2.5,10,6,49,13,94848,22015,5,7,3,8,1,6,1,1,9,10,5,Other,Griffithview,Store
63,78435,3.9,7,3.1,10,10,49,7,95484,96468,6,3,6,3,10,9,10,9,6,4,1,Male,Cobbborough,Hybrid
33,32196,4.4,12,2.0,3,8,12,11,47565,91572,1,1,3,7,6,7,4,3,4,10,8,Other,Duncanborough,Store
68,180202,3.2,7,4.1,8,1,47,11,523,76095,1,2,3,2,2,5,5,7,3,5,8,Female,Michaelfort,Online
68,15005,4.3,1,1.5,6,9,15,13,74230,32597,2,9,5,8,8,5,1,2,8,7,8,Male,Kylieside,Online
18,149461,11.1,9,4.0,6,8,8,8,36815,138929,7,3,3,7,6,2,2,6,2,8,3,Female,Freemanton,Store
69,249989,6.8,2,2.4,2,3,22,16,78364,18075,1,9,7,9,8,2,3,8,4,8,5,Female,Lake Cheryl,Online
72,203860,8.6,3,0.5,4,7,15,6,19555,127163,6,2,1,10,9,4,7,9,5,5,2,Female,Wardview,Hybrid
63,129157,10.4,2,1.0,5,6,31,3,70309,103891,7,6,4,4,2,6,10,1,9,8,5,Male,Tracymouth,Online
20,237721,4.8,1,4.2,4,6,8,2,85677,39569,8,1,4,7,5,10,2,2,2,2,1,Male,North Jacobstad,Store
27,114349,3.8,4,2.0,8,3,26,18,66069,119306,2,5,1,1,8,1,7,2,6,3,1,Female,Jamieborough,Hybrid
30,222020,8.0,5,4.1,8,8,49,19,78359,90352,3,6,6,1,5,7,4,10,7,8,10,Other,East Loriton,Hybrid
55,116158,1.6,10,1.4,3,9,17,7,60056,40855,5,4,1,3,6,2,5,1,5,2,7,Female,Tammystad,Online
31,226442,5.9,1,0.1,7,4,17,0,80722,97644,4,3,4,4,2,3,1,5,9,2,8,Male,East Stephenmouth,Hybrid
23,109615,3.4,3,2.1,10,2,40,7,523,98782,4,6,2,1,6,9,9,3,5,1,1,Other,Lake Sharonstad,Store
76,120490,6.4,11,6.0,7,6,31,8,53864,7920,5,2,2,10,2,10,7,1,4,8,10,Other,Christinetown,Hybrid
26,229265,9.0,1,5.2,2,8,35,17,60849,20744,10,6,3,7,8,1,3,2,8,9,3,Female,West Joshuamouth,Online
22,205027,4.9,3,1.7,4,8,41,5,15226,34553,2,9,7,1,10,10,9,10,8,5,10,Female,East Amberborough,Hybrid
22,153520,9.4,13,2.0,7,3,21,10,95140,143402,9,2,5,2,3,1,4,5,8,1,7,Other,Johnstad,Store
63,85875,7.6,5,1.7,2,10,33,13,17953,122261,4,3,3,2,6,2,1,8,1,3,3,Male,Lake Destiny,Store
42,198010,7.8,14,2.1,2,9,25,17,1625,124175,8,2,4,5,1,3,4,3,5,1,4,Male,North Vanessa,Hybrid
61,42013,7.3,6,0.0,7,1,40,2,20707,3384,9,2,7,6,2,9,4,7,2,9,7,Female,Hillfurt,Store
69,249407,5.8,11,6.0,4,2,1,12,523,136305,10,1,3,3,8,9,8,2,5,7,1,Other,Ryanchester,Hybrid
38,151217,5.7,1,4.5,6,7,49,1,7821,124629,8,3,4,5,6,1,3,6,10,10,2,Other,Lewisport,Online
68,32583,6.0,14,1.2,8,3,44,6,121255,29434,5,2,4,10,3,1,6,2,8,1,5,Other,South Brandonmouth,Hybrid
41,224317,11.2,10,0.8,2,1,32,1,5770,116755,4,2,4,1,6,2,4,4,6,7,5,Other,Bergmouth,Hybrid
55,197006,5.6,11,0.8,8,8,6,19,66975,25660,9,0,3,7,4,8,2,4,7,1,9,Female,New Michelle,Store
18,90527,8.1,9,1.8,3,1,20,14,129718,81706,10,5,2,6,6,1,1,9,8,5,4,Other,Mackstad,Store
60,190107,3.6,3,1.1,4,7,30,12,2880,110135,8,0,2,2,4,5,10,7,3,4,7,Female,Lesliechester,Store
61,97705,8.2,11,3.5,5,9,15,3,6051,103930,6,9,6,2,7,3,9,7,9,7,5,Female,East Victoriachester,Store
18,65706,6.3,1,4.5,8,2,2,4,123433,132534,7,0,5,4,5,2,6,10,1,4,2,Female,Benjaminland,Store
21,166536,4.9,7,2.2,3,10,21,10,55375,115590,9,2,7,3,5,4,1,4,8,8,3,Male,Hallland,Online
36,25998,5.9,12,6.0,8,6,45,4,69825,148038,1,3,1,9,1,3,8,4,2,1,4,Male,Lake Matthewchester,Store
20,109346,5.7,10,5.0,10,9,9,11,64431,128888,1,2,4,5,10,7,4,1,3,8,6,Female,New Williamfort,Hybrid
23,111244,6.6,2,0.9,5,6,36,10,6757,46685,3,7,4,4,2,2,6,6,1,7,3,Male,South Melanieborough,Store
24,234309,7.4,2,3.2,4,5,32,10,24304,110619,4,0,7,5,1,7,1,4,8,9,1,Other,Lake Christopherfort,Store
75,71561,6.1,9,2.9,4,10,48,9,61799,149972,5,3,7,9,7,2,5,7,6,8,3,Male,South Stephanieview,Online
28,192538,6.6,12,3.2,5,8,42,11,74313,143845,6,6,4,1,7,7,6,9,9,7,8,Male,Leeview,Store
62,248081,6.9,6,1.7,1,9,30,1,44309,149972,9,3,3,10,10,7,7,7,2,7,4,Female,Reedville,Hybrid
54,157797,5.3,11,3.9,2,8,33,3,107714,93557,1,1,5,1,8,3,9,7,9,8,3,Male,Jacksonmouth,Store
76,236117,4.3,3,1.2,8,4,16,2,99508,149972,1,2,2,10,3,8,4,4,8,10,3,Other,Lake John,Online
34,165362,6.3,11,3.5,4,9,30,14,4811,73686,10,8,4,3,1,5,1,4,6,6,1,Female,Port Kevinchester,Online
18,106267,4.7,1,1.6,9,5,37,2,111048,74609,3,0,3,7,9,1,4,1,1,3,10,Male,South Jessicashire,Hybrid
36,170774,7.4,13,5.2,7,7,18,5,49512,137251,3,0,6,6,5,9,4,8,3,6,10,Male,West Stephenhaven,Store
21,39442,5.5,5,4.4,6,1,26,15,115735,139153,3,1,6,3,6,3,5,1,4,7,9,Male,Rachelchester,Online
27,222554,7.7,8,3.1,5,10,49,9,36609,22274,2,9,1,7,5,3,6,3,7,1,2,Other,North Stephanietown,Online
38,197470,4.7,5,2.5,2,5,8,16,19075,34432,3,0,2,7,4,5,2,8,9,4,2,Female,South Henrytown,Online
21,70185,11.3,13,2.2,10,3,6,5,48510,102416,4,8,7,8,7,10,10,2,3,4,8,Other,West Davidhaven,Online
38,213487,8.1,4,1.0,1,1,25,4,72614,44403,6,2,6,7,3,9,7,7,4,5,2,Other,Bowenport,Online
18,77972,7.4,7,5.8,3,8,12,0,65672,42073,4,2,1,7,6,5,3,2,6,9,5,Other,Anthonymouth,Store
74,65256,7.9,9,3.0,10,3,24,2,136346,124761,6,3,7,6,3,4,9,10,7,6,7,Other,South Karen,Hybrid
42,148249,5.7,10,2.1,4,6,49,15,9416,26827,7,0,7,7,10,2,10,2,1,7,2,Female,Hernandezfort,Online
63,132849,9.5,5,3.3,9,10,37,18,53878,13000,1,4,3,3,3,3,3,6,5,7,1,Female,Lake Cynthia,Online
22,210216,6.2,5,2.7,6,8,20,11,1339,23636,7,9,1,2,7,1,4,3,4,2,10,Female,East Jason,Store
29,27347,9.1,11,2.2,6,8,30,0,149996,101436,6,8,3,6,5,2,7,2,9,5,6,Male,Craigberg,Store
21,93617,9.2,9,2.1,7,7,26,13,8585,71358,8,6,2,3,10,6,4,8,2,10,3,Male,West Melissa,Hybrid
70,151823,8.0,12,2.7,10,9,21,17,49936,29479,7,2,3,3,5,5,10,4,6,5,1,Other,West Richard,Online
42,164032,7.0,14,4.0,6,7,42,0,7583,81202,4,3,5,4,9,3,8,7,3,10,5,Male,East Jesse,Hybrid
47,62225,5.2,11,6.0,10,4,45,9,101459,54493,2,0,2,9,9,6,4,6,5,7,8,Other,South Brittanytown,Online
33,128490,5.8,10,3.4,1,5,5,3,33073,56481,9,3,6,6,9,5,6,7,7,2,6,Other,Lake David,Store
51,107287,4.5,13,2.4,3,10,24,6,69558,147303,3,2,3,4,5,1,10,6,7,9,7,Female,South Patriciabury,Online
36,167262,10.2,10,0.5,9,6,31,11,3270,542,1,0,1,9,10,3,9,5,5,1,3,Other,Port Sarah,Online
