age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
59,40529,4.6,5,3.4,9,4,41,8,77898,66327,7,4,5,8,1,1,4,8,7,5,7,Other,North Johnshire,Online
38,242792,4.8,8,3.7,4,7,22,9,35999,16983,6,4,1,2,5,2,8,2,9,8,2,Male,South Ryanchester,Store
70,204034,6.6,14,1.0,2,9,33,19,136728,131817,4,6,6,2,5,10,9,7,10,9,8,Male,West Steven,Store
37,233267,10.1,1,2.4,1,3,24,1,120426,134457,1,2,6,3,6,7,3,4,2,2,4,Other,North Tricia,Hybrid
75,186595,7.1,12,3.7,1,1,10,8,127695,17827,6,9,5,7,2,2,9,8,7,10,1,Other,Johnberg,Store
72,91094,7.4,14,2.2,6,5,32,7,51797,87037,1,6,2,9,7,10,5,8,1,1,1,Female,New Juanton,Store
47,220320,6.0,10,4.1,7,1,42,15,131972,109359,10,5,6,7,2,8,1,7,2,4,6,Female,South Joemouth,Online
75,152534,6.4,14,3.6,6,1,38,0,101129,36153,9,0,2,7,1,2,1,7,3,6,9,Male,Dylanville,Store
24,219902,7.5,9,0.0,3,8,24,16,105580,15579,5,9,7,5,2,9,9,1,7,10,10,Other,Lake Thomas,Online
42,221033,9.7,9,3.9,9,7,9,1,50959,35320,2,7,4,6,10,7,7,2,9,8,8,Other,West Jamieside,Hybrid
25,221498,6.1,8,4.3,7,8,45,6,86365,68369,9,5,7,2,2,6,4,2,2,9,4,Male,Haleybury,Hybrid
43,190736,1.5,8,4.9,8,6,1,7,139923,22195,6,3,3,5,3,6,9,9,10,9,3,Other,Megantown,Hybrid
56,171819,7.9,10,0.8,10,9,15,17,133005,42115,9,8,7,5,1,6,7,7,8,2,10,Male,Johnsonchester,Hybrid
59,171308,4.4,12,3.6,9,2,47,16,9416,137497,1,4,3,6,7,5,9,2,8,6,2,Other,Martinfurt,Store
30,167324,1.7,10,5.8,8,4,4,10,148013,80938,6,1,7,4,6,9,1,4,3,2,9,Female,Rodriguezport,Store
23,59895,8.7,12,4.1,7,6,47,8,115224,52747,9,0,1,5,8,2,8,7,3,9,1,Other,Mooretown,Store
26,90546,7.4,14,6.0,8,1,44,7,92415,71695,2,9,4,7,7,4,9,2,2,7,9,Other,North Kimberlymouth,Store
36,154219,8.3,8,3.0,7,10,12,1,48577,14959,9,5,5,8,9,4,1,9,7,7,6,Female,Port Rachelshire,Store
37,26351,6.8,14,2.9,5,6,47,3,115952,61455,8,3,2,1,2,6,1,4,1,7,10,Other,Taraland,Store
38,198041,4.1,8,0.1,9,8,16,12,71602,67418,7,6,2,6,6,7,7,6,5,9,5,Other,West Sandraland,Online
50,201320,9.6,10,5.8,7,9,6,13,37705,77991,10,0,2,7,5,10,6,6,1,6,4,Male,Peckmouth,Hybrid
45,104671,5.7,8,2.1,1,8,28,18,132934,64072,2,0,1,6,5,3,3,3,8,6,10,Female,Lake Nicholasmouth,Store
79,230851,6.1,5,3.2,1,2,42,14,115807,106391,1,6,3,2,2,10,4,3,3,8,1,Female,Brownland,Online
61,49834,6.1,1,4.7,7,3,14,2,79890,30994,8,0,4,2,3,2,7,6,5,7,5,Male,Christinaview,Hybrid
73,139595,3.4,13,4.9,6,10,0,16,52222,121961,4,2,3,5,8,7,5,9,1,5,2,Female,South Mary,Store
75,176701,7.1,8,2.6,5,6,28,7,65952,109305,6,5,7,1,7,5,7,8,5,3,4,Female,Janiceburgh,Store
63,196470,4.3,10,2.2,7,10,34,4,7805,3254,9,3,3,10,7,7,10,8,1,5,10,Male,West Cindy,Store
67,193526,8.4,5,0.3,6,9,41,14,33408,52283,8,0,2,8,10,7,9,6,3,3,5,Female,East Brandonton,Store
23,176431,2.5,11,1.7,8,1,9,13,84559,149972,3,0,5,8,7,1,7,8,1,10,8,Other,New Troyfurt,Store
19,191072,8.3,8,2.4,5,8,2,6,44874,122516,8,2,4,2,3,7,7,6,8,6,9,Female,Lake Jasonstad,Store
54,154959,9.2,7,2.4,9,10,14,2,52223,82968,3,9,6,6,5,1,7,1,7,4,2,Other,Port David,Hybrid
18,215073,6.9,12,2.6,2,4,22,1,49835,4118,2,5,3,3,6,7,3,3,1,4,5,Female,New Luisburgh,Store
72,39882,5.6,1,2.5,6,3,2,13,81821,138137,1,8,5,2,8,4,2,4,9,7,7,Male,New Stacytown,Online
44,90233,9.9,10,4.5,3,2,49,3,99587,30118,10,0,3,9,1,1,1,8,8,4,9,Male,Kyleburgh,Store
18,243555,10.8,8,1.6,9,10,28,14,140214,8275,5,9,1,1,9,5,1,3,8,7,1,Female,Port Spencerborough,Store
78,176659,3.0,3,3.6,7,9,48,9,115353,81153,5,9,3,1,3,4,9,5,2,4,6,Other,Thomasstad,Store
31,159258,10.9,9,4.3,1,8,37,10,43184,139078,2,4,2,10,2,5,2,9,10,3,7,Male,Blevinsfort,Store
21,34523,6.2,10,3.4,6,4,6,0,93202,139211,1,8,5,1,8,4,2,5,4,2,3,Female,West Carrie,Hybrid
41,243691,3.3,8,5.3,7,6,30,8,31436,29764,6,1,3,3,3,2,9,9,5,2,10,Female,West Cynthiastad,Hybrid
79,127862,6.0,14,0.5,2,8,5,17,149996,149100,10,6,2,3,2,1,9,6,1,3,8,Male,East Kristinburgh,Hybrid
54,208946,6.8,7,0.2,9,5,15,3,5385,145567,10,2,3,1,1,4,9,5,10,8,3,Female,Victoriaside,Online
23,149072,4.5,12,2.9,5,9,12,2,19782,137388,8,7,4,8,9,4,7,2,3,7,9,Female,New Mandyton,Store
43,234132,2.4,1,4.8,8,7,32,4,76093,918,1,6,7,7,6,10,9,9,4,3,9,Female,East Davidland,Store
33,81105,4.9,4,2.8,6,9,29,19,144049,542,10,9,3,1,3,3,8,8,10,9,2,Male,West Calebberg,Online
34,212169,3.8,14,3.3,9,1,9,5,66397,39154,5,8,2,3,3,7,10,8,7,9,4,Other,Joshuashire,Hybrid
18,96144,9.0,5,2.8,9,5,36,17,78372,1994,5,1,4,3,5,6,6,9,3,5,7,Male,South Scott,Hybrid
45,52118,9.5,7,2.9,5,9,10,6,15774,112164,8,1,3,10,8,9,8,10,5,2,2,Male,Port Jessica,Store
41,132646,7.4,9,2.7,6,4,43,16,2693,6009,9,0,6,4,5,8,9,3,4,6,2,Male,North Todd,Store
56,70599,12.0,11,3.0,4,8,33,11,51666,60358,2,9,7,10,10,6,7,2,3,7,5,Female,Bradleyberg,Store
55,177162,6.2,3,2.3,9,6,27,1,107217,137496,9,4,4,1,9,4,9,5,2,7,9,Male,North Luketown,Store
32,225045,5.2,2,0.9,6,10,40,9,30098,126129,8,2,5,6,3,5,10,9,3,7,4,Female,East Timothyton,Online
46,102774,11.6,5,4.1,1,6,14,9,47602,138773,4,2,5,10,4,9,7,6,5,8,1,Female,South Austinburgh,Online
65,165395,10.6,14,0.9,6,9,46,5,80113,100911,9,6,7,9,5,10,6,10,3,3,10,Other,Emilyland,Online
54,140732,5.0,8,1.9,9,2,48,4,116336,70153,2,2,6,5,8,9,8,9,4,4,10,Other,Haneytown,Online
20,173837,3.2,11,4.9,1,6,7,8,55025,73237,3,0,7,8,4,9,4,4,8,1,1,Other,Newmanland,Online
77,104067,1.0,5,2.3,9,6,22,11,35418,103384,1,9,2,8,4,2,2,3,7,3,1,Other,Lake Derek,Store
22,159760,2.0,8,3.9,5,4,17,17,87307,5220,7,2,5,1,4,5,2,10,9,5,2,Male,East Matthewview,Store
57,171327,10.0,2,4.3,7,10,25,13,117927,90671,9,5,4,3,7,7,8,10,9,2,8,Male,Willisfurt,Store
49,38597,7.2,5,6.0,7,10,14,2,53028,86166,3,2,6,2,10,4,6,2,8,3,6,Other,South Mariatown,Store
71,202806,5.6,5,5.0,6,8,28,14,140518,1787,1,6,5,1,3,2,9,7,5,10,3,Male,South Timothymouth,Store
46,182251,5.2,14,6.0,7,9,30,19,8113,9968,5,9,6,6,6,10,1,10,1,7,8,Female,Robertastad,Hybrid
44,87505,7.0,14,5.1,4,3,4,5,7918,542,7,5,1,10,2,2,2,3,9,2,3,Male,Bradleyberg,Online
46,66526,2.4,14,1.7,4,1,31,15,68736,26438,8,1,3,10,6,3,2,10,3,5,7,Other,Port Anthony,Store
18,114260,5.3,9,0.3,10,4,49,0,84922,139544,9,2,6,10,6,7,9,2,9,4,6,Female,Simmonsbury,Store
60,39947,10.0,9,5.2,10,4,42,0,83047,115783,2,6,3,10,6,2,8,9,2,8,8,Female,West Christopher,Hybrid
78,230116,5.8,4,3.1,1,2,27,12,126993,61904,9,9,4,6,7,7,8,7,8,5,5,Male,East Jessica,Store
75,169681,6.4,9,2.4,1,4,16,17,8224,8103,6,0,4,10,4,2,2,5,9,2,9,Other,Williamsland,Store
69,249989,9.0,5,2.8,3,7,16,3,110720,135380,8,5,4,2,4,1,6,5,9,6,8,Male,Floresborough,Online
27,144170,3.3,5,0.5,1,10,39,12,13568,65264,3,0,1,10,10,5,6,5,8,10,10,Female,North Matthewchester,Store
25,173769,5.2,2,3.5,3,1,41,6,73263,110913,6,4,4,2,2,10,5,4,9,7,4,Male,Rileystad,Store
58,168124,3.2,9,2.1,9,1,31,4,55455,77743,8,2,3,5,9,2,7,8,10,10,8,Female,South Douglas,Online
38,73748,5.1,5,1.6,5,10,23,16,81759,16325,7,6,5,2,2,6,1,9,6,3,3,Other,Hunterside,Online
63,156874,6.7,7,1.5,3,4,34,15,55274,141915,9,3,1,10,2,6,2,3,2,3,4,Other,Joshuaview,Store
64,63681,7.6,5,4.7,9,2,30,8,128387,105234,4,7,3,1,7,8,4,4,4,6,2,Female,Smithbury,Store
51,21499,2.0,8,0.1,6,3,49,0,49859,134476,9,0,4,6,10,5,9,8,5,2,3,Other,Franciscoburgh,Online
32,200437,8.3,2,2.0,6,7,30,15,40748,63944,5,5,5,4,3,10,1,7,3,10,10,Other,Williamburgh,Online
59,91839,5.7,8,2.0,10,10,49,16,110646,89209,10,8,7,8,1,3,6,10,1,10,3,Female,Port Joshua,Online
51,98192,9.4,2,2.7,7,6,29,13,34360,128721,8,4,2,3,2,2,3,2,5,10,4,Female,North Adrienneview,Online
53,170322,4.7,7,3.1,6,8,29,11,63860,12495,2,0,5,6,1,3,6,3,10,6,2,Other,Cynthiastad,Store
60,55869,8.6,12,4.4,1,3,9,16,49327,89670,8,9,5,2,8,5,7,6,7,2,4,Male,East Leahchester,Store
71,194812,8.9,5,0.3,4,7,16,1,23691,9627,10,3,3,5,8,1,5,6,4,10,5,Other,North Angela,Store
54,247113,6.6,5,4.8,4,2,25,13,48584,94887,7,9,5,1,7,6,4,2,1,9,9,Male,North Jessicastad,Store
36,72220,5.2,12,0.3,6,8,36,6,71398,35894,3,1,5,9,8,1,8,8,8,2,8,Other,Davismouth,Hybrid
30,118917,6.6,10,2.1,5,2,14,2,25511,542,8,1,5,7,4,6,5,4,3,1,1,Other,Kristinaton,Store
59,15422,2.8,12,5.7,1,5,49,15,76378,39862,5,2,3,6,4,8,10,3,3,4,2,Female,Lorimouth,Store
55,219429,10.6,12,2.3,3,10,11,7,33337,82727,3,6,6,10,9,7,7,9,10,9,4,Female,Petersenborough,Online
73,110090,4.0,9,2.4,4,7,26,16,76432,136876,7,3,3,2,1,3,5,8,9,8,10,Other,Nicholasport,Online
51,114673,3.4,9,5.1,8,7,15,7,70154,24691,3,9,2,2,6,4,4,1,8,7,7,Female,Grantmouth,Online
49,236109,8.4,5,1.4,9,1,7,16,124884,6330,1,5,7,3,9,7,9,3,2,8,1,Female,Port Charlesfurt,Hybrid
28,17899,8.4,3,2.7,4,1,20,10,5387,83739,4,4,4,2,8,5,5,4,9,8,4,Male,Henryville,Online
73,30311,12.0,5,3.7,3,5,47,17,60517,3415,1,8,5,7,2,4,10,6,5,4,6,Female,Christinefort,Online
49,134165,8.1,11,0.5,9,1,21,11,26001,41951,2,9,5,2,8,9,5,6,3,2,1,Female,South Amber,Online
70,48133,8.4,11,3.0,6,10,33,0,112162,12864,2,2,3,4,4,7,2,10,10,2,7,Other,Lake Christina,Store
35,19684,9.9,6,2.7,5,3,27,13,129132,112084,10,3,3,2,7,7,1,6,3,5,4,Other,Silvashire,Hybrid
60,67363,4.2,10,2.9,2,3,1,5,9990,542,2,9,2,1,1,9,6,4,6,7,3,Male,New Brittanyton,Online
60,139264,8.9,5,0.7,3,10,24,13,65243,8667,4,7,7,3,4,3,9,6,5,2,4,Female,Port Vernonmouth,Online
77,101925,4.5,6,5.3,6,6,23,14,69416,139910,9,4,7,5,4,3,7,3,1,5,1,Other,West Michaelfurt,Online
52,162831,10.5,13,3.4,3,9,9,17,106393,107627,3,2,5,7,10,3,1,2,2,9,1,Female,Tinamouth,Store
33,208061,2.4,5,4.3,1,1,40,6,523,40803,10,5,7,6,2,8,5,4,9,8,3,Other,Ericside,Store
26,97548,8.3,6,4.7,7,1,18,17,115355,67940,10,1,3,1,4,5,4,7,8,9,10,Other,North Jamie,Hybrid
40,31171,8.4,7,3.3,5,7,7,8,25261,26892,10,1,4,2,8,7,5,1,7,8,4,Male,Haroldhaven,Online
52,130231,10.0,11,5.7,3,7,6,10,23778,542,9,2,2,4,2,8,1,1,3,9,7,Female,West Jonathan,Store
28,108355,6.6,1,5.3,3,2,18,17,11560,542,9,5,7,5,9,1,10,5,10,5,4,Other,Julieland,Store
33,172566,5.5,5,0.2,2,7,40,1,24551,149972,5,3,2,10,8,9,2,10,10,1,5,Female,South Amyside,Hybrid
72,162801,2.5,8,4.2,1,3,22,13,52667,129271,3,6,3,6,9,1,7,3,10,7,1,Female,Edwardstown,Store
70,187824,9.5,11,2.1,1,1,23,9,97645,55452,2,5,6,7,1,3,1,4,7,5,1,Other,Port John,Hybrid
59,105892,11.8,10,2.6,6,8,18,11,84898,117384,1,2,2,8,3,9,5,2,1,2,5,Male,Coxside,Online
28,122820,4.5,12,1.9,5,4,35,5,105968,104795,9,4,4,10,5,8,9,10,2,7,8,Male,Melanieland,Online
69,185697,4.7,5,1.7,4,4,34,13,103222,84339,2,4,4,5,1,4,4,4,7,3,8,Other,West Monica,Store
40,203173,3.4,1,2.8,7,9,44,17,123129,127084,10,2,3,8,6,2,7,3,1,1,5,Female,Port Christopherview,Store
35,184059,6.9,7,2.1,8,4,28,17,37732,69643,2,7,5,8,8,6,10,8,2,2,4,Female,Foxbury,Hybrid
21,207595,10.1,13,4.6,5,7,32,1,20443,542,10,9,5,9,7,1,1,9,1,10,9,Female,Conleyberg,Store
43,205278,8.2,14,4.9,9,6,47,14,75288,142449,4,1,1,4,7,2,1,7,6,4,9,Male,Jamesstad,Hybrid
58,114303,9.1,8,1.3,7,3,41,12,132709,11657,6,9,6,7,6,5,8,10,2,7,9,Other,Taylorchester,Store
75,84167,5.3,8,1.3,7,6,2,13,24107,132008,7,9,5,1,10,1,1,4,5,9,1,Male,Christianville,Store
40,34238,4.7,7,6.0,6,9,46,11,22876,22743,8,1,5,10,1,7,3,2,6,10,7,Other,Kimberlyport,Online
79,104065,4.7,7,1.6,4,6,32,5,58644,149972,6,7,5,4,5,4,4,8,6,8,6,Female,West Christina,Online
70,125163,8.3,5,2.6,9,4,20,19,139850,110852,8,7,4,1,5,4,5,4,2,5,5,Female,New Kirk,Online
33,135843,10.6,2,0.2,9,1,16,0,12415,542,5,0,4,4,5,10,9,3,3,6,5,Male,Lake Jenniferberg,Store
23,182261,9.5,6,2.1,6,6,26,8,70024,132837,4,8,4,4,4,2,8,3,10,2,8,Male,Dillonmouth,Hybrid
51,69183,5.5,8,1.8,3,4,30,7,21508,542,4,9,5,4,9,1,2,10,5,6,7,Other,Singhbury,Online
40,66075,4.3,6,3.1,9,10,25,12,104006,126285,6,0,7,7,1,3,6,9,1,4,10,Male,West Markview,Store
35,39754,10.4,11,6.0,9,7,11,14,129678,14197,9,0,7,10,3,3,9,9,7,9,4,Female,New Davidtown,Store
24,111643,2.5,10,6.0,10,8,30,14,38120,55817,2,8,7,5,5,9,1,5,8,1,9,Other,South Alishamouth,Online
61,126618,11.2,14,1.7,9,8,40,9,108507,117119,7,0,3,2,10,5,3,7,2,1,9,Other,Newmanfort,Store
59,229780,11.4,2,4.1,4,1,26,7,26238,542,2,9,3,9,1,6,8,8,5,7,2,Other,South Isabel,Hybrid
24,129399,5.0,10,2.1,7,8,12,16,137489,542,1,1,1,6,5,1,9,9,2,10,9,Male,West Johnshire,Online
49,214186,7.8,11,4.4,6,1,6,2,17944,542,2,6,4,4,2,7,5,1,6,7,3,Female,Robertport,Online
43,112636,5.1,5,5.7,6,5,2,12,10455,2020,2,4,2,9,6,5,1,3,10,10,10,Other,Bethanyland,Hybrid
32,139678,9.4,10,3.3,9,9,8,14,61675,122135,6,4,3,2,6,5,5,10,5,5,4,Other,Tinahaven,Store
32,181722,4.3,9,2.5,9,5,47,1,82547,98866,4,9,5,6,7,2,6,3,8,5,8,Female,Patelmouth,Store
76,175112,6.2,8,2.9,7,6,23,14,98620,123143,3,5,3,1,7,7,9,4,10,10,2,Other,East Markside,Store
72,35966,9.1,14,6.0,4,2,27,15,68019,38195,4,6,2,9,5,5,8,9,4,9,7,Female,South Steven,Store
18,111331,11.1,12,4.9,2,8,25,11,2568,133365,6,9,5,7,3,2,5,7,4,4,7,Male,Patrickton,Online
55,187991,12.0,1,3.1,1,8,41,15,47225,139610,2,4,1,5,7,4,2,6,5,9,1,Female,East Randymouth,Store
63,227576,8.6,13,3.9,9,1,27,17,72773,48353,1,2,7,1,4,3,1,6,10,3,3,Female,Lake Danielshire,Store
47,154561,4.3,3,3.4,1,3,44,3,33665,51285,9,4,2,4,3,4,8,5,7,1,10,Female,Lake Jose,Hybrid
68,192642,6.4,3,3.0,4,9,40,10,523,5748,8,3,5,4,7,5,6,10,7,2,1,Female,Andersonberg,Store
29,53918,5.7,10,3.1,9,4,45,2,50233,147304,1,7,2,5,2,10,10,5,7,6,3,Other,Marktown,Store
40,249989,5.1,8,1.7,9,4,30,3,10560,85180,5,9,1,9,3,2,7,7,8,3,5,Other,Garyport,Online
33,184630,6.4,12,2.2,10,1,10,12,63572,130801,8,9,6,8,2,7,3,4,8,10,1,Female,Tracyhaven,Store
29,50909,10.0,12,1.9,2,5,16,7,110789,139049,6,1,1,1,6,3,6,9,3,2,4,Male,East Jeremyside,Online
74,240140,10.1,6,2.9,6,3,28,14,14534,131622,3,4,2,1,8,2,9,3,3,8,5,Female,North Joshua,Online
56,96089,8.9,5,1.9,6,2,44,15,137202,129429,1,2,3,9,8,5,7,9,5,2,7,Male,Brownburgh,Hybrid
59,144833,6.2,7,3.6,9,7,40,19,80339,146353,8,0,3,6,8,5,8,8,8,6,9,Female,Gravesburgh,Hybrid
42,227677,7.9,1,0.4,7,6,47,17,50955,134936,7,0,1,5,7,10,6,10,3,5,8,Female,New Johnnyberg,Store
35,245474,5.1,9,3.6,6,3,30,10,112903,82757,8,8,7,4,2,8,9,8,9,3,3,Other,North Jamesmouth,Store
45,101186,5.2,7,6.0,8,6,10,5,105804,70441,4,5,6,9,1,10,3,9,3,9,7,Female,North Wendy,Hybrid
58,180583,6.1,9,5.4,7,6,43,18,103129,77434,4,5,7,8,6,5,7,9,8,6,10,Other,West Ginaport,Hybrid
50,183675,5.2,8,2.6,7,5,11,19,41751,12992,9,6,5,8,3,2,3,10,10,1,9,Other,West Brandon,Store
60,133257,10.5,1,0.7,9,3,25,11,26015,68636,1,8,7,9,7,7,1,5,8,9,9,Other,New Jacob,Hybrid
25,176547,10.6,8,5.1,3,2,31,8,114043,124870,9,5,1,7,4,5,4,8,3,7,1,Female,Dixonstad,Online
31,186427,7.8,9,2.4,7,10,36,14,20605,14678,5,2,6,4,4,6,8,9,6,7,3,Other,East Rebecca,Store
70,176803,5.6,2,3.2,3,1,15,13,8426,108096,5,3,1,3,3,10,5,9,6,2,8,Other,Riosmouth,Store
32,124229,6.5,12,0.4,3,2,28,2,56986,84256,5,5,7,3,4,3,1,2,1,4,1,Male,North Cheyenne,Store
49,115310,9.8,9,5.6,7,6,10,14,6588,148226,9,0,6,5,2,5,10,8,5,3,8,Other,Hoffmanport,Online
22,145338,5.7,5,2.6,4,9,37,14,111554,102433,5,4,3,10,1,9,1,8,2,3,5,Female,Collinston,Store
37,206901,3.9,13,5.3,6,7,25,18,110140,40466,1,1,5,2,1,6,4,3,7,10,4,Male,North Kevin,Online
72,104387,8.3,7,3.1,3,9,44,8,108369,91130,7,4,7,4,1,1,5,7,2,2,10,Female,Davidshire,Hybrid
43,63401,3.4,6,5.9,10,1,6,14,16623,61921,6,1,5,4,6,2,8,9,9,4,7,Male,Jefferyton,Store
24,223347,7.1,9,0.6,2,8,11,8,44115,68893,5,5,1,3,9,6,7,9,3,2,3,Other,Ralphfurt,Hybrid
70,25418,6.8,4,6.0,3,3,19,10,36718,138635,2,6,2,3,10,9,1,7,9,5,4,Male,Penningtonfort,Online
31,154908,6.7,1,4.3,1,10,30,19,3139,52094,10,6,4,5,1,7,8,1,5,3,2,Female,Mccoyburgh,Hybrid
31,231970,6.8,2,2.7,8,6,38,12,66274,104063,5,6,4,9,10,9,2,9,2,6,8,Female,Johntown,Store
54,88059,4.7,5,6.0,3,7,13,14,82639,142884,8,6,3,1,1,8,10,7,8,9,9,Other,New Margaret,Online
62,114480,10.2,8,5.1,4,2,12,19,68202,88631,3,3,2,1,5,3,6,10,2,1,4,Other,South Brian,Store
66,105301,4.0,10,4.0,10,8,1,19,125644,62143,7,3,2,8,2,5,1,3,1,7,9,Female,West Ashleymouth,Online
52,239667,7.3,2,3.6,4,8,9,18,610,101187,6,1,2,5,1,9,9,9,5,10,7,Other,West Laura,Online
75,90607,4.6,8,1.6,9,8,2,11,53601,76473,7,4,2,1,8,1,6,3,1,2,5,Male,New Shawnburgh,Store
18,169180,4.8,7,1.0,6,2,38,7,89881,1924,9,5,3,8,2,2,5,2,9,7,9,Other,North Rebecca,Hybrid
54,137351,7.1,10,5.1,9,6,4,15,71782,136816,8,3,3,9,1,4,5,4,4,9,8,Female,Lake Elizabethfurt,Hybrid
19,209930,6.8,1,1.6,7,3,48,5,57817,142995,6,0,5,6,9,9,4,10,7,10,10,Female,Port Elizabeth,Store
24,249989,5.8,5,3.7,3,5,33,13,100087,143336,6,4,7,1,10,2,7,8,9,7,1,Other,West Morgan,Online
79,117843,5.1,14,0.6,6,8,28,4,22272,118203,3,0,7,4,4,7,5,8,10,5,6,Male,Larryborough,Hybrid
20,211486,9.5,14,3.3,7,9,15,13,130783,118923,5,9,2,2,9,8,3,1,6,5,10,Female,Davidbury,Store
34,234544,12.0,8,2.4,3,6,18,14,139716,132672,4,0,3,1,5,3,9,9,1,8,5,Male,Marieville,Hybrid
21,105823,5.4,5,1.4,1,6,41,9,12009,80704,9,9,5,5,9,9,6,10,9,10,3,Female,Lake Stanley,Store
37,188109,2.8,9,3.2,3,4,46,14,146509,132789,6,1,5,10,5,2,10,6,9,4,8,Male,Millertown,Store
60,182904,9.5,4,2.4,1,2,49,4,16985,128204,4,9,7,2,10,7,5,3,9,10,3,Male,Thomastown,Store
37,139296,10.4,8,1.9,5,9,49,7,24840,141695,4,8,3,10,2,1,10,2,2,10,8,Female,New Andrewmouth,Hybrid
22,136811,9.5,6,1.3,7,5,26,6,137540,132850,6,1,4,6,7,1,1,1,6,10,1,Male,North Bruce,Store
30,59537,8.4,9,4.3,8,9,11,17,110177,6527,9,3,1,3,1,6,5,8,5,1,8,Female,New Miguelport,Online
19,135176,6.0,6,0.3,6,1,31,5,87432,44263,6,4,5,2,4,2,9,4,9,9,7,Other,Solomonside,Online
23,95555,4.2,10,2.6,10,5,13,11,18214,59949,3,0,2,1,9,8,10,9,4,9,10,Male,East Preston,Online
23,120476,10.5,12,1.7,6,4,43,6,56169,32607,5,4,7,6,2,1,6,9,6,3,8,Female,Catherinemouth,Online
24,169700,8.1,9,3.1,1,9,25,15,129184,125558,7,1,2,8,2,3,1,5,8,6,3,Male,Sandersbury,Online
18,143174,4.0,13,2.4,6,6,12,9,135494,6993,2,3,2,2,3,1,3,5,2,10,9,Male,Lake Danielle,Online
18,140369,7.3,9,2.7,1,5,28,16,100281,126039,9,5,7,1,10,1,4,3,5,10,7,Male,West Scott,Store
71,38799,5.2,3,2.4,3,3,3,9,64205,14837,4,9,1,4,8,4,5,5,3,7,4,Other,Gregorybury,Hybrid
49,199487,3.6,8,2.1,10,3,16,7,118005,28716,3,5,3,4,9,3,6,5,7,2,1,Male,Joditown,Store
75,93592,4.0,13,2.3,8,2,43,15,44312,118724,1,2,7,2,5,2,6,8,3,5,4,Other,Port Heathermouth,Online
18,215943,9.9,4,3.5,10,9,0,2,55150,120776,4,2,2,2,5,9,5,8,7,3,7,Other,South Richard,Hybrid
45,87133,2.2,7,1.9,7,9,0,2,104716,57021,8,5,1,9,7,1,2,5,1,1,5,Male,Lisaberg,Store
19,151157,5.2,14,2.2,8,2,31,19,27442,76439,8,4,3,2,6,10,3,8,5,3,9,Male,Jessechester,Store
73,227035,4.0,12,5.2,4,10,13,16,144156,88195,5,0,6,7,6,5,3,7,9,1,1,Male,Devinberg,Store
25,220501,6.6,6,3.6,5,9,0,16,129091,16294,6,2,2,3,8,9,7,2,5,5,5,Male,North Nicole,Online
20,243041,5.7,6,2.7,6,1,8,8,110753,12508,4,3,4,5,8,2,2,10,1,9,1,Female,Colleenport,Online
56,146995,5.3,9,2.9,4,4,32,2,71553,542,3,4,2,6,9,1,10,7,8,8,1,Male,East Amy,Hybrid
44,172517,1.0,14,0.7,2,7,46,10,2723,93827,1,9,5,7,4,3,8,1,8,10,8,Male,Port Johntown,Online
29,205612,5.9,9,2.6,1,8,36,10,143125,138487,1,0,2,7,1,6,9,3,8,8,3,Male,South Justin,Store
40,15005,10.7,6,1.9,8,3,13,12,149996,125131,8,0,2,10,9,8,10,4,1,1,7,Other,North Carol,Store
77,47685,6.6,12,3.9,10,4,23,5,142437,16070,3,4,2,4,1,2,4,10,7,7,10,Male,Port Ryan,Hybrid
18,245492,4.2,8,1.9,3,5,2,4,37860,17670,7,9,2,4,5,6,9,3,7,2,9,Female,Sarahmouth,Store
40,37327,6.2,2,0.7,7,4,19,18,523,13600,3,7,2,7,9,7,10,6,7,1,3,Male,Martinezstad,Store
43,70106,8.7,6,3.6,7,1,5,2,112391,46891,8,4,5,1,3,9,6,2,10,10,3,Other,Lake Tonyfurt,Online
68,66796,3.8,10,2.0,9,1,21,4,128608,114657,8,4,1,1,9,1,8,6,9,4,7,Male,Nathanshire,Online
67,109376,5.0,5,2.8,2,6,5,9,108738,83975,9,5,6,7,10,5,6,10,4,8,3,Male,South Adam,Online
79,136438,11.1,12,0.4,9,1,0,1,69028,115178,9,3,4,1,1,3,8,8,4,4,3,Other,Brockport,Online
40,171546,4.2,5,2.4,5,10,39,19,3162,41783,7,1,7,2,10,6,3,9,8,9,6,Other,Bradfordfort,Hybrid
22,75200,6.6,3,2.1,4,2,25,17,55222,30696,5,3,5,9,7,2,7,4,10,7,5,Other,Schneidershire,Online
60,46530,5.8,7,0.0,3,2,36,2,149996,70428,9,4,6,10,5,5,5,10,1,4,7,Male,Jamesborough,Online
66,120364,4.8,11,3.6,7,7,41,8,115980,69752,10,1,6,2,7,7,2,1,2,10,1,Female,Lake Jennaton,Hybrid
39,98186,4.2,9,4.4,9,4,26,4,125109,23168,2,5,1,6,1,8,4,2,7,9,6,Female,Williamland,Store
31,225501,7.5,14,1.5,1,7,48,17,108579,32012,8,1,4,9,10,7,4,4,9,3,5,Male,Sanchezfurt,Hybrid
