crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
0.00632,37.3,17.41,1,0.4173,6.003,73.7,8.9478,2,187,14.6,386.78,20.06,10.9
0.00632,100.0,18.79,1,0.4994,5.743,100.0,9.4971,3,304,16.2,381.51,4.86,36.9
55.43272,73.5,19.0,1,0.829,6.192,65.6,9.3291,8,187,19.6,396.9,16.88,10.4
10.86704,9.7,21.52,0,0.7506,7.312,83.4,7.1938,5,629,18.7,344.16,7.05,31.5
1.07248,60.2,13.97,1,0.871,5.778,100.0,3.4897,24,323,15.3,396.9,8.5,19.7
7.82884,21.4,3.84,1,0.4523,8.78,100.0,9.2602,1,428,12.6,390.52,23.64,19.9
0.00632,0.0,8.17,0,0.5792,4.574,63.5,2.2312,3,420,12.6,348.41,20.3,22.4
8.4073,11.7,9.64,1,0.871,7.584,27.8,4.0041,1,211,12.6,86.0,1.73,9.9
8.10322,56.1,5.01,0,0.7843,4.823,100.0,5.6808,24,187,12.6,174.24,1.73,23.7
5.1745,34.4,27.74,1,0.4925,6.253,100.0,3.0961,4,411,16.3,319.74,17.71,18.5
0.29082,13.5,18.71,1,0.6005,4.848,91.9,3.6434,8,612,19.6,349.67,12.8,19.8
1.50076,9.7,1.84,0,0.8481,6.187,67.4,2.8425,1,711,20.7,7.85,11.23,11.8
70.20976,0.0,27.74,0,0.7613,4.782,40.9,7.2227,1,353,17.3,356.72,6.4,19.1
88.9762,37.9,17.7,1,0.855,5.254,43.8,3.1178,1,392,18.2,313.23,7.18,21.8
19.19883,35.7,5.13,0,0.5098,5.843,32.9,3.8173,8,187,16.3,371.76,1.73,16.0
6.92391,0.0,1.64,1,0.6207,6.216,100.0,9.8917,5,415,13.3,396.9,10.5,27.9
1.00782,13.1,20.35,0,0.871,5.2,87.7,8.1366,24,362,20.1,391.73,6.77,16.2
20.64129,1.1,11.96,1,0.4158,6.707,100.0,3.4692,8,235,19.9,351.12,12.34,5.7
59.25567,0.6,21.53,0,0.4302,5.249,81.0,8.7527,24,340,18.8,393.57,1.73,12.0
0.14257,0.0,17.8,0,0.4375,5.583,99.7,10.1232,24,358,13.1,13.04,3.37,9.0
3.53743,2.6,11.76,1,0.7322,6.129,58.5,6.2274,24,667,15.4,231.97,17.84,23.1
88.9762,26.0,14.38,0,0.5106,5.305,92.1,2.7474,8,698,20.0,341.93,34.05,24.8
4.2392,32.9,0.56,1,0.871,5.796,58.0,2.8095,7,426,15.2,280.31,5.89,5.0
6.682,66.1,14.04,1,0.5427,6.232,87.1,4.603,2,451,16.0,15.35,11.86,9.3
72.15117,17.1,8.55,1,0.4685,5.669,2.9,3.7135,2,664,13.8,193.1,7.97,12.3
0.92212,0.0,22.15,1,0.871,3.561,85.3,7.8772,3,685,17.2,395.76,5.49,5.2
3.12544,67.3,16.36,0,0.5354,6.158,74.7,5.2193,8,699,20.0,396.9,14.94,18.4
12.43443,11.1,4.87,0,0.5021,7.67,98.5,7.494,6,444,19.3,396.9,12.2,15.2
17.93478,3.4,0.46,0,0.5709,6.479,26.6,1.8428,6,639,16.0,381.54,6.28,25.5
1.05989,13.0,12.88,0,0.4221,3.793,87.6,7.4036,24,187,20.8,373.88,16.9,21.8
12.20901,100.0,2.07,0,0.871,7.54,100.0,6.303,7,402,19.6,329.06,18.94,18.0
8.59243,9.5,17.09,0,0.7223,6.412,48.7,10.0372,5,445,16.5,385.19,17.48,33.6
88.9762,0.0,16.97,1,0.4774,3.561,94.3,1.3985,24,355,18.5,31.85,1.92,37.5
0.00632,39.2,14.26,1,0.5178,7.436,93.0,5.7786,1,307,19.6,366.51,22.38,7.8
26.88045,72.0,3.61,0,0.4131,5.958,61.7,6.9602,24,643,20.0,386.5,24.81,14.2
30.28447,0.0,17.34,0,0.7066,6.543,91.2,2.2553,7,688,12.6,319.95,9.83,24.7
9.69399,0.0,13.86,1,0.4294,5.722,80.3,4.6776,7,349,12.6,396.9,7.79,15.2
14.65444,0.0,21.13,0,0.871,4.237,61.9,6.8633,8,187,18.7,389.95,22.06,32.2
0.27855,2.9,4.38,0,0.5051,5.136,84.7,7.2015,6,381,19.6,0.32,10.16,11.6
51.72198,0.0,16.18,0,0.4542,6.974,69.3,3.4282,6,376,16.4,396.9,10.87,42.6
25.97161,4.8,15.31,1,0.5099,6.496,92.4,3.6048,1,435,16.0,233.97,21.48,5.0
0.43213,25.0,17.8,0,0.4384,5.138,100.0,6.1419,2,256,16.8,396.9,1.73,14.4
18.10993,55.1,2.66,1,0.4728,6.819,100.0,3.2183,3,373,18.1,375.92,1.74,22.0
16.19202,21.4,9.07,0,0.5934,5.638,100.0,3.2708,8,711,20.8,197.98,8.77,26.2
20.16655,35.8,18.88,0,0.4999,5.213,65.8,6.2298,5,711,15.9,396.9,2.17,20.3
30.47167,15.2,2.73,1,0.5596,5.838,47.1,2.2046,7,669,17.0,323.17,18.96,32.8
5.98255,16.6,12.16,1,0.6424,3.561,45.4,1.1296,4,422,17.5,30.33,12.11,5.0
18.80119,0.0,7.24,1,0.6537,6.935,94.6,4.2575,3,367,14.0,385.24,14.9,20.8
18.92835,99.5,5.93,1,0.5107,6.51,93.8,9.9527,6,203,12.6,268.5,11.04,16.6
19.00101,0.8,7.59,0,0.6222,5.417,40.3,8.5744,2,404,20.4,203.51,14.78,34.4
10.0895,2.7,17.15,0,0.6242,5.704,51.9,10.6013,2,647,15.4,396.9,12.29,22.6
29.24977,0.0,16.81,1,0.4358,8.78,100.0,7.1615,24,415,12.7,302.0,5.16,18.7
11.03554,42.9,15.32,0,0.4477,4.208,100.0,5.393,5,377,15.9,396.51,9.42,18.6
14.37823,0.9,16.86,1,0.6035,5.184,48.7,8.4498,24,458,18.2,388.84,10.09,8.1
2.45356,100.0,8.24,1,0.5083,6.452,100.0,3.8355,5,427,19.8,365.95,1.73,27.2
9.54254,0.6,4.0,1,0.5911,6.16,100.0,1.9045,24,650,16.6,396.9,8.05,19.6
29.82169,1.7,5.92,0,0.4683,5.335,65.0,3.3026,1,413,12.6,17.43,26.76,21.4
42.10699,53.7,20.25,1,0.5303,6.155,43.2,4.1986,24,402,12.6,396.9,15.72,20.7
0.00632,0.0,16.16,0,0.6104,6.191,100.0,1.721,1,209,15.1,291.58,37.97,10.0
6.91355,100.0,2.84,0,0.6974,5.332,67.0,4.6286,5,441,14.1,381.26,4.34,19.5
7.8475,12.2,7.22,0,0.4381,5.077,39.4,8.3971,3,375,19.0,184.54,15.18,16.9
1.16496,80.1,5.32,1,0.4636,6.114,46.9,4.4708,2,609,18.1,210.8,7.95,5.0
88.9762,23.9,8.26,1,0.6146,5.062,82.3,1.1727,5,711,19.9,244.71,13.76,42.3
0.00632,25.4,0.46,1,0.3929,6.983,70.9,8.0002,24,379,19.9,301.78,19.33,16.3
29.24744,0.0,3.89,0,0.623,5.814,90.8,4.1861,24,384,13.9,65.47,7.31,23.3
11.76834,2.2,17.61,0,0.7127,7.13,91.5,8.8236,2,648,15.0,290.8,1.73,17.6
21.65899,12.3,11.75,1,0.7789,6.463,79.2,4.37,6,711,12.6,396.9,6.02,38.7
11.80807,0.4,18.14,1,0.871,7.192,98.8,4.8475,24,623,16.0,387.31,11.65,18.5
7.964,59.7,0.61,0,0.7675,5.46,2.9,7.2183,2,639,12.6,396.9,8.41,50.0
11.42596,28.2,18.34,0,0.6294,7.06,100.0,6.066,4,423,17.8,392.27,31.92,30.6
11.61098,1.1,16.99,0,0.4502,6.219,88.1,4.0137,5,304,19.1,389.52,6.37,18.2
19.83675,7.0,19.72,0,0.871,5.316,91.0,2.7443,8,664,16.8,306.0,9.55,20.2
11.8712,49.1,17.91,0,0.7623,5.225,71.7,7.2023,8,658,12.7,288.29,19.9,17.6
4.94389,31.6,22.23,0,0.7726,6.374,62.6,5.3391,6,304,12.7,330.13,2.61,15.3
3.4379,10.1,1.55,0,0.5858,4.411,50.5,3.3116,6,439,16.7,285.86,17.5,8.2
62.69281,30.6,2.18,0,0.5259,5.022,51.0,3.4893,4,235,12.7,388.46,8.75,17.4
20.7982,5.8,19.42,0,0.6454,6.927,36.1,2.955,24,666,19.2,309.66,15.89,45.2
24.14446,1.3,19.58,0,0.446,6.611,59.0,5.8923,3,625,15.6,252.59,22.82,20.5
13.26491,71.2,2.34,0,0.6675,7.811,61.7,6.9346,8,629,16.2,396.9,13.85,30.7
29.05508,15.0,17.75,1,0.5996,5.819,100.0,5.4466,1,286,20.9,49.0,12.98,22.0
48.08802,17.4,20.44,0,0.5919,6.074,100.0,7.7541,7,620,17.3,285.26,12.09,18.8
81.22273,0.0,15.95,0,0.5804,5.826,61.6,3.9342,5,370,20.1,91.58,1.73,5.0
24.34298,69.0,0.46,0,0.395,7.072,96.4,2.6857,7,585,18.8,396.9,23.21,15.8
0.12841,47.2,22.54,0,0.4108,6.185,92.3,6.8444,6,605,15.5,383.45,3.27,50.0
7.71499,0.0,1.43,0,0.4432,5.367,20.9,3.4416,7,407,16.7,0.32,3.45,16.2
19.35524,0.0,17.04,0,0.5721,6.328,80.1,5.9708,8,365,12.6,396.9,6.18,27.2
7.84566,0.5,11.26,1,0.5588,6.21,74.7,2.3959,7,705,17.3,393.19,9.93,16.6
1.53141,4.8,6.35,0,0.4201,5.8,2.9,5.6304,3,443,15.6,89.48,3.71,18.2
28.25524,100.0,11.23,1,0.6085,5.46,56.7,5.4367,2,623,19.7,396.9,14.11,20.0
36.14793,26.8,7.1,1,0.7509,5.581,82.6,12.1265,7,711,13.3,284.85,17.08,23.3
0.65472,32.7,0.46,1,0.6937,6.555,51.8,10.0321,7,417,14.9,396.9,11.86,21.6
8.46031,7.5,0.46,1,0.4183,4.009,41.5,5.0573,3,372,20.1,314.81,7.44,5.0
7.43587,0.7,6.55,1,0.5532,6.967,82.4,5.6091,24,684,18.8,363.45,12.01,14.5
10.62976,13.2,21.32,0,0.5308,3.561,91.5,3.2648,24,683,13.9,210.44,12.13,23.0
6.62016,32.9,19.42,0,0.871,5.825,82.4,2.6018,3,427,12.6,282.63,12.81,20.0
27.5236,61.1,8.79,0,0.416,5.382,94.5,5.6841,4,372,15.3,354.32,22.11,15.0
57.49676,39.2,26.52,0,0.5308,6.447,93.9,6.5828,1,265,19.1,367.5,24.66,20.0
0.72288,0.0,13.44,1,0.385,5.831,42.2,2.0089,7,605,19.0,316.04,12.46,25.3
0.31768,0.0,16.21,1,0.4868,3.561,63.4,1.9041,7,384,18.6,392.84,20.08,14.2
37.75745,0.0,3.98,0,0.5158,6.31,100.0,6.2463,24,618,18.0,0.32,9.41,5.0
9.05038,13.2,22.02,1,0.7342,7.819,70.7,5.6445,4,277,19.4,395.86,16.16,28.4
7.92924,0.0,7.39,0,0.69,5.603,98.0,2.4097,1,301,17.7,234.56,15.24,11.0
75.58805,34.0,8.17,1,0.5815,5.087,26.5,5.675,5,475,19.0,342.24,15.85,9.6
0.34565,0.0,5.83,1,0.871,3.646,75.9,4.145,6,420,17.7,396.9,5.19,11.0
14.45713,0.0,18.4,0,0.7753,5.137,95.2,4.4672,2,379,16.8,152.02,10.72,23.0
0.66405,17.6,17.3,0,0.4946,6.36,51.5,6.9299,2,439,19.0,388.75,26.68,18.8
3.80965,0.0,18.51,1,0.5841,6.786,68.1,6.8218,1,429,15.9,396.9,29.66,11.2
66.69837,7.1,16.62,1,0.5279,7.222,63.2,1.1986,5,317,12.6,343.68,5.37,47.2
0.47142,1.6,11.87,0,0.871,5.871,74.9,2.983,2,693,16.5,396.9,11.22,16.1
88.9762,36.8,0.46,1,0.5435,5.845,30.5,5.3874,1,459,17.6,384.09,8.76,16.8
15.11961,4.5,22.22,0,0.5462,7.638,91.8,2.8399,7,449,16.0,206.58,21.01,7.2
27.75182,38.3,16.09,0,0.6292,4.752,80.5,6.5902,24,420,12.6,143.58,12.21,9.3
1.25722,0.9,3.65,1,0.4231,6.805,31.1,5.6573,5,677,17.5,127.8,1.8,7.6
10.73575,1.3,11.28,0,0.4471,5.322,76.0,9.698,4,339,17.9,368.91,14.04,19.5
8.09375,5.1,18.19,1,0.4033,5.08,68.4,9.0647,8,362,12.6,287.24,22.15,21.9
15.20965,0.0,4.93,1,0.7049,7.38,71.4,3.9286,7,251,15.2,371.19,6.18,15.1
38.15743,9.1,18.26,0,0.39,7.714,95.9,2.3458,6,321,12.6,343.86,31.79,5.4
23.70504,13.3,18.37,1,0.4019,5.838,74.0,2.3357,5,668,14.8,314.02,22.02,20.7
24.05291,76.1,20.47,0,0.4276,4.758,87.5,7.533,1,424,17.0,158.31,14.54,20.1
0.98034,38.2,5.22,1,0.7804,6.438,80.2,4.5,7,630,18.5,396.9,21.64,17.9
3.06674,21.3,17.86,0,0.385,5.954,53.1,5.9263,7,662,12.6,396.9,12.03,23.1
79.58267,11.3,17.43,0,0.587,5.318,100.0,2.6434,8,246,19.1,290.22,25.83,15.7
88.06076,26.8,19.53,1,0.7192,3.563,59.1,7.0128,24,637,13.3,280.66,20.05,13.3
0.31664,1.4,10.78,0,0.4345,6.573,99.8,5.2401,4,371,18.8,396.9,12.97,16.4
82.8344,0.0,15.37,0,0.5281,4.694,42.4,4.2601,4,465,16.7,396.9,2.52,17.0
25.70567,0.0,10.75,1,0.4974,6.533,95.5,2.7784,24,393,18.0,68.76,10.89,13.3
13.78461,0.0,18.18,1,0.489,5.655,89.6,6.7079,5,433,18.9,335.28,10.48,46.0
16.89647,0.3,25.03,0,0.6071,6.68,62.1,2.2521,7,388,20.6,396.9,25.37,7.2
7.86755,15.2,16.19,0,0.414,6.093,20.9,5.1833,6,375,19.8,0.32,5.29,5.0
0.48516,2.0,8.5,1,0.871,,100.0,6.2138,24,415,17.0,387.86,29.24,18.1
56.87172,0.0,15.8,1,0.871,5.238,75.1,3.0181,2,344,12.6,8.16,2.5,22.9
5.43434,2.7,8.46,0,0.4399,5.632,51.6,5.1017,6,269,13.5,178.78,12.57,13.7
86.68001,22.1,4.27,0,0.4646,4.185,59.0,5.0389,24,362,19.4,166.84,16.38,5.0
1.39581,1.1,5.14,0,0.6116,4.801,97.4,6.6233,6,439,13.6,368.32,18.42,30.5
35.15678,0.0,15.96,0,0.8363,6.38,48.2,4.7311,8,378,19.2,322.75,13.23,22.4
11.11714,24.8,10.02,1,0.5189,6.216,48.6,4.386,2,381,12.6,372.34,20.64,47.5
28.49715,42.6,0.92,0,0.5343,6.095,86.9,3.6694,4,680,19.1,313.79,14.43,15.0
0.00632,0.0,16.06,1,0.5591,4.1,96.1,3.8077,4,276,16.1,396.9,9.75,19.0
61.46699,0.0,17.75,1,0.6575,6.823,70.8,5.4991,24,628,19.2,391.44,1.73,5.0
19.90299,1.8,8.77,1,0.4474,5.633,70.4,1.8781,24,409,15.1,188.78,19.42,17.7
0.00632,24.3,22.65,1,0.385,3.561,59.5,1.9595,5,623,15.4,133.44,1.95,18.8
13.8113,0.0,9.56,1,0.567,4.243,56.4,10.7578,6,445,12.6,283.12,7.1,15.2
26.96484,1.7,18.5,0,0.7611,5.74,100.0,5.7693,5,687,17.6,315.44,9.07,13.1
58.24184,24.7,18.97,1,0.5084,6.207,47.6,4.755,7,283,13.1,384.28,3.3,14.5
1.77863,3.6,7.84,1,0.871,5.093,100.0,2.8248,2,595,12.6,27.08,20.38,31.0
43.65682,5.1,10.94,0,0.6593,6.054,100.0,5.1535,6,218,12.7,396.9,15.31,19.7
10.35805,25.2,7.36,0,0.4897,6.858,100.0,5.9068,3,422,19.6,339.99,7.46,7.5
1.58942,39.5,4.85,1,0.5508,7.027,68.2,3.4358,8,711,15.5,347.29,2.88,12.9
83.81113,21.3,21.52,0,0.871,6.386,65.2,3.6127,4,436,14.0,328.73,13.37,15.6
9.80546,57.5,15.31,1,0.6619,6.138,12.4,11.0891,8,676,19.9,258.99,16.61,23.3
0.14416,26.1,14.54,0,0.7147,6.692,26.6,1.4524,1,392,19.1,379.22,19.01,9.1
8.22969,22.0,16.79,1,0.4863,5.447,2.9,7.5229,6,246,16.7,7.45,14.95,21.1
86.76622,1.5,12.7,0,0.5416,5.607,94.1,3.4175,24,644,20.2,384.05,36.2,26.6
19.14311,32.2,3.59,0,0.7384,5.294,59.9,6.3376,6,623,15.2,179.47,10.04,19.7
4.09609,0.1,0.46,0,0.4757,6.226,68.7,4.9577,4,604,19.3,388.19,15.46,5.0
1.79107,0.0,20.66,0,0.6459,6.218,46.6,3.279,7,440,15.7,362.23,11.43,11.4
18.99417,21.8,1.58,1,0.6468,5.394,100.0,2.5617,3,322,17.6,356.05,9.96,50.0
12.21795,16.5,0.77,1,0.7342,6.904,38.4,3.5888,6,218,17.3,0.32,1.73,30.8
0.00632,81.1,9.74,0,0.8468,4.617,72.2,6.1533,6,625,20.9,160.45,16.73,19.2
7.7119,1.0,17.75,1,0.4656,6.388,68.2,6.3811,1,385,16.3,315.33,10.43,5.0
0.00632,0.0,5.55,1,0.6502,4.746,57.8,1.8473,6,342,19.4,230.73,21.67,8.8
3.39166,2.4,9.15,1,0.5775,5.808,80.0,8.3965,2,665,17.1,396.9,15.69,19.7
8.16346,28.2,11.43,0,0.6529,8.3,86.8,9.8871,2,419,17.7,342.68,20.28,11.6
8.56845,0.6,18.19,0,0.5527,7.8,48.4,3.1558,4,397,12.7,375.99,6.99,28.7
0.96183,40.5,17.54,0,0.5144,7.427,15.2,2.135,24,343,17.9,388.25,11.82,31.2
13.67634,10.7,19.86,1,0.5085,4.591,88.1,4.1603,6,306,15.2,378.62,3.55,25.0
88.9762,22.1,18.24,0,0.6539,5.949,100.0,11.6198,7,424,19.6,96.68,4.85,40.3
0.00632,85.2,18.62,1,0.5911,6.341,100.0,7.9737,4,413,16.8,360.82,13.01,22.5
12.26947,35.2,16.22,0,0.871,5.83,34.8,1.2439,2,711,15.2,317.3,12.9,20.6
0.42335,35.5,18.54,1,0.8063,4.253,22.8,3.094,24,396,18.9,367.04,9.66,20.5
6.95002,0.0,15.37,1,0.6332,3.561,82.3,10.1781,8,430,17.2,201.72,6.35,7.7
10.87952,0.0,4.56,1,0.6281,5.658,91.8,8.3811,24,620,18.7,377.16,4.32,18.2
23.5035,0.0,16.18,0,0.5188,6.59,100.0,6.2984,8,647,19.8,396.9,5.19,10.5
75.21466,34.1,7.41,1,0.5527,6.385,100.0,1.4199,7,603,17.4,179.72,8.09,16.5
0.55823,24.5,8.08,1,0.623,6.245,100.0,3.1107,2,452,21.7,374.69,17.05,16.9
14.05,0.0,11.23,0,0.4699,5.069,59.6,5.9425,6,662,17.2,113.19,4.66,39.2
74.52224,8.3,0.46,0,0.5719,5.183,100.0,1.1296,24,635,17.3,352.8,14.57,20.0
6.90272,31.6,0.5,0,0.7114,8.71,71.8,2.3533,8,669,12.6,381.12,8.84,18.8
7.72244,58.6,7.03,0,0.5612,6.423,2.9,3.7307,4,472,18.8,226.58,4.66,15.4
36.76097,32.2,8.41,0,0.871,5.883,79.9,5.3351,1,306,15.9,246.52,23.49,5.9
1.29179,50.1,19.3,0,0.871,6.46,98.0,1.5573,4,675,19.3,377.38,5.85,11.9
8.83673,2.1,8.92,0,0.7551,5.52,96.7,10.8579,5,370,15.2,36.44,12.97,10.6
15.84533,97.1,1.37,1,0.4946,4.591,51.8,1.8582,4,365,15.1,305.35,16.3,22.6
1.161,0.0,10.59,0,0.5578,4.821,52.4,3.4703,1,711,13.3,374.55,7.54,9.9
1.43057,79.6,17.76,1,0.5481,8.175,93.0,11.3588,1,471,14.8,294.58,31.12,8.3
8.87545,0.0,16.83,1,0.5833,5.481,91.6,2.7235,24,430,20.4,396.9,12.84,15.6
10.41241,29.1,17.24,0,0.4773,6.63,71.4,3.0679,24,414,18.2,324.86,19.67,45.6
3.14188,33.9,17.37,1,0.4649,7.45,100.0,3.5924,5,678,16.0,396.9,27.63,5.7
12.23908,38.6,1.35,0,0.8109,6.538,88.6,3.7601,24,358,17.9,26.46,22.65,13.3
20.04461,61.9,9.69,0,0.545,4.241,100.0,8.0343,7,383,16.4,358.93,26.06,33.4
9.31806,37.5,15.17,0,0.507,6.196,80.1,4.0053,7,648,19.4,147.13,5.12,5.8
23.25297,0.0,4.11,1,0.6092,4.587,19.3,7.2203,2,294,15.0,382.69,1.73,18.3
17.75627,100.0,16.26,1,0.6176,3.966,92.6,1.8693,24,619,12.6,396.9,15.35,34.6
0.97332,44.0,3.86,1,0.5499,5.255,99.2,2.7137,1,290,19.4,394.52,13.72,17.4
23.56052,85.3,1.5,0,0.385,5.88,70.5,3.1455,1,392,20.3,386.65,15.04,18.6
12.1603,1.7,4.37,0,0.4092,5.704,25.1,4.4756,4,343,17.5,387.51,19.7,16.6
0.00632,44.2,16.45,0,0.871,8.21,100.0,5.2149,24,662,19.7,373.17,5.84,20.9
4.22414,78.0,16.13,0,0.7593,7.554,43.2,8.8524,7,366,12.6,395.47,7.48,17.2
12.22958,0.0,16.26,1,0.5159,5.403,95.4,9.6208,1,444,15.8,59.63,8.92,7.2
88.9762,41.2,20.04,0,0.5032,6.167,91.9,1.4306,2,401,16.6,396.9,10.13,20.7
79.17753,33.1,25.75,0,0.5745,6.011,100.0,7.6176,2,620,14.2,396.9,3.89,23.9
7.65759,10.3,11.41,1,0.4515,5.251,100.0,3.1452,4,393,13.1,353.46,5.4,22.6
0.00632,0.0,3.26,1,0.871,4.61,100.0,2.7153,24,711,16.5,279.37,8.28,16.4
13.145,54.2,0.46,1,0.6894,5.525,100.0,10.0802,5,619,12.6,390.03,23.93,21.6
59.78404,0.0,16.31,1,0.4955,6.012,97.4,4.8919,24,450,18.7,396.9,24.68,13.7
7.73344,31.6,11.98,1,0.4546,5.419,26.2,3.8438,7,466,13.9,396.9,18.55,13.3
44.18594,32.8,17.64,0,0.6006,6.334,74.4,10.6764,24,417,13.7,396.9,32.46,11.9
1.42973,76.7,4.79,0,0.4763,6.483,62.1,2.2244,4,256,17.0,136.71,14.03,39.5
22.47575,5.2,18.68,0,0.4533,6.655,38.5,5.4432,7,201,15.6,123.96,15.78,50.0
85.54152,9.1,4.23,0,0.7667,6.241,67.4,4.152,3,306,13.0,334.7,11.12,50.0
15.69125,16.0,1.2,0,0.5836,5.726,91.7,2.5061,6,379,16.1,396.9,10.23,24.4
3.22939,43.2,17.1,1,0.4602,7.606,22.4,3.2559,2,298,19.3,164.62,21.4,16.8
88.9762,6.0,6.53,0,0.6833,5.802,72.8,4.3515,8,366,17.5,385.16,16.69,6.6
0.25761,28.6,13.18,0,0.4767,8.117,89.3,9.7425,8,428,16.0,396.9,12.95,12.5
88.9762,0.0,0.46,0,0.5133,6.194,62.2,5.4377,3,408,12.6,9.63,9.53,13.6
82.38742,0.6,17.96,0,0.4585,5.883,98.5,2.7144,6,214,19.7,318.94,5.51,5.0
41.44109,26.7,5.56,1,0.6929,3.561,96.4,1.1296,6,369,15.8,208.21,10.43,24.9
65.81254,33.4,17.65,1,0.871,4.487,11.1,2.1224,2,399,18.9,20.07,17.05,16.5
17.06615,87.1,18.64,0,0.553,5.616,45.6,8.3224,5,232,19.4,145.62,15.03,28.2
0.00632,27.8,10.66,1,0.4885,6.174,60.6,3.1156,1,402,20.5,266.65,23.83,6.4
9.21603,1.0,25.45,1,0.5889,7.398,100.0,9.0763,4,411,20.1,214.29,9.73,16.3
0.49259,37.5,22.93,1,0.4218,6.223,100.0,1.1296,24,311,18.1,396.9,7.48,17.5
0.00632,1.7,11.32,1,0.7964,8.013,91.8,10.939,5,187,19.1,350.06,15.28,22.3
28.09843,22.1,16.12,0,0.6211,4.219,88.7,9.6144,2,376,16.8,383.6,8.17,28.3
18.32099,0.0,16.3,1,0.5068,6.361,49.8,2.7369,3,667,18.7,382.7,10.26,28.1
17.27352,8.7,6.29,0,0.6348,5.916,85.7,5.2327,2,198,19.1,387.25,13.11,13.0
5.9191,34.5,5.12,0,0.4047,5.744,72.4,6.6681,1,248,19.0,388.86,17.27,10.0
13.98855,67.8,17.23,0,0.4599,5.403,27.2,6.3897,5,619,20.9,375.27,5.42,24.9
2.55187,16.2,0.46,1,0.5308,6.401,33.6,6.5947,5,652,15.4,396.9,19.52,8.0
13.74557,99.3,15.66,0,0.4517,5.747,96.0,2.3197,24,378,16.7,109.89,3.32,14.0
9.95503,44.6,0.46,0,0.4945,6.183,32.0,3.8198,1,383,20.3,0.32,12.54,30.1
13.57174,20.9,17.97,0,0.4217,7.657,84.7,9.4317,7,266,12.7,272.47,11.88,18.8
17.13424,0.0,16.07,0,0.5226,7.533,5.3,12.1265,4,430,18.4,109.06,22.01,16.9
74.38145,0.5,5.27,0,0.871,5.284,89.8,2.7867,4,379,17.0,335.44,4.13,21.8
0.45721,0.0,16.92,1,0.5702,7.748,10.8,1.8866,4,440,18.4,396.9,8.94,15.1
9.98773,34.8,27.74,1,0.7687,6.229,75.9,3.3302,3,644,16.1,317.59,18.32,18.3
44.97033,30.3,10.2,1,0.4974,6.193,98.7,4.7343,7,379,16.3,53.88,30.93,34.1
25.98527,47.8,1.28,1,0.871,3.803,93.4,3.6307,1,658,18.8,130.62,21.06,16.4
3.82762,35.2,19.27,0,0.721,7.941,83.1,1.1493,4,441,17.7,213.29,9.12,5.0
10.1092,0.0,9.05,1,0.6141,5.9,36.2,1.8036,2,633,16.6,358.08,19.42,45.2
48.83419,45.2,17.1,1,0.6306,6.521,100.0,3.1428,2,421,16.5,374.71,15.84,8.0
6.99718,100.0,0.46,0,0.6238,6.713,90.9,2.2786,3,398,19.8,75.53,3.07,38.6
