Date,Price
1851-04,20.461
1881-09,20.405
1976-06,1222.271
1993-05,544.585
2015-09,17.06
1858-04,17.06
2026-02,341.87
1856-02,237.682
2000-02,43.505
1917-12,32.017
1984-11,29.578
1871-03,263.538
1959-04,39.85
1943-02,26.323
1906-09,34.716
1976-10,38.269
1888-09,3872.323
1845-07,25.819
1856-07,17.149
1941-02,428.817
1841-07,17.06
1869-10,17.06
1915-01,143.914
1844-10,17.06
1918-12,449.278
1924-03,450.026
1921-06,49.316
1849-10,17.06
1890-04,39.747
1910-12,20.441
1936-04,18.164
1848-01,391.768
1858-04,19.214
1955-06,17.06
1870-02,17.06
2009-08,311.928
1871-01,2185.312
1936-02,17.06
1838-02,17.06
1838-02,17.06
1889-04,21.048
2015-07,123.879
1912-03,483.638
1966-07,17.06
1995-12,17.06
1958-06,42.206
1911-05,27.679
2012-06,44.201
2023-08,17.06
1984-03,349.383
1940-05,53.819
1960-04,216.839
1833-01,28.435
1949-01,37.217
1845-09,24.454
1841-07,3029.362
1904-01,509.931
1856-07,44.509
1950-05,17.194
1904-10,340.893
1961-04,30.494
1874-06,134.05
1983-02,24.777
2004-03,238.353
1987-02,27.977
1881-05,339.306
1993-11,23.687
1843-12,42.735
1902-10,23.116
1932-01,32.158
1953-10,47.126
1833-01,17.06
1978-08,20.339
1929-02,3318.213
1963-11,30.343
1877-09,29.472
1913-11,17.06
1893-01,48.11
1989-01,38.972
2007-07,33.631
2026-02,368.231
1834-10,425.378
1862-05,17.06
1833-01,17.06
2002-08,51.256
1945-11,17.06
1870-07,17.06
1889-10,536.86
1925-10,207.311
1871-04,30.992
1991-08,17.06
1859-06,476.003
1964-01,17.06
1877-02,1231.237
1889-06,379.955
1983-11,290.045
2026-02,33.949
1962-03,461.046
1884-02,17.346
1961-07,3153.045
1981-12,597.043
1870-05,62.104
1936-08,38.962
1841-04,26.097
1998-04,29.853
1903-05,22.545
1886-06,17.06
1955-07,20.332
1940-02,24.822
1911-07,31.046
1895-05,17.06
1971-01,55.461
1912-01,17.06
1949-02,17.06
1966-04,39.2
1884-07,25.231
1899-06,53.765
1923-09,26.085
2006-03,19.082
2015-01,2235.237
1949-03,40.344
1915-06,33.518
2018-10,17.06
1897-09,459.575
1925-11,65.99
1839-06,44.557
2010-04,34.92
1837-02,25.629
1936-06,26.162
1926-10,47.279
1945-01,45.047
1833-01,61.602
1886-10,24.682
1929-06,17.06
1999-03,53.34
2025-08,17.06
1914-02,55.893
1969-04,33.048
2004-01,161.74
1866-09,59.999
2003-02,30.828
2010-11,254.554
1964-03,55.271
1878-10,1728.044
1943-10,35.392
1990-05,40.962
1943-03,2069.91
2026-02,421.995
1887-06,61.169
2026-02,1710.47
1998-03,31.757
1874-01,21.055
1882-01,38.395
1896-12,43.772
1872-12,17.06
1942-01,43.298
2026-02,17.06
1945-12,17.06
1991-11,53.754
1976-12,33.839
1956-05,47.902
2019-02,203.842
1999-05,2312.961
1906-06,30.619
2017-12,52.343
1964-05,654.397
1867-10,41.672
1863-03,19.701
1955-04,17.06
1845-07,17.06
1866-03,376.542
1977-06,373.362
1833-01,36.257
1975-10,1414.923
1841-02,1649.836
2004-06,17.06
1999-05,939.116
1889-05,29.167
1851-12,65.486
1833-01,145.431
2025-02,25.767
1924-02,48.528
1887-07,1478.039
1951-04,17.06
1950-11,17.06
1967-11,1303.932
1926-09,64.415
1858-08,442.027
1833-01,3425.424
1946-01,17.06
1847-01,1918.192
1833-01,43.682
1833-01,106.426
1860-10,1652.359
1915-05,34.75
1895-04,41.49
1929-01,17.06
1894-11,57.328
1844-06,480.191
1981-04,2142.792
1887-01,24.7
1944-09,1143.8
1887-02,38.001
1896-06,1377.215
1899-11,23.945
1958-05,1331.57
1998-12,28.022
2006-12,42.43
1931-09,55.395
1887-07,62.337
1904-01,52.969
1860-09,17.06
2021-03,581.605
2026-02,17.06
2000-02,539.102
1948-08,184.696
2006-06,17.06
2016-01,472.002
2026-02,486.096
1928-06,37.524
1833-02,3764.852
1887-10,18.645
2011-07,17.06
1915-08,104.639
1986-07,479.474
1839-11,471.851
1875-04,47.992
2026-02,42.43
1935-06,33.806
1962-11,29.03
2021-12,44.019
1881-09,27.913
1984-06,22.18
1937-07,301.503
1943-03,17.06
1994-07,331.757
1934-12,34.85
1935-09,411.708
1999-03,17.06
1877-03,36.878
1926-05,34.123
1842-06,17.06
1863-03,553.655
1970-01,25.875
1946-04,17.06
1908-10,17.06
1971-05,17.06
1833-01,17.06
1859-03,745.057
1867-07,26.963
1885-06,728.832
1889-08,3234.452
1878-01,21.312
1843-09,23.278
1855-03,52.004
1919-06,17.06
1860-03,594.4
1870-04,354.914
1927-05,17.06
1896-01,23.84
1911-12,31.499
1969-03,313.332
1857-02,17.06
1885-09,532.058
1970-07,1474.039
1959-10,41.8
1940-12,1329.13
1948-11,313.835
1967-11,141.511
1946-11,434.296
1972-05,268.706
1931-12,525.487
1972-04,1303.63
1866-04,229.436
1833-01,17.06
1853-10,24.948
1940-03,19.164
1991-04,40.943
1836-11,17.06
1853-02,17.06
1933-05,50.838
1986-08,17.06
1883-04,17.06
1978-04,1571.799
1877-12,349.782
1898-09,25.074
1873-03,32.654
1847-06,35.159
2026-02,649.61
1899-01,36.202
1938-03,41.727
1893-10,17.06
1965-05,21.477
1977-03,19.453
1979-10,17.06
1864-03,548.969
1833-01,167.897
1889-01,29.056
1983-03,20.728
1995-04,17.06
1949-11,26.268
1926-02,17.06
1924-10,383.588
1890-04,17.06
1996-10,25.617
1872-06,263.032
1886-05,17.06
1978-12,31.41
1846-05,24.38
1833-01,17.06
1868-03,17.06
1855-09,29.371
1863-03,17.06
1882-06,27.469
1878-05,25.111
1880-01,17.06
1897-08,18.826
1849-10,36.123
1912-05,38.519
1986-11,17.06
1956-08,286.152
1863-07,43.862
1920-05,44.897
1979-03,1150.62
1977-05,339.87
2015-03,262.755
1961-12,315.138
1964-12,18.831
2026-02,27.94
1985-08,30.607
1838-09,17.06
1861-10,17.06
1847-05,17.06
1940-12,51.05
1893-07,17.06
1947-01,41.367
1875-11,17.06
1984-06,58.404
1931-03,32.471
1882-02,1942.072
1869-03,4635.673
1843-04,17.06
1898-08,197.684
1836-11,17.06
2002-07,31.294
1833-01,17.06
1875-05,27.551
1972-07,24.497
1932-10,41.452
1948-08,46.733
1948-05,17.06
2019-09,402.464
1937-05,39.06
1870-01,397.527
1899-01,30.618
1971-11,453.24
1846-08,17.06
1930-03,17.06
1973-12,376.246
1866-05,36.331
2021-11,41.168
1865-04,204.227
2026-02,1614.097
1938-11,17.06
1911-10,33.144
1840-04,25.622
2026-02,1270.464
1871-05,657.999
1870-10,496.979
1887-01,26.573
1924-06,469.566
2015-08,463.449
1985-11,40.135
1872-03,31.92
1948-03,328.603
1917-05,26.574
1973-04,442.586
2020-07,530.243
1957-03,3153.259
1939-12,40.072
1866-03,17.06
2026-02,374.681
2006-06,17.06
1938-02,51.322
1976-12,41.81
1946-03,422.993
1894-05,39.102
1971-10,41.688
1983-08,36.17
1945-03,17.06
1939-01,23.928
2014-03,39.992
1962-03,53.352
1924-09,60.042
1992-08,17.06
1833-01,18.152
1982-05,17.06
1928-01,257.064
1836-07,36.87
1981-06,58.785
1879-06,1170.747
1854-06,41.656
1883-07,37.366
1910-10,17.06
1883-08,47.458
1921-03,32.744
1945-12,17.06
1991-09,17.06
1884-12,3717.566
2026-02,3152.7
1883-06,43.625
1989-05,46.672
1881-06,33.753
1862-08,257.522
1950-05,33.044
1953-10,27.94
1852-03,17.06
1833-01,39.26
1949-01,390.26
2011-01,46.382
1889-04,31.969
1961-08,44.711
1944-08,17.06
2004-08,30.803
1893-09,22.063
1930-01,20.287
1960-10,17.06
1882-07,28.128
1986-02,3341.303
1993-06,55.761
1900-06,17.06
1857-05,17.06
1883-04,473.447
1857-04,31.339
2026-02,27.939
1855-06,387.319
1989-03,26.134
1891-09,914.817
1843-07,17.06
1848-12,17.06
1845-05,1244.016
1882-10,50.408
1935-11,27.066
1866-11,17.06
1927-06,1480.436
1971-07,28.892
1933-04,19.506
1913-10,52.151
1858-08,62.823
1859-02,17.06
1975-05,4218.874
1942-11,24.024
1968-12,42.301
1933-01,33.39
1969-03,1350.948
1965-08,21.43
2004-12,393.869
1875-02,24.709
1923-03,17.06
1834-11,30.97
1914-04,428.911
1870-03,27.145
1842-09,33.641
2001-08,27.881
1891-08,939.652
1963-12,49.702
1945-03,35.817
1940-05,17.06
1963-01,42.556
1896-03,42.236
1860-10,17.06
1964-07,18.54
2001-03,17.06
1986-10,17.285
2012-03,487.946
1865-12,17.06
1994-02,60.046
2005-07,52.09
1833-01,433.265
1882-08,4235.034
1925-12,25.775
1966-09,22.886
1881-05,32.777
1916-12,1625.095
2007-01,44.945
1903-09,38.16
1941-09,29.281
1980-04,28.028
1938-09,571.396
2017-06,592.286
1947-08,55.396
1926-10,500.326
1995-09,250.65
1938-07,1812.346
1895-07,17.06
1886-07,98.651
1911-08,17.06
1871-05,98.711
2007-12,17.21
1962-02,25.339
1912-12,19.365
1900-03,393.577
1982-01,50.844
1833-01,236.183
1985-04,21.023
1972-11,41.718
1875-05,292.262
1914-02,1960.996
1858-07,1057.874
1876-02,1181.817
1941-11,17.06
1863-10,30.372
1958-04,415.628
1995-07,17.06
1858-03,32.214
2001-01,393.284
1928-03,17.06
1985-08,286.425
1879-03,2130.039
1835-06,34.555
1896-11,1300.691
1936-12,17.06
1869-12,29.626
1987-01,24.818
1974-07,24.165
1897-01,17.06
1891-10,49.766
1913-03,302.749
1979-08,188.953
1893-09,17.073
1908-07,17.06
1861-04,487.572
1872-02,17.06
1905-12,50.353
2008-06,17.06
2015-08,1397.798
2014-04,1663.397
1982-09,17.06
1934-06,17.06
1899-03,17.06
1950-10,1296.7
1879-03,59.605
1913-06,27.463
1995-05,1840.156
1989-05,37.966
1860-11,56.406
1878-07,294.817
1922-12,17.567
1833-01,28.112
1859-07,18.406
1855-05,467.732
1914-01,63.403
1939-06,34.816
1833-01,288.925
1980-02,28.472
1945-01,48.042
1954-06,17.06
2014-01,17.06
1942-07,32.839
2026-02,17.06
1892-04,23.934
1867-03,3855.851
1934-02,581.736
1888-04,3672.663
1930-11,24.179
1835-06,26.075
1861-05,3247.635
1944-05,28.348
1876-07,32.447
2009-05,47.295
1939-06,18.646
1876-10,17.06
1968-08,17.06
2026-02,22.496
1946-04,26.577
2026-02,31.081
1892-08,36.628
1925-11,40.741
1833-01,34.108
1833-01,24.97
1870-04,17.06
2024-07,47.936
1997-01,17.997
2026-02,495.374
1872-03,23.665
1870-05,20.172
1938-07,2078.814
1987-03,20.559
1914-01,2866.314
1834-11,1347.356
1866-05,1788.455
1930-08,1320.128
2025-07,41.784
1872-11,453.418
1839-12,33.947
1992-08,388.014
1917-08,53.584
1975-11,45.271
1909-02,17.06
1878-02,42.099
1986-03,282.375
2026-02,478.041
1923-11,28.404
1960-09,1896.939
1847-05,47.812
1877-07,513.644
1951-11,44.88
1942-10,1870.037
1917-07,449.742
1833-01,17.06
1980-04,30.366
1933-08,50.928
1984-06,21.749
1890-05,33.468
1991-10,31.683
1947-11,17.06
1948-05,27.338
1899-04,522.419
1955-09,1965.609
1838-02,18.397
1924-03,18.884
1972-07,41.923
2010-10,35.14
1847-09,425.372
1932-03,20.762
1944-05,391.69
1984-08,421.959
1918-07,554.453
1898-07,25.296
1921-09,1650.417
2026-02,551.475
1938-12,340.186
1949-08,33.93
1977-12,17.06
1865-10,17.06
1872-12,596.787
1943-08,34.047
1877-08,301.518
1991-09,299.488
1947-08,36.443
1877-07,58.804
1957-12,17.06
1963-01,21.447
1977-08,2370.865
1962-04,259.546
1886-10,17.06
1948-05,27.152
1833-01,24.144
1833-01,71.871
1872-07,44.385
1909-02,21.037
1969-10,209.048
1838-09,3408.578
1853-05,17.578
1955-02,31.282
1863-01,17.06
2014-05,17.06
1835-09,20.949
1979-08,1959.818
1878-02,207.293
1846-12,19.256
1947-04,21.283
1839-10,42.834
1999-02,17.06
1939-08,17.06
1892-02,17.06
1937-12,37.476
1966-11,3391.595
1904-05,19.73
1924-03,20.375
1911-07,17.06
1943-02,31.931
2026-02,392.746
2009-12,498.771
2011-01,39.599
1833-04,212.074
1910-02,17.06
1883-04,17.06
1848-02,17.06
1961-10,332.642
1928-10,17.06
2002-07,281.339
1861-06,1597.328
1843-03,369.75
1939-12,30.968
1987-04,17.06
1888-06,763.657
1885-04,45.392
1957-12,435.15
1853-10,17.06
1992-08,18.745
2019-06,56.251
1924-12,17.81
2026-02,22.94
1976-09,21.585
1854-02,17.06
1961-10,20.971
1996-06,88.694
1885-01,383.551
1977-12,17.06
2026-02,17.06
1895-12,54.962
1836-11,34.506
1931-02,35.183
1913-02,43.634
1893-09,2951.701
1993-04,1214.585
1909-02,43.429
1938-09,22.294
1920-09,17.06
1833-01,25.253
1914-02,17.06
1913-10,413.83
1928-02,387.736
1973-07,441.553
1991-06,2014.621
1905-11,18.079
1948-08,39.853
1845-11,17.06
1861-09,28.485
1835-10,17.06
2005-03,17.06
1973-02,17.06
1922-02,1803.813
1986-08,278.975
1973-05,24.988
1984-11,30.638
1948-11,3221.255
1920-07,17.06
2015-11,17.06
1945-05,328.159
1931-06,618.448
2026-02,18.789
1894-05,391.95
1939-01,33.862
2007-06,17.06
1995-05,31.339
1860-10,34.157
1920-11,17.06
1833-01,266.868
1895-02,17.06
2023-12,54.356
1980-12,2798.693
1889-01,22.918
1866-09,17.06
1974-08,1175.729
1935-11,458.965
1833-01,17.06
1932-08,47.764
1987-02,241.053
1968-09,4551.703
1997-05,39.664
1976-04,33.363
2000-02,55.986
1997-08,42.216
1901-06,521.811
1864-06,350.447
1955-08,251.636
1883-03,371.31
1943-03,35.587
1969-07,17.06
1880-06,17.06
1867-10,23.052
1991-12,436.726
2026-02,243.07
1944-05,1858.788
1868-09,17.06
1989-02,17.06
1996-07,35.997
1958-11,39.702
1926-08,438.778
1949-02,29.682
1988-10,30.533
1901-08,263.343
1951-11,36.701
1865-04,19.867
1893-10,36.238
1924-11,17.06
1853-04,51.651
1840-04,45.421
1952-11,54.638
1891-02,50.798
1920-02,17.06
