age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
29,189381,6.8,9,2.1,8,2,28,10,113622,48762,5,2,1,6,10,1,6,1,4,3,4,Female,Ashleyfort,Store
43,196445,5.3,1,2.0,4,7,36,6,130204,147711,2,9,4,1,4,6,4,7,1,9,3,Other,Kathleenshire,Store
18,239038,2.7,5,2.3,7,5,41,9,47015,61691,2,6,7,9,6,2,6,7,6,5,7,Other,Jenniferstad,Store
39,148336,3.0,4,4.9,7,5,37,19,44205,35938,3,0,2,4,4,4,10,7,8,2,8,Other,Danielleberg,Store
21,180592,2.2,6,2.6,7,2,19,7,21942,125982,9,5,1,3,1,9,3,2,3,8,4,Male,Robinfurt,Store
32,102775,5.8,10,3.0,5,8,42,16,92223,46173,5,3,7,3,6,2,7,10,5,8,9,Female,Tonyland,Store
49,235988,7.1,7,3.6,9,5,28,10,87197,58062,4,7,2,3,5,2,3,7,9,2,5,Other,Laurenland,Online
18,200362,4.0,1,2.9,1,2,47,8,147714,542,4,7,1,4,2,9,2,9,10,9,10,Other,Hardinfort,Store
44,145501,3.1,1,1.4,7,2,46,11,21189,542,1,3,6,3,1,6,4,10,5,4,9,Male,Port Brian,Store
18,119164,6.4,7,4.1,1,4,14,19,12364,15780,10,1,3,4,8,3,10,1,5,6,2,Other,Duffystad,Online
46,32026,12.0,5,3.4,1,8,46,12,8028,73178,10,0,3,4,5,10,7,6,8,8,8,Female,South Elizabethfurt,Online
73,245788,3.5,10,0.1,6,7,48,12,523,11330,2,1,2,1,8,2,10,10,7,5,6,Male,Hallbury,Store
31,236638,9.0,2,1.4,6,4,44,12,51828,542,1,3,2,7,2,1,6,8,6,8,10,Other,North Rosschester,Online
49,168729,7.6,10,2.4,1,8,49,0,13568,9892,2,5,6,10,6,2,1,8,5,9,1,Other,Perezland,Store
18,213413,3.5,5,3.3,4,1,28,19,126085,52249,2,9,2,5,6,10,2,4,5,4,8,Other,South Patricia,Store
46,242687,4.6,3,5.0,9,2,48,2,103861,146808,1,9,2,1,9,10,6,6,7,8,6,Other,Odombury,Online
76,97885,6.4,6,0.5,1,6,36,3,523,8061,5,9,3,7,4,10,10,4,5,8,9,Male,Mitchelltown,Store
27,100190,6.2,8,0.0,2,3,23,13,46254,118792,5,9,2,4,7,10,5,8,6,7,9,Other,Lindaborough,Store
20,49316,6.6,5,1.9,2,5,40,9,147615,138892,10,9,2,3,6,1,1,9,4,10,8,Male,Anthonymouth,Store
56,156563,8.4,7,5.1,6,2,33,16,124640,2282,10,0,6,2,6,8,6,4,10,9,5,Male,New Rachael,Online
18,15005,8.7,4,1.7,1,9,16,0,26016,92312,8,5,2,7,7,9,1,9,9,9,3,Other,East Ashleytown,Store
18,237904,7.8,3,2.6,7,8,47,0,3956,21904,4,4,5,7,7,1,9,9,3,9,1,Female,Alantown,Store
26,179838,5.8,13,2.3,8,9,10,17,18402,15834,5,4,3,3,1,3,4,6,1,1,3,Female,Kimshire,Online
18,63976,9.7,6,4.7,10,9,38,19,4364,63362,10,6,4,4,1,7,10,2,6,3,10,Other,Gonzalezmouth,Store
18,242943,2.5,14,1.3,2,6,49,2,76068,16724,1,7,2,8,5,4,6,7,7,1,2,Other,North Emilyview,Online
21,214676,5.4,7,3.0,3,8,16,1,148868,100640,1,7,2,3,9,1,6,6,8,10,8,Male,Amyside,Store
58,35421,1.6,5,2.6,1,8,43,11,148566,5935,4,3,1,8,6,9,7,9,7,10,8,Other,West Brianfurt,Store
29,133169,5.0,14,4.7,6,6,6,1,60690,98807,6,5,1,9,7,10,1,4,6,4,10,Male,Danielborough,Store
18,141501,7.6,12,2.1,1,5,49,14,124099,71901,2,9,6,5,4,10,2,8,6,4,10,Other,Lake Scottberg,Store
30,15005,9.6,1,1.8,2,4,48,9,4377,90125,10,5,7,4,3,8,3,3,8,9,7,Male,Jeffersonport,Online
68,161701,7.2,6,1.5,7,6,47,16,94618,118563,8,5,7,2,4,3,9,7,6,1,6,Other,Lake Ashleybury,Store
72,53371,3.6,1,1.5,7,7,49,18,30132,149564,8,3,5,3,7,2,9,6,9,3,4,Other,North Kristina,Online
18,15005,4.9,8,4.5,9,5,2,8,103383,542,4,5,2,7,9,2,1,7,10,3,4,Female,Angelaton,Online
32,207610,5.1,8,3.1,7,5,24,8,36384,89797,3,8,1,6,4,7,7,2,10,6,7,Other,Philipberg,Store
18,249989,8.8,5,2.2,8,8,32,10,147510,132276,7,7,1,8,7,10,3,6,7,9,8,Other,Carrview,Hybrid
41,53004,6.7,13,4.7,1,2,32,9,125024,10874,1,3,1,9,6,4,9,9,2,2,9,Other,North Teresaview,Store
49,129717,7.2,3,1.2,8,10,21,13,35569,149972,7,9,4,9,2,3,10,10,3,4,2,Male,Randytown,Store
55,176399,4.0,2,2.3,9,2,37,0,92030,542,5,8,2,2,8,6,4,2,7,9,6,Male,Brownhaven,Online
45,143174,6.5,8,2.0,1,10,43,19,43544,121032,7,4,4,8,2,7,7,4,6,3,6,Male,South Curtisland,Online
20,141037,5.0,7,1.8,1,4,33,18,107174,27425,2,0,2,8,8,10,5,10,10,5,7,Other,North Maryshire,Online
25,181776,8.5,9,1.5,2,2,31,3,59718,25557,1,6,1,10,1,10,5,1,10,3,6,Other,Williamsmouth,Store
30,42391,7.6,8,5.1,7,10,0,19,28366,127291,1,7,5,4,9,10,2,10,7,7,10,Other,Garciahaven,Store
30,15005,4.6,11,1.9,7,8,43,4,96076,126319,10,2,7,9,1,2,10,5,5,9,2,Male,Andrewborough,Online
25,111410,1.6,4,1.2,7,5,32,1,24603,73322,9,5,5,3,1,2,10,6,7,4,1,Other,Housestad,Online
39,17475,3.4,14,4.4,4,7,18,5,128249,140489,2,5,2,6,6,2,7,6,5,3,7,Female,Guzmanton,Hybrid
44,119515,7.6,12,2.6,6,8,48,12,102937,27204,10,3,7,8,1,10,6,2,6,3,9,Other,Huertatown,Store
43,181940,5.7,7,2.7,2,2,33,8,43470,68989,3,1,6,8,6,4,5,4,6,1,4,Other,North George,Store
65,121247,5.5,6,1.9,8,10,49,19,66493,30343,2,7,4,8,2,7,10,4,8,3,4,Male,East Ryan,Store
48,249989,9.8,7,2.6,5,5,30,17,35228,100678,5,7,1,6,2,6,3,1,6,10,4,Other,Jeremyberg,Store
70,23908,3.7,6,1.7,10,7,25,14,80249,113975,8,4,7,7,4,10,2,3,2,3,8,Male,New Haleytown,Online
51,114832,5.8,8,1.3,3,2,30,18,114181,93349,8,1,6,7,1,9,6,6,7,3,2,Male,Ryanberg,Hybrid
64,107695,5.7,3,0.8,8,4,33,5,103367,71135,5,0,4,7,4,4,3,7,1,6,5,Female,Monicabury,Online
18,97622,6.7,14,3.9,10,2,49,9,523,127529,4,4,3,4,9,9,7,6,7,10,10,Other,South Michaelbury,Online
18,192841,7.8,2,1.5,1,4,30,5,112641,22317,4,1,1,3,7,2,4,3,7,8,1,Other,Darleneburgh,Store
35,167606,5.1,2,3.2,8,4,27,18,51745,88956,10,3,1,7,9,6,10,4,6,10,8,Other,Haleyfort,Hybrid
39,121586,5.3,13,3.4,5,10,48,1,5641,73466,2,4,2,5,8,2,5,1,7,8,10,Other,Stoutmouth,Online
53,46023,8.1,1,1.6,2,3,44,17,93230,542,1,8,2,9,2,3,8,10,3,9,8,Other,Maryview,Store
18,139144,6.3,10,2.5,9,6,18,8,127713,7837,4,6,4,4,6,9,1,8,6,3,2,Other,Summerston,Store
45,30602,6.2,10,2.5,2,10,36,15,139162,147331,1,2,1,3,6,2,1,6,8,8,7,Other,Cartershire,Store
42,231555,2.1,2,2.0,2,10,41,11,136993,12419,4,5,6,2,6,1,7,7,10,8,2,Other,Lake Jimmy,Store
56,177602,7.9,7,4.4,10,3,49,18,57660,148515,1,0,3,9,7,2,1,6,10,7,3,Other,West Patrick,Store
77,191170,3.6,1,1.9,10,4,49,10,91578,64766,7,2,6,6,4,2,7,1,10,9,10,Male,Port John,Store
18,96478,6.8,10,0.4,4,5,30,12,42149,49622,5,5,2,5,1,4,5,6,6,10,10,Female,Port Lindaburgh,Store
44,61099,7.6,10,0.0,5,4,49,6,22552,33554,2,5,2,3,8,10,5,5,7,1,6,Other,New Carlafort,Store
23,82345,7.9,9,1.7,6,8,49,18,59217,111124,5,6,2,3,5,3,8,6,6,3,5,Female,Anthonymouth,Store
25,212387,5.4,10,1.9,10,9,29,6,43013,51395,7,9,5,9,6,6,9,8,10,7,4,Female,Robinsonberg,Store
27,244364,7.1,1,2.9,1,4,25,8,48616,25388,2,6,2,3,9,2,7,2,6,7,4,Other,Craigshire,Store
18,154061,5.2,1,2.4,7,10,32,7,22150,12655,7,4,5,8,2,5,10,9,1,1,9,Other,Paulmouth,Store
38,175767,9.7,7,2.8,4,8,49,15,13401,130396,5,4,2,9,7,6,2,1,4,6,9,Female,Port Anita,Store
18,217576,2.9,5,0.5,8,2,37,19,40307,24166,7,0,5,5,6,4,7,9,5,1,1,Other,Port Josephhaven,Hybrid
40,23868,9.1,3,0.1,9,5,41,5,24799,3736,6,5,2,8,4,3,2,1,6,2,10,Male,Port Deannaport,Store
38,50861,6.1,4,1.6,9,6,45,5,27003,62404,5,3,2,1,9,2,4,10,6,5,9,Male,Andrewland,Online
47,78551,5.8,12,3.6,10,2,46,1,149996,20702,2,5,3,8,10,7,8,6,4,3,8,Male,West Jessicaville,Store
18,197008,6.7,13,1.3,4,5,36,7,123146,101884,3,5,5,4,1,3,5,1,7,3,2,Other,Stephenville,Store
18,167377,6.4,8,0.0,2,5,18,14,37513,542,9,9,5,1,7,6,2,1,10,2,3,Male,Elizabethmouth,Store
22,218765,6.0,7,1.2,6,6,40,14,143716,149972,2,8,7,3,7,3,9,3,9,7,5,Male,Kristenberg,Store
18,175551,6.0,12,2.3,1,5,21,7,20583,65894,7,1,6,7,1,6,9,6,7,6,2,Other,East Josephberg,Online
45,169168,8.0,7,1.6,9,1,24,15,29018,101680,4,9,7,2,1,8,7,8,5,3,4,Other,Phillipsside,Store
42,36517,7.0,10,2.5,4,1,49,11,28447,16097,4,9,3,4,6,1,2,6,10,3,10,Male,Bakerberg,Store
55,26611,3.3,14,3.6,6,6,22,16,62004,25758,3,4,2,3,1,2,6,6,7,10,9,Other,Laurenchester,Store
18,39051,9.4,3,0.0,7,6,49,4,5082,141702,5,5,4,6,9,2,1,7,6,3,6,Other,West Jeffrey,Store
18,15005,6.4,4,4.6,10,4,11,18,33544,138730,8,9,2,7,10,8,5,7,8,4,8,Other,West Stephaniehaven,Store
18,110446,5.8,11,2.8,5,4,49,5,108867,62457,2,0,7,2,3,1,7,6,10,10,7,Female,Fletcherburgh,Store
53,131699,8.4,11,1.9,10,8,32,8,93760,56257,2,9,2,4,1,5,10,7,10,1,8,Other,Wangview,Store
19,107370,4.0,11,2.1,8,6,9,5,146338,113224,10,8,6,4,6,1,7,1,10,3,2,Other,West Thomas,Store
47,113435,4.3,8,3.9,9,6,29,3,107922,147521,9,2,2,9,10,3,7,7,1,1,4,Other,South Crystal,Store
26,121529,3.8,7,1.5,10,10,22,16,100693,86579,10,5,2,2,9,2,4,3,3,9,5,Other,Kentville,Store
38,214602,7.8,1,3.9,1,1,27,5,20135,32330,10,7,2,2,2,10,9,1,9,4,9,Female,Port Michelle,Store
18,195336,8.7,10,1.4,4,10,33,11,43822,77990,2,0,6,4,9,2,7,3,6,9,2,Male,Markmouth,Online
18,57277,8.6,8,0.7,2,10,35,12,139047,119584,5,5,7,9,1,10,9,2,5,8,6,Female,Shannonhaven,Online
45,173138,5.8,8,1.8,9,10,46,3,149996,15611,1,7,3,8,1,2,7,10,8,3,4,Other,North Kennethmouth,Store
66,191921,5.6,1,2.3,6,6,27,9,124907,37497,2,7,4,9,1,10,8,8,10,3,9,Male,Blackshire,Store
40,30234,7.4,13,3.2,6,5,22,17,26441,116114,4,7,6,7,2,1,7,8,10,7,3,Other,New Michaelside,Online
18,198248,12.0,9,1.6,7,10,10,3,70155,19287,6,7,1,1,8,3,5,2,3,3,10,Male,Cruzland,Store
70,162028,4.5,10,2.0,10,5,35,1,131685,13759,2,9,2,2,8,3,5,10,5,2,2,Male,Lake Jessicafurt,Store
26,249989,2.6,14,3.3,8,5,46,18,131254,51511,1,5,4,2,10,5,3,6,10,2,4,Male,Lake Andrewtown,Store
18,234587,3.8,2,2.8,8,2,38,18,115608,106859,6,5,1,2,1,1,4,7,7,7,6,Other,Haynesborough,Online
25,15005,2.6,6,1.2,7,10,27,8,137178,542,2,3,6,1,10,4,8,1,8,4,10,Other,West Christinastad,Store
68,93564,4.2,3,1.7,7,1,26,15,143573,16886,5,0,1,4,1,4,8,7,6,8,5,Other,Kellerfurt,Store
18,151754,8.9,8,3.7,3,9,30,15,523,44478,9,0,4,8,1,2,8,9,8,10,9,Female,South Robert,Online
67,118183,7.7,8,1.4,2,4,9,5,141421,134764,10,0,2,5,8,10,7,6,2,2,8,Other,South Nicholasside,Store
45,171546,4.7,14,5.1,3,9,46,17,50159,36244,8,5,4,7,5,9,9,4,8,10,2,Male,Clarktown,Store
68,19093,6.4,10,0.3,4,2,46,8,27899,28903,4,4,2,3,1,2,2,8,6,8,10,Other,Mendozaview,Online
18,102568,6.0,3,2.8,6,7,49,9,110617,3590,10,8,6,6,6,5,2,10,1,7,1,Other,Lopezchester,Online
22,107846,6.9,5,4.6,2,9,48,4,102471,15220,3,5,6,3,1,5,9,9,6,5,9,Male,South Jade,Online
60,146040,6.2,8,1.1,7,3,44,9,38188,21415,6,4,5,3,10,7,10,6,6,7,8,Other,Dylanfort,Store
47,72957,5.6,8,1.6,6,9,18,14,139417,108871,1,7,6,5,1,7,8,7,2,7,8,Male,Jeremychester,Store
18,204411,7.7,2,3.1,1,6,32,2,85266,76878,7,5,1,7,8,2,7,1,4,6,8,Other,Padillaview,Online
18,164344,7.3,5,2.7,6,10,37,7,41609,149972,5,9,3,4,1,10,2,7,9,9,8,Male,East Meaganmouth,Store
55,92053,8.6,5,5.0,7,2,19,2,126503,60386,2,1,6,4,3,2,3,1,9,3,8,Male,Lake Hayley,Store
37,188227,5.5,9,2.9,3,5,49,7,65278,21142,2,2,2,10,4,9,6,8,10,7,5,Female,South Donaldville,Store
26,94250,5.8,5,2.4,2,7,44,3,3431,9205,6,9,2,8,6,5,4,7,8,1,4,Male,Port Jacob,Online
32,206745,6.9,11,2.2,2,4,12,16,83295,61811,3,5,6,3,1,4,6,7,10,3,3,Other,New Sarahstad,Store
49,196437,1.0,12,2.0,10,10,32,5,125991,542,7,6,5,8,4,1,2,3,8,4,9,Male,Suttonmouth,Online
33,58305,6.2,5,5.0,6,3,27,10,64379,44752,1,9,3,4,7,3,2,7,2,2,5,Other,Parkershire,Store
21,15005,7.3,7,4.8,1,9,29,2,11795,149972,5,9,6,6,9,6,7,7,10,5,6,Female,Campbellshire,Store
42,116817,5.6,4,2.9,8,4,49,16,8926,25206,2,2,7,6,9,2,8,7,8,3,8,Other,Youngberg,Online
18,75867,7.3,12,0.7,7,5,49,19,132383,89837,6,4,6,4,1,7,6,2,7,5,8,Female,New Juantown,Store
22,174207,6.6,7,1.5,5,5,26,16,65112,2659,10,5,6,5,5,10,4,6,7,8,5,Other,Millerburgh,Store
18,126818,5.0,11,2.7,1,10,6,19,87074,40258,4,7,5,9,2,2,5,7,9,4,9,Other,Katieview,Store
30,20224,6.2,6,3.1,8,7,46,4,27310,117703,9,0,2,3,1,3,1,6,5,3,3,Other,Rebeccatown,Online
39,19707,4.7,11,1.5,3,3,49,3,113836,29387,6,9,2,3,6,7,1,3,6,2,2,Male,East Lori,Store
18,170340,6.2,3,3.3,8,6,33,1,10909,63330,6,2,4,4,2,3,6,6,1,2,3,Male,East Kimberly,Store
18,15005,5.7,8,2.6,2,3,42,6,145428,18553,4,9,1,4,3,6,2,7,1,6,3,Other,Gonzalezton,Store
26,197452,3.2,7,0.2,6,2,15,4,40960,52987,9,5,6,3,1,3,2,10,5,9,4,Male,Port Janet,Store
24,242198,8.5,10,2.8,4,6,49,18,122983,12334,8,5,1,2,9,3,7,10,10,9,10,Other,New Kevin,Store
22,93868,7.1,2,3.8,7,5,24,17,100535,81779,5,8,3,7,9,2,7,1,6,7,2,Female,East Angelahaven,Store
41,26039,5.8,5,3.0,2,1,23,8,71360,128669,2,5,1,2,6,7,3,6,9,2,10,Male,Camachoside,Hybrid
54,102688,2.2,3,2.4,7,7,43,1,94294,108222,9,0,3,3,3,9,6,5,3,7,1,Female,Christopherton,Online
59,18119,9.8,5,3.0,10,10,22,5,80139,149972,6,6,7,4,1,5,1,7,6,3,7,Other,East Laura,Store
18,188309,9.2,14,2.9,9,2,35,0,81533,542,2,5,2,4,8,7,9,7,10,8,6,Female,West Veronica,Hybrid
39,117817,6.4,2,4.7,7,3,16,0,73506,22560,7,8,2,2,1,10,5,7,7,7,8,Male,Kellerchester,Store
18,115135,7.5,8,0.8,1,1,49,7,108628,31686,4,4,4,8,6,10,7,5,4,5,9,Male,South Russell,Online
78,156034,4.9,8,3.4,5,3,34,10,523,49792,6,7,7,4,2,6,1,5,8,3,1,Other,North Nicolemouth,Store
19,223276,6.9,2,2.0,10,4,31,19,12185,89318,1,7,1,2,3,4,7,6,9,3,1,Other,Gonzalezmouth,Store
67,27577,8.6,8,4.8,10,10,16,9,17738,11862,8,6,2,2,8,2,5,7,8,3,5,Male,North Jessicafurt,Hybrid
39,198734,7.3,3,4.9,7,5,28,19,34729,4501,10,2,4,10,9,2,2,3,7,8,1,Female,East Michele,Store
23,152471,7.7,14,3.7,8,4,17,7,116871,143703,10,2,5,2,1,8,6,6,8,10,4,Other,Silvaland,Store
29,169063,3.3,4,2.3,3,4,33,3,58490,149972,6,8,2,8,10,2,6,7,8,3,8,Other,New Johnnychester,Store
68,119976,7.5,4,2.9,7,2,49,0,46566,123265,3,2,3,8,8,7,10,6,6,8,5,Male,Lisaborough,Online
25,33841,4.3,8,3.2,1,4,36,7,74558,149972,6,5,1,3,4,2,3,5,3,3,4,Female,Nicholasstad,Store
45,196249,6.6,5,1.6,7,1,47,0,139618,128770,8,9,3,10,5,9,2,1,5,9,4,Other,East Nicoleland,Store
22,23363,3.6,1,3.5,1,8,49,0,15078,18969,9,1,7,5,6,7,6,1,5,7,10,Other,Lucasshire,Store
18,171755,12.0,10,0.0,1,1,49,16,47271,70493,5,3,2,2,2,4,9,5,5,3,6,Other,Hebertton,Store
37,15043,5.0,5,3.9,4,9,23,17,879,57976,6,5,1,5,2,4,7,8,10,9,1,Other,Jessicaton,Hybrid
18,26090,6.3,7,3.0,1,4,28,17,22421,119599,8,1,2,2,9,2,2,6,8,5,1,Male,North Kyle,Store
37,167498,6.5,1,3.8,2,7,44,11,39158,6331,5,8,2,8,6,10,2,6,4,2,3,Female,Douglasfort,Store
18,198397,5.1,3,1.3,7,4,38,7,139203,53291,8,2,1,9,4,4,10,10,6,9,1,Other,Christinabury,Store
65,240036,6.7,5,3.4,10,2,49,18,33540,16631,9,5,4,6,1,10,6,6,10,9,3,Male,Port Linda,Store
18,144770,5.5,5,0.2,6,7,45,19,92472,120486,1,6,7,10,6,4,2,8,8,7,4,Female,West Jennifertown,Online
34,96987,6.5,8,0.7,8,2,39,2,26090,69371,5,1,1,5,2,2,6,8,6,9,10,Male,Farleyton,Store
42,209187,6.8,9,0.6,10,5,49,7,139522,86567,1,9,2,3,8,6,3,7,7,1,8,Male,Kathrynstad,Store
18,15005,5.5,1,2.1,6,8,29,7,110530,8349,5,7,1,6,1,1,3,1,6,7,9,Other,West Brandonside,Online
38,19322,7.0,1,2.3,10,6,42,10,37428,46143,8,2,3,5,9,10,6,1,4,10,9,Male,Jefferybury,Store
62,35717,6.4,10,3.3,2,5,49,17,21471,8665,2,5,6,5,6,6,7,9,6,9,6,Male,North Michaelbury,Online
79,165339,6.7,5,2.3,3,2,33,16,4501,10584,8,0,3,1,7,10,8,2,1,3,8,Other,Port Kimberly,Store
46,219592,9.5,9,3.7,1,5,41,19,135273,74952,6,2,6,3,6,9,9,3,6,7,1,Female,Joannaland,Hybrid
23,191834,6.2,5,4.3,7,4,42,12,4402,41428,3,5,2,8,6,9,2,5,8,9,5,Female,Mackville,Store
41,209542,5.9,8,1.8,8,3,45,18,523,4129,2,6,1,3,8,7,3,7,8,3,10,Other,New Steven,Store
71,55811,5.3,6,2.8,10,1,27,14,18003,71815,10,9,7,6,1,9,7,5,9,2,6,Male,West Ronaldview,Store
63,195589,5.5,6,2.5,4,6,18,6,103298,99067,7,4,6,3,9,2,6,9,2,4,5,Other,Leebury,Store
38,113858,6.5,3,3.1,10,10,30,19,66170,20692,4,0,2,3,1,8,2,1,10,10,9,Female,Port Anthonyberg,Store
46,25066,4.8,5,5.4,8,8,49,14,16206,132719,2,7,2,3,8,3,8,4,1,3,8,Other,North Barry,Store
30,53478,3.9,1,2.3,5,1,48,3,12747,54089,1,4,7,8,8,2,8,3,7,10,6,Other,Scotttown,Online
54,196811,4.3,4,5.2,6,3,42,0,111697,70369,6,8,7,1,3,10,3,2,7,6,9,Other,South Chelseamouth,Online
59,218915,11.3,14,4.1,10,9,47,8,3946,41425,6,5,7,9,4,3,2,10,6,1,6,Other,East Toddmouth,Store
58,249989,4.7,4,4.4,5,1,41,16,33251,76519,2,5,7,4,8,8,5,4,8,9,6,Female,Rayhaven,Store
23,198643,7.1,1,4.6,2,6,49,19,14514,89083,1,5,6,4,9,2,7,8,8,10,7,Other,Mosesborough,Store
22,72637,8.7,12,4.1,8,1,49,0,45772,10674,1,9,2,1,1,6,1,7,10,4,6,Other,Port Curtis,Online
71,209357,4.2,1,3.9,2,1,42,8,69658,126574,5,3,7,9,9,10,4,9,4,4,4,Other,Beltranstad,Store
18,132243,6.8,11,4.0,1,10,42,13,84352,129198,6,9,2,1,10,4,4,7,1,10,6,Other,Isaacmouth,Online
22,219203,4.8,4,2.6,4,5,42,1,18739,41881,5,4,6,2,6,3,2,4,1,7,5,Female,Lake Matthew,Store
29,37402,12.0,13,3.7,7,8,49,19,112821,12262,5,0,1,3,9,1,10,8,7,3,9,Male,Stevenburgh,Store
34,159179,7.1,2,2.7,1,2,34,18,137152,83017,9,5,4,3,6,2,7,6,7,9,2,Female,Diazborough,Online
20,159163,3.0,7,5.5,1,9,49,19,70740,51479,3,2,2,3,1,2,2,4,2,3,8,Other,New Lisa,Store
47,131134,4.4,11,0.7,4,6,37,5,523,142800,4,5,5,2,8,2,6,10,6,10,1,Other,North Lynnstad,Hybrid
74,44573,6.0,10,5.4,1,9,29,14,35745,36792,6,4,2,8,6,6,10,8,8,9,9,Female,East Jonathanton,Online
42,186949,5.8,7,1.8,1,5,48,5,119405,149972,5,9,5,6,6,3,4,1,7,7,7,Female,Paulville,Store
32,92494,8.2,2,2.0,8,4,45,16,123677,135930,5,9,2,2,9,7,1,1,8,5,6,Other,Elizabethview,Store
18,51533,7.9,5,1.3,10,5,49,3,128905,117239,3,5,6,9,1,6,1,6,1,6,3,Other,Natalieland,Store
18,155563,4.8,8,3.6,5,2,17,15,60541,102821,1,1,3,3,2,6,6,6,2,2,4,Other,West Destinyfurt,Store
31,154700,3.6,13,1.0,7,10,47,9,145362,84007,2,0,1,4,1,8,7,4,10,9,6,Female,Braunberg,Online
67,198078,7.8,5,2.7,6,3,20,5,123608,29407,2,9,2,7,2,2,1,2,9,4,3,Other,Port Wendyfort,Store
44,132252,7.5,10,0.8,6,5,33,19,8906,101223,4,5,5,3,7,10,6,3,7,1,1,Other,Marcusport,Store
40,147456,6.8,14,2.1,4,8,31,19,109612,2032,9,5,4,1,5,9,1,7,6,7,10,Female,New Anthony,Hybrid
28,75438,4.8,7,1.8,7,8,49,18,130239,72457,1,7,5,8,8,7,2,8,4,7,1,Other,Theresafort,Store
18,29300,6.3,3,1.6,8,1,17,1,111436,69988,10,6,2,5,6,4,5,6,1,2,3,Male,Longberg,Online
72,203205,5.1,6,2.4,6,4,41,12,130272,38983,1,6,2,3,5,3,3,7,4,7,10,Male,Vargasfurt,Store
18,96429,8.4,5,3.7,6,1,42,2,77056,35603,5,5,5,10,9,2,2,7,7,5,9,Male,East Bonnie,Online
39,236891,5.4,6,1.8,3,3,23,6,47010,114629,10,2,6,4,3,9,2,3,7,10,10,Female,Hendricksport,Hybrid
23,146098,7.8,4,1.7,9,4,49,7,108908,79060,5,2,1,3,5,9,10,8,6,4,6,Female,North Johnshire,Store
18,183695,9.6,13,3.2,6,3,31,0,28179,542,9,7,1,9,1,1,10,6,8,2,8,Male,South Ryanchester,Hybrid
55,127324,5.3,2,5.1,2,2,20,3,119414,47485,6,2,4,10,1,3,2,6,8,9,1,Male,West Steven,Store
69,198669,4.6,8,3.2,9,5,49,13,38197,35403,6,5,1,8,8,7,6,7,9,1,8,Other,North Tricia,Online
19,76400,7.3,8,2.5,1,2,45,2,104571,28787,5,2,6,1,2,7,3,6,9,3,1,Other,Johnberg,Store
60,224852,7.1,5,1.6,1,1,49,13,28966,73909,10,1,2,8,1,2,6,1,7,2,7,Male,New Juanton,Store
42,64457,12.0,6,1.7,4,9,18,19,15106,149972,1,9,6,5,1,2,7,3,1,3,6,Other,South Joemouth,Store
55,15005,6.5,6,1.9,4,1,44,8,75127,91773,5,4,6,9,4,4,5,10,7,4,3,Female,Dylanville,Store
18,43722,6.2,10,2.0,7,9,27,4,117447,130185,5,5,1,3,1,10,4,6,5,8,2,Other,Lake Thomas,Online
56,34833,4.3,2,4.8,2,1,42,8,135686,81066,2,4,2,5,8,2,10,6,10,2,1,Other,West Jamieside,Store
21,78478,2.2,10,3.5,6,4,49,7,523,55896,6,6,6,1,3,2,7,5,4,3,3,Other,Haleybury,Store
18,123694,7.9,11,4.4,7,10,49,5,9423,4875,2,1,2,10,1,10,10,4,6,3,1,Female,Megantown,Store
21,184649,6.3,7,0.2,2,7,26,15,85369,97869,4,4,4,3,6,6,8,6,7,1,3,Male,Johnsonchester,Online
71,194066,3.8,1,5.8,4,10,42,4,122202,17228,2,5,3,10,9,2,7,8,8,3,8,Male,Martinfurt,Online
18,205091,8.6,3,5.3,7,10,32,8,523,36546,5,2,1,7,2,8,6,4,1,5,5,Other,Rodriguezport,Online
56,204453,4.8,4,0.0,8,5,49,17,117708,58148,1,7,6,3,1,9,2,1,6,3,2,Male,Mooretown,Online
31,37414,6.8,5,3.0,2,10,49,0,10451,101860,2,0,7,8,8,2,2,10,7,9,9,Other,North Kimberlymouth,Online
40,102451,9.1,7,1.8,6,8,44,1,44496,58216,5,5,2,1,2,3,5,4,9,9,6,Male,Port Rachelshire,Store
64,174737,5.4,9,2.3,3,8,49,18,92295,140086,6,6,5,1,6,2,3,7,9,3,5,Female,Taraland,Store
26,154255,8.1,14,1.9,9,9,26,11,35254,542,5,4,2,7,1,6,7,7,10,6,10,Male,West Sandraland,Online
25,35631,7.3,8,0.9,5,8,47,19,49648,87826,9,0,2,10,8,7,9,3,8,5,4,Other,Peckmouth,Store
19,219402,5.1,10,4.8,7,4,30,10,126248,61575,1,9,2,5,2,3,5,7,2,10,4,Male,Lake Nicholasmouth,Store
43,180244,4.6,10,1.4,10,1,28,10,69514,107367,1,4,3,3,1,10,7,2,7,9,4,Male,Brownland,Online
23,155714,7.1,2,2.8,9,8,9,15,59066,52347,5,1,5,1,6,1,10,7,8,2,8,Female,Christinaview,Online
43,234517,6.5,7,6.0,5,5,28,19,78773,141219,7,7,2,4,6,6,6,3,7,3,9,Male,South Mary,Store
