Date,Close,High,Low,Open,Volume,Return,Volatility_10,Volatility_30,RSI,MACD,MACD_Signal
03/30/2017,96.147669892,40.606822025,190.81352523,101.146660014,117490,0.005564527,0.009445806,0.009873344,48.742026348,-0.477566497,-1.535193646
12/01/1993,15.695836196,2.562623548,13.698157116,14.294487631,5309,-0.005757415,0.027842709,0.00785739,45.550815758,0.163467428,-0.184406797
02/11/1996,7.992195622,27.557495503,38.094072846,3.101110331,16873,0.009661545,0.028438824,0.011470392,60.896878054,-0.087571139,0.17928712
08/16/1986,2.88864692,2.479898611,91.314329151,111.109921596,1114210,-0.014444573,0.016522556,0.02145097,61.147742391,0.060837083,0.117885274
02/15/1998,54.462768685,40.990952591,117.489034349,38.408970584,279810,-0.000905405,0.012488873,0.011843892,60.0083051,-0.142116803,0.569416387
04/05/2013,50.69839729,56.879410812,96.072099396,59.861119995,193273,-0.006439599,0.013072403,0.02135297,35.870970582,-1.159633025,0.901918544
04/09/1985,11.977909114,16.605696501,17.992736511,12.851861931,16245,-0.008097334,0.025461798,0.011309006,62.952333416,0.115890739,0.213766131
09/24/2019,46.194895691,32.272728249,190.084333091,40.307436006,176569,-0.003878411,0.015896542,0.006291837,86.274050779,-0.187269496,4.854793462
12/15/1982,21.394624948,15.464851726,13.687886326,19.380215607,16879,-0.022954529,0.030873777,0.01140913,90.230035198,-0.116609094,1.836811762
10/14/2024,59.366674773,60.454686145,74.943075883,190.226724209,466088,0.001976734,0.011728433,0.013260633,36.576869575,1.353477018,0.952945966
01/05/2007,28.381150884,6.334488761,15.915762742,27.467695363,27333,0.007989421,0.026839561,0.028493092,69.731083229,-0.57735601,0.733583987
08/31/2005,49.053628581,43.9285078,51.467157123,111.524313176,144491,-0.002115508,0.009623984,0.007477361,37.049939451,-0.851477805,-0.276025081
05/29/1980,23.435516269,13.826132077,14.961760049,12.441641222,34734,-0.011553577,0.020184981,0.011502486,33.888173014,-0.04186026,0.33511275
05/19/2025,199.855479562,51.148684207,54.096815343,94.32381264,478493,-0.006559139,0.014649726,0.013834768,43.078531625,-0.913082599,2.120364642
11/12/2000,2.012302876,52.536187597,43.865088186,56.814738764,23843,-0.012394693,0.028039914,0.014605538,85.388828687,1.44216778,-0.972070505
09/08/2025,39.819124224,47.246660202,58.078093345,56.394626979,348502,0.049645192,0.009771883,0.01124723,54.670971154,-0.703242462,-0.069952176
03/30/2026,164.103912309,32.545926796,49.227435469,43.928584275,197463,-0.004764697,0.010349994,0.009380425,20.081338234,0.769514867,-3.878946131
04/12/2014,133.438301031,62.565803733,68.557016581,42.486821835,430465,0.012957469,0.004881564,0.007650209,47.71694101,0.319384028,1.103636327
01/14/2019,112.212575934,54.608829768,48.211407717,43.803409946,330097,-0.003095563,0.025556422,0.007532501,71.489839203,0.548608076,0.718927734
10/05/2005,10.566010824,107.913657906,13.017290297,16.554649346,78296,-0.063253531,0.01490561,0.014898837,74.845440898,-0.068356342,3.002347547
02/25/2024,41.540563735,54.481588762,29.632143347,50.668952311,280192,-0.002883782,0.018452596,0.006243412,54.26315692,-0.074459253,0.374998921
09/18/2025,43.535428541,75.514545224,72.545775416,12.042083747,338771,0.004321664,0.02188937,0.014387099,91.138574005,0.615634407,-0.946367842
12/11/2025,182.831944108,65.922540395,58.761787145,151.513492139,108614,0.000934593,0.020426358,0.016053759,78.98654427,0.265043867,0.483526811
09/12/2008,47.082084062,36.55323723,12.99549556,25.33740128,39993,-0.012739315,0.015948019,0.008986875,53.431573826,0.350050062,-1.952721727
05/19/2008,30.250310835,100.058597302,38.139955159,43.351379151,209231,0.040862909,0.011706833,0.009883957,74.054516345,0.699264349,0.887930584
10/06/1998,4.731293981,2.027781963,28.806527342,23.864071153,9980,-0.011977532,0.009076911,0.007423457,48.540796289,0.015635171,-0.045458461
05/05/2018,29.534255072,59.613022754,52.295419767,145.905545255,563064,-0.028097806,0.030929259,0.020348726,45.33614183,0.975180948,0.327934472
07/28/2000,16.101567629,33.520447585,59.805055294,27.717727548,37513,-0.005694243,0.010262645,0.006609414,47.535994732,0.088602339,0.885093977
06/16/1996,18.197056419,17.450135383,23.525919003,16.533644917,26665,-0.010917904,0.006917775,0.008497147,23.249254898,0.041890248,-0.100914604
04/17/1995,87.042010793,19.939094005,15.287084131,5.522720874,23990,-0.00955686,0.010559678,0.008450821,39.174902671,0.299146379,0.204969571
02/22/1997,13.778924077,19.985473191,17.303757347,9.53630467,19783,-0.003370481,0.021368713,0.020691179,43.603950333,0.232208908,0.083171664
07/24/2007,4.525610896,20.520242361,30.566381516,18.067308871,22255,0.02859146,0.03200384,0.019873065,78.08854893,0.037815878,0.343179253
05/02/1994,50.673087719,24.888731751,19.833116979,12.733982533,35403,0.00122261,0.023633954,0.032875783,90.748136102,-0.031327919,-0.04508742
05/15/2004,143.233712338,79.196668129,50.618518545,49.119393642,567003,-0.006654562,0.015767112,0.007624772,82.630082039,0.488189663,0.288675991
03/30/2026,61.268257945,101.293947599,37.938671699,11.977073975,335114,0.020852003,0.012963316,0.026836209,57.193181387,1.559368994,-1.287115354
12/11/2024,35.363042561,53.092527681,45.197166184,35.310373524,428714,-0.010360746,0.014171094,0.014430454,69.14991599,-0.002026535,-0.521831508
01/18/2013,80.593166984,51.099321725,55.083192551,103.791355448,187756,0.001019462,0.008286142,0.009974429,84.901682978,-0.230799439,1.892704022
10/02/1985,5.09353402,23.790335606,9.996982931,7.959063714,20911,-0.021957974,0.01849527,0.017966986,20.264269921,0.187842247,-0.256913315
11/21/1988,13.866723055,32.870615996,30.111133703,13.412889147,16888,-0.018720729,0.024768687,0.017660201,61.684621955,0.365100058,-0.223205173
05/07/2023,106.089079879,121.989433461,47.347402916,105.220353712,19871,0.011507129,0.017827749,0.009991236,57.655006163,-0.031786484,0.32188956
01/24/1982,14.046971235,11.922050693,29.220739527,13.352847572,28783,-0.008425152,0.055004146,0.018665963,58.829857486,-0.185732947,0.005380379
02/06/2022,18.945430076,46.64189546,111.823268178,52.489324441,824127,0.011644932,0.008804033,0.011849827,60.149146194,-0.793021046,0.108208357
11/21/1992,8.322380367,13.254680738,34.907359497,9.698362988,18873,-0.020684189,0.041032501,0.020941845,44.701937326,-0.056814393,-0.175971387
11/09/1983,15.669865505,14.979164628,18.44483264,9.472829353,18890,-0.011615982,0.025903845,0.012088438,55.115756285,-0.279969573,0.149933975
11/24/1991,30.376182536,17.920512318,9.475959773,4.520853157,43521,-0.005648129,0.011311517,0.021886157,56.571974077,0.15557354,-0.142025439
12/15/1997,7.481353226,20.930302322,17.902504645,16.10768679,0,-0.020092736,0.0334364,0.015780437,77.217467404,0.273717651,0.115260151
10/16/2015,38.732839967,81.52029613,63.425921714,33.684103367,202819,-0.012877379,0.008603491,0.012159343,33.86553312,1.143131973,0.640882747
03/04/1997,15.755612144,12.151046758,32.402200361,6.887036779,18963,0.000356424,0.006883558,0.00741543,48.639873002,0.172732539,0.180332385
06/08/2002,65.889804755,56.738581246,31.015323866,91.280614101,220616,0.022473085,0.011569617,0.010876228,75.096154167,-4.236928134,0.865474638
10/10/1992,13.891044817,17.393118237,18.753524367,17.060592668,34652,0.012356473,0.019642537,0.01018824,42.665626433,-0.347740428,0.207253531
12/19/1995,15.958908206,3.947160261,106.027569782,34.562015113,28001,-0.023194244,0.018289153,0.027340224,50.765189659,0.105586426,0.07440447
07/20/2020,102.0455605,65.089647086,56.462997062,213.408151897,470278,0.002482395,0.022425716,0.010088692,56.326679406,1.705617824,1.143830136
08/19/2020,32.618293829,47.327487587,17.64641264,112.117780039,46028,0.010871785,0.01198225,0.013923805,35.696556552,0.88553739,-0.096571097
01/03/2013,42.720628405,79.489197355,55.644464238,55.476212254,561198,0.00177283,0.009285699,0.015791272,63.732686601,0.633049535,-3.906782897
07/29/2000,20.621054412,67.052426239,191.973868062,236.001693003,354931,-0.001896304,0.005957501,0.00626247,40.178527797,0.354614285,0.34334464
12/16/1986,27.071574598,16.699815685,17.87287357,8.39438802,28511,0.022572674,0.019537413,0.020236043,80.793729299,-0.24854988,0.143679603
11/11/1991,12.855470213,11.385556853,26.7121508,13.280035738,0,-0.019874169,0.01418396,0.005235979,54.932684632,-0.249369589,-0.024156189
08/23/1999,12.75919247,18.315995687,11.412344193,9.746451909,35089,-0.002314164,0.018333945,0.011316133,29.094307044,-0.007816474,-0.215162623
02/03/1989,3.181880523,30.13126099,63.162069295,16.027655978,7632,-0.010821999,0.02086495,0.016976355,41.623220587,-0.1234457,-0.213388022
04/27/1995,23.616919682,30.722640268,22.762144211,2.020042181,31413,-0.016948093,0.009835509,0.010710918,66.866414992,-0.073385273,-0.097271653
03/30/2026,69.811139147,54.288644057,27.836999066,203.74172167,368005,0.004425454,0.006421766,0.01619023,52.428256846,-0.318459659,-0.583219461
12/21/2024,29.937419832,33.097218986,108.218218274,36.301812588,107497,0.006749705,0.009984723,0.01992544,65.603883935,-2.334248983,-2.400913306
07/08/2013,12.181908886,18.241253956,55.54083622,16.588031108,205748,-0.014274273,0.014634149,0.007729194,54.81676035,0.116686057,0.000324481
11/28/2014,48.551297664,53.948805784,58.524993583,35.60901206,249806,0.002895482,0.023259656,0.024066141,33.399373722,1.349397444,0.138243982
03/10/1996,14.742967342,13.677126031,7.670184489,5.956237102,26547,0.000167993,0.006927195,0.009161479,43.698481932,0.152113241,-0.142886973
06/21/2017,53.59468908,36.081607349,51.441730282,60.130542059,634495,0.002846217,0.020612231,0.008147177,44.292641729,0.401954173,-0.001024046
03/01/1991,3.012500166,36.862637715,26.197966156,13.629425203,54332,0.012790509,0.078607995,0.016830284,67.674890083,0.074605477,-0.205137772
02/25/1986,29.346696804,20.275418277,16.790677304,13.967051323,18322,-0.007723826,0.011001461,0.020531145,71.638340753,0.147661849,0.158282189
05/05/2022,39.245743603,48.541089345,59.964779942,207.949789789,376149,-0.007653607,0.011189983,0.007212706,68.170633928,2.163250912,1.4807701
07/18/2021,34.680574666,43.209900681,63.423233883,55.448541924,299848,-0.007353373,0.012133144,0.014825457,75.176313058,1.849762332,0.319171058
07/22/2014,19.314643356,51.931940878,147.71446655,53.070356679,202021,0.000696643,0.014914468,0.011205845,43.106035692,0.657474171,2.012467055
03/19/1999,27.944545526,11.846989243,17.558780269,17.440815974,12585,0.003440926,0.015282825,0.015960502,81.169094483,-0.226029254,0.087486511
07/29/1990,7.589464683,8.922756527,12.878290248,5.93869749,34291,-0.011725827,0.028696421,0.011817116,34.098928701,-0.191142445,-0.32328529
06/29/1992,57.974729622,19.680938419,15.05032454,20.347951476,38874,0.008780309,0.030328661,0.012117994,45.383799957,-0.036715532,0.15118909
09/12/2009,51.537246437,55.58765541,53.153174794,97.168149517,294505,-0.020783671,0.016524924,0.016971094,61.743191105,0.46534386,1.078085167
12/08/2016,78.809895154,61.005191494,39.894129817,51.560017131,275882,-0.01649419,0.009547175,0.009343832,43.515824686,-0.118161627,1.330766957
10/17/1981,7.893724084,4.294356863,18.280584855,38.942753507,22240,0.00477232,0.027089081,0.018243529,58.844732597,-0.327068317,0.085406765
09/04/2018,95.217662826,35.741121544,104.26908076,53.398579347,43311,0.017703235,0.012475219,0.008711327,58.977502747,-0.50598176,-1.269466241
04/09/2020,49.496615125,56.653462699,25.211724184,43.531882969,1390896,-0.004295838,0.015003694,0.00690519,20.236653021,0.153289621,0.500594024
06/08/2013,79.40122195,56.838622448,31.763244916,49.662011764,235185,-0.008245525,0.00911365,0.01642269,38.371353221,-1.069944811,0.171707494
08/30/2011,39.32232993,52.626042326,75.198748989,80.019649324,590792,-0.017970512,0.005413648,0.009495775,64.862426329,1.695239077,2.736408823
01/14/2021,11.622499963,137.751314028,55.679175147,53.491071186,5943,0.004906606,0.010213752,0.008633489,57.155802852,0.398955444,0.302639882
08/19/1982,4.736778148,12.789807351,19.197663106,16.875213697,32422,-0.011656677,0.014352463,0.020850787,18.553220146,-0.332786927,-0.223469507
04/19/2004,38.040890662,59.577148919,42.537339677,60.796804818,603593,-0.028614585,0.010900464,0.007439388,53.062560266,-0.28723117,0.334741262
05/24/2023,38.493285522,65.310262197,47.38256784,42.685434509,418637,-0.003799858,0.01596207,0.01666228,56.840174641,0.328709991,-0.462080352
12/20/1997,10.124699715,21.624939714,18.531556082,8.85641556,32326,-0.030379178,0.013896842,0.016316002,49.242014195,0.233537022,-0.182448653
06/25/2006,75.513443629,51.056835576,75.887550752,15.604610866,207951,-0.001363721,0.013765698,0.021238639,34.277443129,-0.139695444,0.107503162
05/27/1991,32.304579469,5.160173255,32.814139296,27.568811434,21972,-0.009229209,0.031502649,0.013960644,40.665957773,0.129618426,0.044238726
05/30/1994,4.466780307,86.76906702,145.495542798,29.302329858,170186,0.014285573,0.016358317,0.015678349,65.629822707,0.276731376,-0.554565703
01/23/1997,11.909212142,9.339937746,13.599489009,10.274142718,5245,0.000522675,0.026726111,0.007489481,60.56831891,-0.115743098,-0.198415934
03/05/2011,17.685629853,29.362041279,60.613792436,10.789192325,420696,-0.026576422,0.010451777,0.005858935,45.413118659,-0.12223417,0.657035563
10/31/1984,17.547180372,16.62028323,17.386508335,11.854071742,14805,-0.031425407,0.023237256,0.012234367,69.786744337,0.144941694,-0.079748192
11/18/2019,54.64200895,62.916581923,43.64645919,86.844634275,396705,-0.001126926,0.01285106,0.014582632,41.278973351,-0.037404367,1.206326956
01/31/1994,16.496351504,2.027781963,22.209741031,29.623450982,10085,-0.002942045,0.020494932,0.012598782,57.624224319,-0.410045575,0.123370166
12/09/1988,13.469023715,22.327572629,5.757488192,17.130813684,11975,0.026424459,0.013905092,0.016562489,10.261214727,-0.167661993,-0.001827434
06/05/1990,28.358814654,31.608138442,28.009812891,43.514538078,9445,0.007289254,0.023162846,0.028956539,33.580460581,1.765102953,-0.746524921
11/16/2017,47.969998086,66.777347807,48.306475798,44.026598718,445458,0.006714948,0.010010059,0.008004059,21.661560629,-2.24806738,0.082552891
11/10/2014,46.459112208,33.297628235,33.196577805,52.229353845,33467,-0.021670601,0.014879054,0.0163616,84.747639826,0.327282048,0.266106272
06/25/2017,16.493473102,17.259235148,24.129994279,8.434411482,21772,-0.035706216,0.033945191,0.004713978,86.801103821,0.235574014,0.216266457
09/06/1987,23.708135161,21.995602935,37.094908798,9.218506648,37780,-0.020054651,0.01718051,0.007692115,67.400641511,0.141217875,0.059327284
09/15/2024,51.934253087,30.540839246,119.291917682,115.613673561,660439,-0.002504136,0.020531573,0.015450563,70.293309596,2.357881585,0.377910152
09/12/1994,39.530737914,48.37539609,13.995196955,47.907750852,731051,-0.013629747,0.01499117,0.007958595,32.594625956,-0.639126493,-1.754111142
03/22/1989,2.158864445,17.594768567,11.19119332,14.843861464,20449,-0.016596078,0.028443647,0.008450799,44.484674425,-0.143873148,-0.188697751
01/13/2025,34.421772017,178.241539061,122.744517023,15.638317284,359349,0.010902217,0.012769704,0.016815724,38.211200184,1.098942244,0.853446771
03/05/2000,189.444221153,208.288778218,55.054070929,191.992741126,364890,-0.007829145,0.019997599,0.018846776,45.793453575,3.549184666,0.050412836
11/21/2008,50.857461384,84.620858494,15.367760599,26.170414558,285131,-0.000306065,0.016762753,0.009789371,50.596403703,-1.142468792,-0.718674496
10/23/2004,36.003741001,22.18365046,23.688057967,154.069092635,81687,0.00947036,0.008670168,0.006470167,55.432953589,-0.869045904,-0.08477125
06/16/2002,21.813437199,32.346161028,27.073597004,16.071168111,40267,-0.000849399,0.005806205,0.008938598,48.18955939,-0.330657667,0.050089631
11/05/2015,27.332435551,24.264202113,42.135199125,44.611186578,131430,-0.00921245,0.009749318,0.004713978,52.065616793,-0.139548935,-1.540651103
04/11/2019,30.3343175,46.242588114,126.928490682,55.345369133,421914,-0.012760841,0.015526331,0.009775774,69.652912137,0.212223998,0.412351434
04/20/2017,69.278861473,44.06750226,21.586018003,26.796116735,401815,-0.006182958,0.013806103,0.014698941,73.51019191,-0.59333455,0.241202004
01/30/1989,28.347359897,15.894937029,33.218391322,12.232202305,16949,-0.013563402,0.011358584,0.007787277,38.112167742,-0.141588016,0.032924966
05/01/2021,35.718822796,91.783851059,191.59851421,53.203592475,353100,-0.027917534,0.013965989,0.011396182,60.151964945,0.445302362,0.880174246
12/30/2015,30.665762506,145.649379119,34.095935182,44.481310435,781221,0.002819738,0.01222544,0.015943778,68.667184402,-0.442525847,-1.389072425
04/30/1994,158.936056717,7.267614876,53.374503461,48.603779625,247371,-0.003779117,0.064002796,0.007943844,89.31828144,0.327308424,1.063852019
11/14/1993,28.120059892,13.500913256,13.18092252,12.481235924,23813,0.012762973,0.025123621,0.017321142,22.317478665,0.403796172,-0.052237556
04/24/2018,130.273130383,248.411775127,43.814484638,193.574307673,844397,-0.001954745,0.008765042,0.02130393,41.204560622,-0.407976203,-0.371307714
06/12/2023,88.360975681,48.169016917,189.214736109,125.752078433,617278,-0.02130881,0.01336384,0.008650383,15.917836196,-0.531052598,1.273212583
06/14/2011,83.896731592,105.303113994,245.8699951,111.484262222,397485,0.000658489,0.00737597,0.00839551,20.60753189,1.14414953,-0.007794222
01/31/1991,15.747032319,16.561715445,24.11881359,2.020042181,20214,-0.010235793,0.026755005,0.006581175,65.285021102,-0.269649305,-0.233655596
03/01/2006,15.346984443,30.321004158,36.36026659,107.71628499,132399,0.0071087,0.025681322,0.027390894,73.739298694,-0.021947196,-1.017741428
07/24/2000,7.196977318,17.099837425,17.956767479,8.936122656,41963,-0.01577732,0.025200064,0.012985217,64.387013239,0.340010879,-0.10628844
12/09/2013,162.08334649,17.323440282,17.49899688,200.815339274,142031,-0.014150798,0.014497167,0.007828146,48.627239185,-0.033155795,0.822408055
03/30/2026,186.110562724,61.519544026,48.211531427,114.749262661,318536,0.008477575,0.018245731,0.011188673,45.593101255,-2.02805288,0.732653101
08/13/1987,2.012302876,5.941850034,4.841115512,2.555593506,4267,0.016075819,0.018882277,0.009997231,49.652894298,0.0327236,0.035979611
09/04/2006,43.117827431,171.134223619,193.351588735,172.290175922,448720,-0.043847017,0.029594359,0.01241947,53.354529776,-0.619657793,-1.183927435
06/28/2023,139.246495929,43.271966992,9.406989635,43.425294915,908,-0.024547015,0.016359537,0.01008507,52.322691118,-0.185187993,-0.759824937
03/30/2026,82.353732475,152.866588307,32.814251376,101.961253296,1597369,-0.008294392,0.010769094,0.009036498,62.636002639,1.226013529,0.275008186
10/26/2011,141.812036096,69.346977585,18.497723553,118.869671371,115087,-0.005913286,0.011884479,0.008339028,90.221883301,0.456847849,0.829903845
12/29/1988,7.77390425,15.778360608,4.275588295,7.877555366,12320,-0.001303535,0.018672138,0.011610252,67.979081854,0.002634832,-0.115971478
04/12/2023,49.099824264,23.547083532,28.290225697,94.971793904,249008,0.061324281,0.013061674,0.011129555,49.349176118,0.284359162,-0.069875903
02/18/2023,106.144498432,30.667422434,36.024253524,23.846401751,218210,-0.027784677,0.013408836,0.009353289,73.614544618,-0.747661223,5.747386594
10/08/2023,31.537680834,67.884672738,72.663065321,49.144761814,361914,-0.019301648,0.012028409,0.012922985,56.274513954,0.556049737,-0.087199699
03/23/2017,43.422910251,60.426571684,66.559857567,61.154009622,252013,0.002989547,0.00913187,0.011774487,30.839908197,-0.564217996,4.284072338
04/16/2014,62.336975293,63.940290404,66.604877748,170.510184076,277348,-0.012144309,0.008295015,0.012845058,45.412074068,-0.680245176,4.60848819
05/14/2004,47.460577245,207.535692565,134.196317468,139.1289153,44195,-0.007914175,0.019637511,0.005692677,51.575705027,1.206317848,0.075851572
01/31/2010,40.038303561,39.755019704,41.030246539,58.787474492,364819,0.03397818,0.014883083,0.014245502,57.066506566,0.027493168,-1.197435015
08/26/2024,52.642203782,41.414024833,72.088418954,9.498125567,39057,-0.016599608,0.059696586,0.013141286,55.622702961,-0.210522143,-0.158707129
10/07/1995,10.194380877,29.234182174,22.411074015,15.30601309,25064,-0.011035316,0.025668986,0.02441961,84.962222156,0.023654837,-0.203851121
04/13/1989,14.208443069,19.39291883,4.880627029,19.05021435,17146,0.013161726,0.024378702,0.013645209,77.21915163,-0.226760484,0.292753509
06/24/2003,184.690903144,23.408047287,70.140689051,50.916110574,28458,-0.001943846,0.026301899,0.016585685,81.814102139,-0.094356663,-0.747461814
11/26/1981,4.584968478,2.027781963,5.626901982,16.170507144,31105,0.013971103,0.014292525,0.013001144,55.147256467,-0.074467662,0.084841429
11/21/2012,89.391880084,68.078156135,72.107443872,113.260540796,496377,-0.00470474,0.007761254,0.004713978,67.430370457,-3.696936928,1.75717419
05/14/1988,7.289500119,9.017984753,13.300421837,15.500026794,15158,-0.011485277,0.008289184,0.010125452,68.866796973,-0.121280356,-0.009243294
12/25/2006,136.176212096,31.756768716,15.012394136,25.15655406,11912,0.016305869,0.033187295,0.030147159,84.39143849,0.75509411,-0.324228457
06/19/1983,7.631835636,16.814311395,7.274086426,13.71886399,38310,-0.003699978,0.023213258,0.0176595,26.643980602,0.141662232,-0.181051843
09/01/2002,36.045965977,14.917587731,41.405420155,24.063037275,243266,0.010122582,0.013327484,0.025096594,72.039596897,-0.531203883,-0.324398512
07/18/1999,64.691827057,60.614942625,109.429645034,95.372204566,250021,0.008801189,0.004954976,0.00732223,84.50640406,-0.320376866,1.533220428
08/16/2010,104.148884686,35.713833391,16.217901863,64.206177231,95659,-0.000526656,0.022099038,0.009688402,73.702026477,-0.37705986,0.458433383
07/18/2013,45.321640186,54.304633891,44.99577251,103.738911796,29004,-0.008207925,0.016653664,0.017230087,75.640980555,0.719182714,-0.191227823
07/31/2003,137.655419636,74.691838713,51.965896285,72.921267095,283780,0.035975707,0.022240531,0.009426182,20.73331173,0.138358958,5.601048982
01/04/1994,28.580449045,14.131674895,19.470947799,3.668041949,7322,-0.003755175,0.008788609,0.00622464,71.98077334,-0.02642306,0.259388594
04/21/1987,8.909125682,24.021899986,2.946610643,12.590282113,19153,0.007238572,0.022039966,0.007817683,61.629380096,0.11272985,-0.374627304
01/06/2018,23.173127879,165.210437205,65.198205781,88.513982926,1192200,0.006694146,0.006535514,0.013111861,30.562239599,0.642135719,4.488547947
07/03/1985,14.385320211,156.548119185,30.205379883,23.682807268,5810,-0.028506046,0.019981064,0.019425124,80.290335045,-0.032415305,-1.511607173
04/26/1993,22.655993909,2.414310618,18.24329341,11.090624437,35189,0.012184802,0.008221401,0.017469409,76.514860442,-0.025911288,0.145373334
06/07/2002,87.081698861,109.32628736,55.517659105,59.923774911,1038360,0.005009751,0.020618663,0.0158404,70.133643033,-0.536698815,0.859640944
06/14/2019,47.243318371,193.059014505,74.711006109,96.718223517,145594,-0.009507823,0.014546739,0.011407748,21.782467323,0.750034888,-3.088619642
05/10/2012,51.650178249,71.017921501,113.385118981,96.522399402,374079,-0.003608172,0.018831209,0.010752441,40.99066846,-0.113452668,-0.072238678
03/14/1997,11.673950889,10.302890795,32.853517577,15.135318889,95286,-0.024887608,0.014330162,0.008904488,65.843840976,-0.88321576,0.332503711
07/21/1996,19.672412246,16.702806774,11.796337645,13.547724079,27247,0.01061449,0.041976484,0.014872353,52.007056981,-0.1958692,0.512172129
03/24/1995,29.3556684,24.982956415,16.326551702,28.969500045,23320,-0.050611418,0.063616603,0.012210284,87.554791876,0.145280188,0.151598871
12/17/2014,47.654961206,124.121733531,189.248604047,67.883638655,389498,-0.003359578,0.009121084,0.006543386,71.701234049,1.866940306,2.33320985
04/09/1998,29.497065839,17.441269607,21.629715788,16.561056264,20935,-0.010931873,0.020765904,0.010879887,13.416143649,-0.044619671,0.403938188
04/29/2009,38.787830605,58.887789565,178.619624924,78.389733165,270115,0.007436435,0.006191546,0.005692308,57.748663383,1.394257299,-0.210456883
08/06/2024,112.18200786,58.028225939,45.979796139,53.60221171,351376,-0.009837165,0.019900071,0.013315509,63.664466779,0.41106231,1.365579345
03/30/2026,45.93898143,110.244579463,144.900590803,78.058866401,165110,-0.000488295,0.010468465,0.012438377,45.864864602,4.439589187,-1.707079302
07/13/2017,137.545940957,162.45184949,48.038754666,90.529156722,261289,-0.005198828,0.007324401,0.006602108,73.576620778,0.113626266,1.129086126
12/01/1985,16.372612593,39.170877423,19.476455033,11.986793164,210522,0.000988323,0.020860351,0.030761753,51.496129487,-0.717155469,-0.151433404
10/05/1999,72.447022183,192.097363461,44.803850627,59.090887939,921391,-0.015015065,0.00905974,0.00584196,77.69628851,1.369450751,-0.667124223
04/03/2003,19.551692058,36.886762438,12.317838486,46.945184435,33539,0.011050354,0.062471887,0.023922384,49.648251608,-1.155896594,2.32598069
05/16/2009,95.626089214,58.290413267,64.913355895,89.050867858,1006287,-0.006095514,0.005928972,0.014537681,37.879143298,0.764618993,-0.632669937
08/19/1993,47.541466429,58.122074025,185.750317943,22.695129919,174708,-0.009356946,0.019397673,0.014326307,40.196988219,-0.972862481,0.122357548
01/31/1990,11.044449995,18.007106901,15.399078703,11.048818137,23692,0.00744116,0.012818862,0.034315344,55.72808952,0.049196181,0.060744564
01/23/1995,23.790345921,4.088873652,11.511861275,6.213925115,18880,-0.007151671,0.053580182,0.017542359,59.656724122,-0.14360473,-0.078341665
11/21/1981,8.771175656,33.795746579,13.905212198,5.217255177,77796,0.00277959,0.011278454,0.02470554,65.942692665,0.002609992,0.061338499
06/27/2015,47.164047395,89.680621677,214.130036139,96.874129016,1747247,-0.018322773,0.019462386,0.051881887,49.22132691,-0.188735481,0.848551859
04/10/1995,26.016019985,33.750591873,18.200667776,29.202901384,24620,-0.008216835,0.056003641,0.013614211,16.827008547,-0.039626728,-0.110030074
12/21/1998,10.034682375,16.709512437,32.392821177,7.203745901,31728,-0.007867177,0.0063686,0.014622899,15.194870845,-0.201174479,-0.159367916
06/25/1989,9.030487039,17.742672647,20.056633979,27.78320274,6613,0.005595412,0.018465545,0.015273082,59.258319809,0.121402752,0.049366668
01/08/2008,50.134076817,34.10103986,112.21681042,20.069569201,133966,-0.014704032,0.010726349,0.010703464,51.527831883,0.681921439,0.468105055
10/21/2004,58.907232814,61.50090917,47.222056281,115.402676381,188289,0.000866077,0.007044931,0.004713978,27.713081848,-0.519224947,0.324046206
08/31/1981,12.459399232,145.732085648,18.321559033,9.931011653,27150,-0.015847525,0.017330422,0.031714893,43.21606595,0.103735637,0.130706258
06/11/2005,28.898986471,103.406320186,28.955766538,94.212795744,134656,-0.035349987,0.02658018,0.007650082,58.236858763,-3.488096503,0.331250828
10/07/2004,210.664400202,51.519147902,66.198997519,25.905967662,1325979,-0.032240792,0.01373862,0.012351932,44.1530123,1.863683557,-0.985794194
08/13/1986,17.891699601,21.441898794,2.364229767,12.237501227,22366,-0.009907519,0.021003083,0.011640289,49.402648981,-0.019662547,0.178965853
12/03/1982,4.46210434,20.432441544,14.938233616,39.1616211,0,-0.010696977,0.019058097,0.016461947,61.028702921,-0.064843719,0.113302039
05/04/1988,2.012302876,19.270436678,16.99214956,13.640409955,11353,-0.016347945,0.02624449,0.027298069,84.866125723,-0.257392051,-0.313458124
08/19/1995,33.779042479,27.849786315,19.194361745,2.900585261,33477,-0.055056397,0.03601665,0.012482385,56.472803705,0.187882589,-0.078788482
03/29/2023,33.338356765,31.931705447,183.88580379,53.147335349,333886,0.019052625,0.012173791,0.011124159,63.572056093,0.14669424,0.158930538
02/27/2025,27.301058959,54.420311613,44.604367494,173.778976071,382621,-0.01737584,0.013063941,0.015424932,59.000649399,0.294576107,-1.73030064
06/28/1987,10.788016565,15.771330051,38.417821654,19.600890798,22049,-0.016536037,0.019785848,0.02539295,54.8995701,0.198443161,0.323687839
11/04/1995,11.202658872,17.503611329,16.617728146,6.832605025,3292,0.000795464,0.024106285,0.018897739,24.774711974,0.08447919,-0.066859061
03/30/2026,50.160817434,64.399887118,99.113510879,50.520740987,437329,-0.003119081,0.008533815,0.016371676,49.281843845,0.740617047,-2.342338525
