Date,Price
1864-01,359.518
2008-10,35.413
1860-02,17.06
2018-02,47.309
1935-11,76.501
1833-01,172.138
1901-01,26.161
1916-07,17.06
1998-08,21.328
1945-04,17.06
1833-01,36.601
1835-03,303.233
1920-12,34.961
1875-01,23.49
1833-01,124.559
1954-07,295.469
1945-07,17.06
1951-03,40.472
1926-09,17.06
1932-05,55.676
1863-11,616.691
1927-05,17.06
2006-08,17.06
1893-10,17.06
1884-10,287.363
1833-01,210.638
1990-04,17.06
2009-09,204.07
1980-10,95.31
1907-07,17.06
2012-06,106.783
1989-05,301.184
1939-02,17.06
1997-04,256.563
1984-12,33.202
1838-03,168.695
1999-04,390.432
1994-01,17.06
1944-02,302.878
1963-02,17.06
2026-02,17.06
1841-02,111.731
1957-04,17.06
1876-07,17.06
1884-08,17.06
1989-04,53.109
1866-09,17.06
2006-01,51.617
1833-01,228.347
1962-10,22.198
1837-06,63.673
1833-01,56.395
1924-10,41.605
1950-05,278.478
1854-11,116.645
2013-01,17.06
1866-02,17.06
1986-07,17.06
1875-10,31.795
1859-11,17.06
1994-04,40.279
1992-05,33.186
1962-04,279.318
2009-08,46.864
1974-02,39.782
2005-03,469.189
1860-08,17.06
1941-04,17.06
2005-02,17.06
1987-09,35.926
1833-12,398.952
1959-02,17.06
1836-08,33.953
1877-01,17.06
1897-05,32.253
1996-09,267.539
1833-01,281.28
1925-08,576.617
1886-05,22.163
1908-02,17.06
1913-11,184.785
1931-10,185.698
1943-05,17.06
1880-02,360.17
2007-06,210.478
2012-11,17.06
1934-08,17.06
1904-04,17.06
1939-12,31.349
1970-05,292.274
1885-03,634.747
1859-02,17.06
1885-12,17.06
2026-02,61.221
1957-12,388.517
1916-08,25.873
1953-06,17.06
1921-10,17.06
1914-05,75.789
2003-07,291.222
1913-11,17.06
1951-09,47.826
1910-06,356.082
2015-05,34.458
1955-12,290.603
1990-08,17.06
1981-09,77.017
2026-02,23.681
1937-06,510.672
2019-12,49.307
2002-06,17.06
1941-12,17.06
1944-03,353.862
1986-10,17.06
1838-05,22.359
1994-03,17.06
1833-01,514.677
2013-05,17.06
1990-10,48.166
1878-07,233.675
1852-04,88.447
1980-03,33.523
1945-02,99.295
2026-02,17.06
1890-08,17.06
1990-01,42.269
1928-04,239.859
1965-07,196.227
2026-02,39.747
1968-09,17.06
1923-02,354.404
1976-07,17.06
1837-12,213.145
1899-09,17.06
1930-08,17.06
1935-01,425.956
1998-11,17.06
1854-09,17.06
1926-08,114.781
1953-08,2586.946
1833-01,39.357
2017-11,88.568
1991-09,17.06
1835-04,235.434
2025-07,17.06
1965-07,17.06
1933-03,1454.271
1969-11,17.06
2022-11,208.035
1941-10,54.476
1978-08,570.444
1865-04,17.06
1909-11,17.06
2026-02,17.06
1877-10,94.391
1896-08,1158.509
2026-02,17.06
1833-01,17.06
1863-09,17.06
1908-05,17.06
1902-06,17.06
1853-06,65.182
1971-12,17.06
1890-04,702.598
1844-02,60.393
2026-02,17.06
1833-01,24.322
1892-04,46.049
1859-12,233.465
2001-04,17.06
2003-07,168.294
1869-10,65.278
1944-08,24.112
2026-02,24.55
1917-11,1192.384
1904-09,49.2
1943-04,17.06
2013-05,229.982
1920-08,39.327
1866-03,309.583
1991-03,17.06
1971-02,97.571
1848-01,267.279
1837-11,46.114
1875-12,431.803
1853-07,342.892
1913-07,17.06
1858-07,81.591
1844-09,288.471
1912-07,17.06
1914-03,1350.225
1962-06,17.06
1992-10,1193.525
1919-03,17.06
1907-10,64.824
1966-09,36.797
1858-04,263.36
2024-07,30.359
1865-01,17.06
1898-11,17.06
1833-01,54.449
1978-02,424.119
1984-12,32.324
1913-03,2022.912
1968-07,403.466
1933-05,17.06
1961-11,152.908
1898-04,513.422
1913-02,17.06
1897-02,17.06
2014-06,107.768
1992-10,17.06
2009-12,308.627
1910-09,287.038
2022-12,200.558
1892-04,17.06
1999-05,17.06
2004-06,17.06
1874-05,17.06
2026-02,323.1
1940-04,17.06
1893-09,646.427
1945-12,393.153
1897-01,238.933
2018-03,222.156
1915-11,18.023
1904-12,349.047
1953-10,596.222
1999-05,777.994
1866-01,17.06
1856-01,17.06
1867-05,103.169
2001-06,17.06
2000-04,17.06
1864-07,17.06
1833-01,2496.168
2022-04,167.91
1931-07,969.785
1833-01,210.05
1904-07,528.761
1837-09,20.094
1964-10,38.577
1833-01,510.5
1833-01,592.905
2026-02,30.523
1978-11,45.834
1833-01,84.908
1942-03,51.713
1982-10,317.919
1844-03,259.972
1957-02,256.618
2005-07,32.027
1904-12,29.024
1908-07,860.316
1982-04,17.06
1956-04,1231.147
1975-01,450.534
1878-02,44.242
1958-02,447.712
1991-06,292.9
1935-08,393.23
1850-08,499.239
1966-11,17.06
1835-08,33.413
1918-11,17.06
1985-06,46.319
1963-07,49.711
1833-01,17.06
1997-10,138.276
1871-03,2083.032
1906-05,22.077
1876-07,253.371
1956-08,1884.348
1833-01,17.06
1847-12,56.432
1957-02,47.104
1911-04,17.06
1988-09,432.995
1875-10,17.06
1989-01,67.218
1893-12,17.06
2021-01,299.615
2020-09,420.193
1923-07,17.06
1856-05,28.262
1833-01,180.104
1869-02,17.06
1935-03,213.424
1999-03,17.06
1954-05,297.663
1849-03,17.06
1949-08,330.877
2009-08,31.258
1846-08,17.06
1833-01,293.872
1905-09,511.303
1910-12,29.986
1862-01,17.06
1834-02,23.404
1856-11,97.906
1876-09,182.982
1943-11,416.012
1833-01,644.889
1890-08,45.71
1849-11,17.544
1886-09,46.753
1962-03,17.06
2004-07,17.06
1956-09,222.073
1917-01,142.547
1833-01,17.06
1953-01,17.06
1937-09,1349.603
1972-09,17.06
1979-01,153.473
1900-10,17.06
1833-01,17.06
1995-03,1427.086
1903-02,17.06
1833-01,61.738
1875-04,17.06
1968-10,24.422
1981-08,260.858
1841-05,201.308
1988-08,296.374
1903-05,17.06
1907-07,31.449
1837-06,17.06
1833-01,1012.423
1868-11,218.797
1964-11,48.783
1839-09,175.942
1833-01,216.59
1964-03,17.06
1840-04,17.06
1833-01,17.928
1833-01,17.06
2026-02,44.926
1853-01,17.06
1964-03,50.744
1982-01,104.931
1965-10,17.06
1842-01,93.567
1888-12,17.06
1909-05,17.06
1847-07,17.06
2007-05,2463.789
1985-05,350.318
1833-01,393.505
2007-10,17.06
1854-08,340.679
1933-04,1288.145
1992-09,17.06
1984-11,367.257
1884-07,17.06
1977-04,75.37
1841-09,141.161
1833-01,348.931
1990-03,17.06
1904-06,17.06
2009-06,337.648
2017-01,26.0
1892-07,36.096
1962-01,699.241
1970-10,17.06
1952-06,109.522
1931-10,49.658
1871-05,462.519
1927-08,303.935
1843-12,17.06
1974-03,149.267
1873-07,169.598
1833-01,46.805
2026-02,48.506
1972-10,17.06
1905-08,17.06
1928-11,17.06
1910-12,30.828
1982-12,17.06
1915-08,20.846
2023-06,1657.623
1973-03,257.461
1837-10,422.667
1867-08,17.06
1925-06,225.366
2025-05,17.06
1923-09,17.06
1873-08,17.06
1969-01,27.191
1967-03,34.637
1833-01,23.377
1951-05,23.425
1943-02,17.06
1963-01,270.84
2026-02,22.795
1913-08,448.355
2008-08,18.246
2026-02,344.802
2022-10,17.06
1844-02,17.06
1995-05,39.697
1976-05,320.063
2025-04,313.787
2012-07,31.265
2021-05,17.06
1883-05,17.06
1837-03,66.602
1969-06,435.504
1901-09,17.06
1972-06,17.06
1947-10,111.29
1888-08,26.852
1980-12,42.563
1898-04,27.445
1922-01,17.06
1969-04,215.041
1836-01,24.063
1984-04,17.06
1992-08,17.06
1923-11,17.06
1880-05,17.06
1880-11,399.371
1930-08,17.06
1995-10,224.17
1833-01,568.616
1935-10,361.951
1884-02,17.06
1870-10,32.582
1923-10,17.06
1854-05,45.789
2000-08,17.06
1917-04,389.355
1833-01,45.481
1876-08,943.906
1925-11,41.567
1916-08,281.015
1940-07,17.06
1941-04,17.06
1907-07,57.749
1875-10,32.852
2009-08,17.06
1983-05,27.315
1968-12,17.06
1906-07,190.919
1914-08,477.218
1979-09,17.06
1983-11,17.06
1981-08,1988.545
1933-09,59.179
1996-04,146.572
1975-01,42.239
1916-05,450.411
1889-11,52.23
1976-12,1187.046
1875-10,17.06
1954-09,227.424
1974-09,17.06
2000-11,17.06
1986-11,17.06
1844-07,97.564
2008-09,114.036
1983-04,54.8
1986-05,17.06
1992-06,255.102
1917-07,17.06
1938-11,21.54
2000-03,17.06
1870-07,283.112
1964-11,379.415
1898-05,809.181
1998-12,17.06
1902-02,17.06
1960-03,1869.592
1971-11,17.06
1841-02,17.06
1833-01,17.06
1956-04,24.265
1970-11,242.535
1911-12,237.458
1835-03,17.06
1933-07,416.35
1990-09,395.392
1932-07,1819.565
2010-07,17.06
1892-03,35.756
1983-12,1441.443
1894-07,378.038
1999-06,17.06
1928-05,20.243
1973-04,467.161
1931-07,297.545
1989-11,17.06
1833-01,254.043
1945-10,217.8
1969-09,17.06
1867-11,586.57
1932-08,593.468
1943-08,568.697
1833-01,1186.191
2026-02,46.373
1941-02,18.65
1910-10,213.296
1839-08,30.342
1838-08,167.858
1913-05,197.514
1989-02,134.167
1973-03,420.33
1916-03,484.391
1939-05,17.06
1896-06,1970.761
1840-02,25.755
1837-04,37.746
1965-10,17.06
1910-09,17.06
1969-12,17.06
1925-08,403.311
1931-03,210.044
1936-08,30.28
1892-05,38.187
1966-09,261.881
1833-01,141.853
2001-01,17.06
1945-08,17.06
1968-12,17.06
2004-09,870.274
1871-10,317.367
1914-03,17.06
1975-02,17.06
1994-02,17.06
1950-01,30.505
1877-03,396.848
1959-07,17.06
2009-04,1244.299
1845-06,285.095
1849-07,844.811
1987-04,17.06
1943-11,17.06
2013-10,17.06
1833-01,34.323
1945-11,313.448
1833-01,17.06
1885-10,17.06
1974-10,237.238
1864-06,61.613
2000-04,28.252
1928-02,19.062
1989-02,376.567
1938-05,17.06
1957-01,273.862
1934-04,17.06
2005-06,1415.59
1999-03,171.559
1983-02,76.076
1970-07,17.06
1866-08,17.06
1871-12,224.628
1887-06,506.117
1984-09,17.06
1928-04,17.06
1960-01,241.4
2004-05,17.06
2000-11,21.781
2025-05,17.365
1872-06,17.06
2004-11,17.06
1869-11,19.831
1961-05,819.526
1905-01,17.06
1866-12,17.062
1934-06,183.679
2006-06,17.06
1833-01,21.237
2013-08,84.296
1895-12,17.06
1847-06,1286.07
1982-03,576.848
1890-04,17.06
1833-01,17.06
1850-01,312.913
1858-04,2227.865
1833-01,1563.655
2006-12,17.06
1833-01,176.562
1871-04,267.656
1979-01,309.603
1921-05,19.405
1833-01,24.501
1979-09,73.745
1841-05,1080.521
1866-08,26.568
1838-05,286.25
1844-11,17.06
1953-04,760.437
1969-11,20.32
1833-01,197.042
1962-02,17.06
2026-02,271.382
1905-12,251.412
1978-08,17.06
1986-03,38.408
2005-05,114.113
1922-12,17.06
2000-02,17.06
1833-01,348.317
1956-06,123.035
1949-09,17.06
1887-05,17.06
1958-09,56.021
1833-01,17.06
1890-08,17.06
1933-02,1370.727
1946-05,386.556
1833-01,21.859
1910-08,50.844
1864-04,451.131
1833-01,134.336
2024-09,1952.091
1869-11,17.06
1976-12,92.373
2025-10,17.06
1934-02,17.06
1948-02,18.275
2003-12,17.06
1961-07,53.656
1976-12,17.06
1955-01,17.06
1940-11,434.612
2025-05,136.27
1934-12,17.06
2023-06,43.835
1985-05,325.887
1983-02,17.06
1982-09,476.656
1996-09,241.438
1833-01,17.06
1970-11,17.06
1833-01,72.037
1990-08,226.929
1922-02,29.148
1900-07,30.893
1970-11,355.918
1894-03,200.895
1848-11,17.06
2011-06,17.06
1833-01,17.06
1987-08,17.06
2009-06,17.06
1979-07,60.628
1947-03,38.719
2026-02,137.12
1954-04,28.771
1939-12,26.437
2025-12,17.06
1973-01,44.402
1923-10,17.06
1903-08,17.06
1904-12,308.525
1978-06,32.91
1973-07,17.06
1857-08,451.151
1946-06,17.06
1957-11,415.316
1907-03,242.753
1920-04,17.06
1861-09,22.713
1964-11,17.06
1885-11,17.06
1856-11,17.06
1901-07,326.714
1833-01,77.687
1986-06,287.576
1860-06,1052.524
1833-01,243.643
2015-06,201.816
1942-11,45.297
1980-05,508.926
1987-08,27.837
1958-11,17.06
1966-11,17.06
1991-09,54.128
1994-05,17.06
1974-12,17.06
1998-04,418.63
1887-12,461.87
1833-01,21.874
1978-05,17.06
1978-12,133.499
2007-06,188.253
1910-02,36.407
1962-05,176.74
1852-08,39.196
1833-01,17.06
2002-04,17.06
2007-03,22.475
1959-01,17.06
1969-11,180.851
2026-02,17.06
1835-05,96.482
1934-01,62.011
1861-11,1810.378
2026-02,17.06
1970-09,17.06
1942-07,205.213
1952-08,665.503
1949-04,801.81
1969-01,52.024
1891-10,539.407
1899-05,25.624
1982-07,26.868
1858-06,17.06
2017-02,29.194
1878-05,17.06
1893-07,17.06
1916-07,17.06
1837-07,17.06
1915-08,314.76
2001-07,158.884
1878-06,17.06
2001-04,43.982
1918-06,17.06
1937-12,17.06
2002-10,92.539
1930-08,395.644
1925-10,56.968
2022-10,17.06
1912-11,486.295
1833-01,184.211
1874-04,17.06
1833-01,320.521
2001-12,1673.415
1964-07,24.373
2006-07,17.288
1985-08,32.319
1968-02,17.06
2004-09,209.002
1973-06,295.455
1972-12,58.203
1833-01,78.412
1929-08,547.899
1889-05,571.301
1960-08,280.48
1905-08,513.266
1922-05,17.06
1927-02,17.06
1868-02,92.291
2020-03,318.467
2015-06,71.119
1874-03,622.728
1884-03,652.64
1871-10,52.401
2017-12,45.733
1932-05,396.802
1978-04,286.076
1919-05,334.338
1845-11,719.811
1967-11,195.842
1946-06,17.06
2026-02,17.06
1914-12,31.286
1932-12,625.735
1986-02,17.06
1963-01,17.06
1833-01,211.11
1917-03,17.06
1897-06,17.06
1962-04,2074.301
1982-07,17.06
1864-03,17.06
1833-03,17.06
1999-08,53.899
1968-09,37.528
1889-06,17.06
