age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
19,223084,4.1,6,5.5,5,7,39,19,115228,69940,2,4,7,7,2,7,7,3,5,2,1,Other,Mariatown,Store
31,91859,2.3,10,0.2,6,9,13,15,149996,18614,9,2,6,7,7,7,4,5,5,3,4,Other,West Elijahstad,Store
24,218729,4.3,10,3.7,2,1,2,0,132514,36972,9,7,5,8,3,8,5,4,5,2,9,Female,Franktown,Store
45,38473,7.3,11,3.2,6,6,45,14,145553,79517,8,0,6,7,2,7,7,3,2,9,4,Male,Jessicamouth,Store
62,130530,5.2,13,3.5,6,1,26,6,28248,107225,6,2,4,1,9,10,4,7,5,1,2,Male,East Brandon,Store
18,78976,9.2,14,2.0,9,10,45,18,84354,80932,3,4,7,8,6,5,4,10,7,9,1,Female,Diazburgh,Store
29,196506,6.8,2,2.5,7,8,0,19,125647,69336,3,4,6,8,6,10,10,10,10,7,6,Female,New Gabriel,Store
18,191440,6.0,5,0.2,10,1,22,19,117687,118514,4,5,1,3,5,10,4,7,7,1,6,Female,Lawrenceborough,Store
57,98689,4.8,9,3.3,10,9,40,11,136116,148104,10,1,4,9,3,6,1,9,7,7,7,Male,New Christopher,Store
47,152170,5.8,5,3.5,10,4,0,19,129528,13858,8,4,3,1,3,4,8,3,6,1,1,Female,Brandonview,Online
21,193331,5.6,9,0.0,1,2,18,11,58789,29051,10,0,5,6,10,8,9,5,6,8,9,Female,New Anthonyburgh,Store
70,229529,8.9,7,3.1,4,10,25,4,96034,101143,4,2,3,7,3,1,4,8,9,4,10,Other,Jonathanside,Store
26,101813,6.8,12,1.6,2,4,47,5,115669,87099,3,4,4,1,10,10,3,2,7,1,4,Other,Michaelstad,Store
32,239400,5.9,9,3.1,8,10,18,19,51252,3149,4,8,1,8,5,6,4,10,7,4,4,Male,Jennifershire,Store
23,102748,5.4,12,3.1,9,10,4,7,13111,85314,3,9,5,8,9,10,7,8,10,10,8,Female,South Ashleyview,Store
70,84015,6.0,10,2.4,2,10,31,16,98225,106848,1,6,7,9,7,5,6,7,7,10,5,Female,Bradleyfort,Store
18,47772,5.2,5,5.0,7,10,22,2,2191,111310,9,9,3,8,7,2,9,2,1,8,6,Female,Carterland,Store
47,46281,3.7,13,2.5,3,6,49,8,121157,149972,1,1,4,8,2,10,1,9,4,8,4,Male,Novakburgh,Store
19,157649,2.7,6,2.2,7,8,4,9,57766,13440,7,3,4,2,9,10,4,10,5,9,8,Male,Richardside,Store
18,169445,3.7,10,2.1,6,2,13,10,90990,62923,10,0,2,1,10,7,8,9,9,5,9,Male,Port Heatherborough,Store
64,178507,4.6,10,0.5,8,3,12,12,128046,12547,2,0,1,3,4,6,7,6,9,9,8,Female,West Matthewborough,Store
42,244260,6.4,6,4.1,8,4,0,2,89610,5458,5,9,7,2,2,8,9,10,10,2,3,Female,New Yvette,Store
18,106619,6.2,7,3.5,7,1,0,4,55903,93395,3,3,2,3,4,4,7,1,7,7,2,Female,Jefferymouth,Store
18,40526,8.3,14,2.7,4,7,35,13,78632,46093,7,9,2,4,9,3,7,6,6,2,3,Other,Powersland,Store
53,207242,5.6,11,0.7,6,3,41,2,5117,21201,5,0,6,7,3,3,10,3,6,9,4,Other,Port Blakemouth,Online
21,152460,5.9,10,2.6,9,6,41,8,133491,93725,4,9,3,2,10,9,8,8,1,4,5,Female,Dennisstad,Store
67,142606,5.4,3,2.7,10,8,37,17,132464,67386,9,4,7,8,2,1,10,2,3,10,5,Female,Elizabethmouth,Store
60,249989,4.3,9,2.6,6,1,41,8,523,92298,1,5,7,5,10,1,6,9,7,9,5,Female,West Lisa,Store
55,20643,5.4,1,1.1,9,6,45,17,115915,146162,6,0,7,3,3,10,3,3,5,9,1,Female,East Jeffreyside,Store
55,152069,8.3,9,5.7,10,7,40,11,122442,87039,10,0,4,3,3,6,6,5,9,1,7,Female,Lake Jamestown,Store
55,47944,5.7,8,4.6,2,4,41,0,94561,6020,1,0,3,8,10,10,3,8,2,6,5,Other,East William,Store
20,221699,4.8,9,1.6,10,5,43,1,523,81181,5,4,7,5,10,6,3,3,6,9,1,Other,North Lance,Store
37,39396,5.6,13,1.2,2,5,39,16,98566,25272,3,5,3,2,5,10,8,8,5,5,8,Other,Port Jason,Store
18,122877,3.0,13,3.1,10,3,24,2,47099,28886,8,2,3,8,10,10,8,10,9,5,9,Male,New Danielview,Store
51,230311,3.1,8,2.5,9,4,45,9,6958,124193,7,4,7,2,6,6,8,2,5,9,6,Male,East Kaitlinview,Hybrid
65,227070,10.1,5,3.1,2,6,30,11,130067,128600,1,5,3,2,10,10,1,3,7,5,9,Other,Fieldstown,Store
22,110063,7.4,11,2.2,2,5,43,14,124084,10291,5,3,3,2,3,10,5,5,6,8,9,Female,Port Ronald,Store
18,65138,1.5,11,0.0,7,6,4,2,19702,107788,10,4,4,3,4,7,2,5,10,7,5,Male,New Earl,Store
69,168923,5.9,2,1.3,6,1,19,16,19087,2508,4,8,1,7,4,1,4,10,9,1,10,Male,Nancyberg,Store
20,196341,1.0,2,2.6,6,9,11,11,523,31339,3,8,5,3,1,10,3,10,1,4,3,Female,Garciaport,Store
67,228585,6.6,4,0.1,4,2,44,13,89027,60261,3,6,1,2,9,4,8,2,7,6,9,Female,North Steven,Store
69,35954,2.5,6,2.1,5,1,2,8,129892,26055,4,5,1,2,2,1,4,10,7,8,3,Female,Port Sarahville,Store
34,157484,5.5,2,2.1,5,3,35,0,145926,115977,5,6,7,3,2,3,3,5,7,7,5,Other,Williamsburgh,Store
27,75026,3.2,13,0.5,7,7,49,0,30201,48115,7,4,1,3,4,9,9,8,5,2,5,Female,Port Sean,Store
60,164254,6.1,1,0.5,10,10,29,19,1205,128810,1,1,1,2,5,6,3,3,5,10,5,Other,South Dianeburgh,Store
48,33970,6.6,1,2.6,6,8,3,12,28320,102136,2,0,4,1,7,10,2,3,6,2,9,Female,Ballberg,Store
25,108462,5.1,9,2.9,4,1,19,17,105474,78060,1,3,3,7,9,10,2,5,7,4,10,Female,Vazquezburgh,Store
53,30686,5.8,6,3.2,8,2,42,3,136727,138170,10,6,7,4,3,1,4,9,6,10,1,Female,Lake Laurafurt,Store
18,219122,8.0,2,1.1,2,1,24,19,98678,542,4,4,1,2,7,2,10,10,9,8,6,Female,East Pamelatown,Store
27,33706,3.0,13,0.7,2,6,36,4,22324,3768,8,9,4,8,10,8,4,7,5,1,9,Male,Michaelside,Online
37,144315,5.6,4,1.5,4,7,0,18,36918,146650,1,1,7,1,5,8,4,2,2,1,4,Male,Kennethfurt,Store
27,99945,2.6,14,0.1,6,3,37,3,16699,35542,5,4,4,7,9,5,7,9,10,1,3,Other,New Larry,Store
69,82548,4.5,10,2.1,6,5,19,13,12132,63079,5,5,1,4,6,7,9,8,7,1,4,Male,Frankstad,Store
26,145072,2.7,9,3.3,6,9,38,3,86508,39288,10,2,3,6,10,6,9,5,1,9,4,Other,Saundersshire,Store
28,17830,5.0,5,2.3,2,1,1,3,63419,24984,10,9,7,2,10,5,2,5,5,9,3,Female,Mcdonaldton,Store
64,102125,1.0,5,2.2,2,1,46,14,139055,51312,4,6,7,5,3,10,7,10,7,9,6,Male,New Crystalville,Store
25,24749,3.9,13,2.2,9,10,23,19,33598,3211,4,9,1,1,6,2,6,10,10,2,2,Male,Malonefurt,Store
66,66012,5.7,11,3.1,1,2,25,12,135769,43427,8,9,7,9,6,2,4,8,9,5,8,Male,Jasonfurt,Store
53,120833,3.6,4,1.1,6,2,20,12,9105,82241,1,9,2,7,7,3,3,3,5,2,9,Male,Lake Daniel,Store
18,88144,6.3,9,1.8,4,7,27,19,94509,86448,6,0,2,2,10,7,8,2,5,1,2,Female,Thomasshire,Store
61,75300,3.7,5,0.5,2,9,21,8,31156,102525,4,4,6,2,2,8,3,3,5,4,9,Other,Port Carmenport,Store
18,194792,6.0,14,3.6,7,9,39,7,60459,84152,5,7,1,8,8,6,6,4,6,5,9,Female,East Jasmine,Online
23,222349,4.5,1,1.9,4,3,5,19,80833,93705,7,2,2,9,4,3,10,6,1,2,7,Other,Anthonyside,Store
22,203571,7.0,9,2.7,3,5,29,13,10845,43777,3,9,7,1,1,10,2,3,7,5,1,Female,Port Kimberly,Store
22,162507,5.7,3,2.6,10,8,37,0,1077,8980,3,2,4,3,8,6,1,1,9,5,5,Male,Wellsfort,Store
18,249989,4.7,5,4.6,1,3,9,16,120568,19513,9,2,4,8,10,2,2,1,4,8,6,Male,Nathanmouth,Store
64,98988,7.7,5,0.9,6,5,21,6,139747,75378,6,8,4,5,3,3,7,10,5,5,1,Male,Lake Devinside,Store
67,249989,7.2,9,3.6,2,7,22,2,133330,20160,10,2,4,1,8,3,8,3,6,2,9,Other,Tammyburgh,Store
37,118517,6.1,10,2.0,5,7,17,7,125480,109154,10,0,7,10,3,6,2,9,6,1,2,Female,Malikland,Store
70,58611,2.8,14,3.3,3,9,29,8,149996,123912,3,2,3,3,10,10,3,4,10,8,5,Female,Mossberg,Store
18,201527,4.6,14,2.4,9,2,5,15,87974,137420,6,0,1,3,10,8,5,9,9,3,3,Other,East Christophermouth,Store
62,103261,3.4,12,5.7,10,6,20,19,130158,76952,7,5,6,9,1,10,4,10,7,3,8,Other,New Tamara,Store
28,157634,2.1,5,2.7,2,2,24,2,118135,78707,10,5,2,8,6,2,9,2,3,1,5,Female,Christineville,Store
19,139138,4.6,9,5.7,10,2,2,3,63392,542,10,7,4,3,6,6,3,3,7,6,10,Female,Johnsonstad,Store
18,169149,5.5,7,3.9,2,6,13,19,20492,90457,10,7,3,2,10,3,8,3,1,8,1,Female,Armstrongmouth,Store
68,230304,5.7,8,3.3,6,1,30,19,139671,542,1,1,1,8,9,10,4,10,9,1,5,Male,West Ashleyside,Store
68,130626,6.3,5,2.3,10,6,29,18,85479,14131,1,1,6,1,5,5,4,6,6,3,9,Male,Boyerside,Hybrid
66,203344,2.8,10,3.1,6,1,18,4,22518,5367,10,3,1,7,3,2,3,5,5,6,8,Female,Hughesland,Store
57,41353,2.6,3,1.7,3,7,3,15,89603,3146,6,7,7,3,9,10,8,6,9,2,3,Female,Lake Carlafort,Store
70,249989,6.7,1,2.9,10,9,12,1,12434,8853,1,5,1,5,10,2,2,3,7,1,9,Male,Christinafort,Store
68,26535,4.3,11,2.9,5,10,30,2,523,542,10,1,6,2,5,7,1,5,5,2,2,Other,East Samuel,Store
56,235026,3.1,13,2.3,8,1,23,10,11734,80068,10,9,4,5,6,3,3,2,7,6,5,Female,Port Hannah,Store
33,221691,4.6,10,0.1,6,5,31,17,10110,4580,10,1,6,2,10,10,9,4,7,5,5,Female,Clementsstad,Store
18,171259,9.1,8,0.9,6,2,49,18,93490,69083,10,1,4,3,2,4,8,3,6,10,5,Male,Port Regina,Store
30,25854,6.8,9,5.7,2,8,44,12,96422,69196,8,7,2,9,6,8,2,7,1,5,10,Other,South Joshua,Store
18,142920,5.5,7,2.4,2,7,41,3,36544,35539,10,0,7,9,3,8,4,7,3,9,4,Other,North Michael,Store
40,33331,5.7,10,2.4,8,2,44,5,117815,20513,10,2,4,6,5,6,4,1,5,1,9,Male,New Jackstad,Store
31,233019,3.1,14,3.8,9,5,29,2,140668,24584,8,2,3,6,6,10,6,2,3,9,4,Female,Marcusshire,Store
56,226514,2.8,12,1.6,2,7,49,12,110498,44541,7,8,4,10,8,10,4,5,6,5,6,Male,Jamieport,Store
52,197512,6.5,12,3.1,9,6,38,16,523,34821,4,2,4,2,10,9,6,2,7,3,9,Male,New Kevinside,Online
18,40180,2.7,9,2.8,4,6,7,2,136744,28326,2,9,1,8,5,7,5,3,10,1,6,Other,New Courtney,Store
18,229550,1.0,12,3.4,3,7,40,17,97682,103831,6,8,1,1,5,6,3,3,8,1,4,Other,Lake Angelabury,Store
53,233619,4.5,11,2.4,6,9,32,11,144314,8440,4,6,4,8,10,6,3,10,5,6,6,Female,South Josephhaven,Store
59,153444,7.3,3,1.9,4,7,3,16,141656,31051,4,9,4,7,10,7,6,5,5,3,6,Female,Sherriport,Store
39,243493,6.7,13,0.0,4,3,38,18,523,15349,3,7,4,8,5,10,8,10,5,6,9,Female,West Larry,Store
54,151248,6.3,4,3.0,5,1,30,4,22873,101140,5,5,6,7,6,1,10,2,3,7,1,Female,Bradshawview,Store
27,192496,8.0,14,2.9,4,9,1,18,143849,59701,1,8,3,3,8,8,6,6,6,2,5,Female,Sheilashire,Hybrid
42,15005,6.6,12,3.9,5,1,42,3,83605,21411,5,0,3,3,3,4,3,6,2,1,3,Male,Allenshire,Store
24,244913,2.4,5,2.4,6,10,45,11,76203,56758,3,0,2,8,10,10,3,2,7,5,6,Other,New Derekhaven,Store
21,249265,6.7,6,0.3,10,4,42,15,130769,2023,7,4,4,3,10,2,3,3,2,6,3,Male,Derrickport,Store
56,53445,7.0,9,3.0,4,9,41,3,30491,149972,6,5,6,4,10,2,6,10,4,1,10,Other,South Brianburgh,Store
18,225064,1.0,10,2.5,1,2,37,11,147808,31162,9,4,7,6,2,5,5,1,2,5,4,Female,Lake Leonard,Store
53,114471,1.3,12,2.2,7,8,48,13,115885,103744,8,4,7,6,4,5,2,2,2,2,3,Other,Hatfieldfurt,Store
53,79819,9.3,14,2.8,3,9,41,2,20734,87160,5,0,3,1,10,6,8,1,6,4,7,Female,East Brandyside,Store
20,154739,5.2,3,3.4,10,7,39,19,25365,69552,10,9,7,6,9,5,4,4,9,2,4,Male,Reyesview,Store
66,133008,4.8,10,2.6,8,10,24,15,23769,12520,2,1,2,2,6,5,4,2,4,7,1,Male,Matthewhaven,Store
26,17297,3.2,1,2.5,6,6,27,19,64903,89322,3,2,4,7,3,7,9,5,8,2,9,Female,Cynthiaburgh,Store
23,35510,5.6,5,3.3,10,6,48,18,94268,140681,7,4,1,2,6,4,6,2,1,5,1,Male,Coxchester,Store
34,209008,2.7,8,3.5,6,7,41,5,82468,67227,2,7,3,8,5,10,8,2,3,7,3,Female,Andreafort,Store
18,39277,6.0,13,0.3,8,1,43,3,12453,6842,4,4,3,7,7,8,5,4,10,3,7,Other,New Martin,Store
18,194144,5.3,13,2.8,9,5,41,18,90851,103442,3,2,6,3,9,5,4,8,6,2,9,Female,Davidfurt,Online
18,249989,4.8,4,3.2,3,9,42,9,19502,542,10,3,1,5,1,8,9,1,6,2,9,Male,Haleyport,Store
18,72854,6.1,4,2.3,10,7,21,13,103073,4488,10,2,2,4,3,2,2,4,5,6,4,Female,Clarkberg,Store
26,91409,3.3,11,3.3,4,5,11,19,131128,131236,5,8,3,1,10,7,3,3,7,9,1,Male,Tammytown,Store
67,159770,2.8,9,3.2,7,9,16,19,116116,52709,3,3,3,4,7,10,3,4,6,2,4,Female,South Alexander,Store
26,95161,6.7,6,2.8,6,9,40,5,58979,98732,7,2,5,8,2,8,8,4,5,2,5,Other,Millerville,Store
39,64128,8.4,11,1.8,10,6,27,1,15225,23930,10,4,5,1,6,4,7,10,5,3,9,Female,South Hollyville,Store
68,71972,7.4,1,2.7,2,6,39,15,99843,28766,3,4,3,2,7,5,4,10,7,2,4,Other,West Jefferyfort,Store
20,177146,6.3,10,2.4,5,2,29,17,133565,94729,3,0,1,1,8,8,8,4,6,4,9,Male,Dylanstad,Store
25,88382,2.8,13,0.9,6,4,6,7,23238,40001,2,3,5,5,10,8,7,5,7,5,7,Female,West Mark,Store
63,184608,6.8,11,0.0,9,9,41,3,140534,24313,8,0,3,3,10,5,3,2,6,4,5,Other,East Crystalmouth,Store
31,70662,2.2,1,3.2,5,10,18,12,149996,34606,1,4,6,5,2,2,10,4,7,1,5,Male,Courtneyhaven,Store
72,89216,9.5,6,4.2,5,7,42,2,139538,111179,10,6,7,7,4,10,4,5,10,1,9,Female,North Kristen,Store
70,72027,3.3,11,3.6,6,3,0,1,115039,81551,10,1,6,6,7,9,9,8,7,3,5,Other,Acostaburgh,Store
66,31805,1.4,12,2.2,6,1,1,10,101744,871,5,0,3,8,3,6,4,10,9,4,8,Other,Jenniferton,Store
72,219183,5.1,8,1.2,2,1,6,3,114654,112959,1,3,1,1,3,2,6,4,5,10,5,Female,Lake Kelly,Store
18,15005,1.4,2,2.9,2,6,42,12,99978,542,4,9,4,5,7,1,3,2,3,2,9,Other,Micheleton,Online
22,147691,5.0,12,3.2,2,6,40,0,523,137702,10,8,4,3,3,5,5,6,4,1,5,Female,Gonzaleztown,Store
18,230563,8.9,3,4.1,6,7,43,3,137416,123838,6,0,4,9,3,6,9,4,7,10,6,Male,North Leslieland,Store
35,95129,2.5,11,4.6,10,4,24,3,137059,73546,10,2,2,8,6,7,4,1,6,4,9,Male,Emilyshire,Online
21,95350,4.6,13,3.3,10,3,5,2,15479,22182,3,3,7,7,4,10,8,9,8,10,5,Other,East Bonniefort,Store
66,104186,5.4,8,2.6,6,9,1,14,1547,66174,7,1,7,7,4,5,8,10,8,4,8,Male,Port Gregory,Store
18,37568,6.6,12,0.5,5,7,43,5,126047,137774,1,9,7,4,9,2,1,1,2,2,8,Male,Edwardhaven,Store
18,45021,6.2,5,4.5,8,4,40,1,25204,63129,1,0,1,10,5,2,6,3,9,2,6,Other,Kennedyfurt,Store
64,237003,6.1,2,3.1,4,2,11,17,15222,64902,6,0,7,3,5,10,7,2,7,3,4,Male,West Robert,Store
60,37919,3.4,14,3.4,2,5,35,9,149996,79024,1,5,5,2,7,6,9,4,5,8,5,Male,Port Brianside,Store
57,249989,5.9,9,3.6,8,9,32,0,1984,134332,2,1,3,8,10,6,4,7,6,1,9,Female,West Theresachester,Store
25,15005,4.0,8,6.0,2,9,12,16,95918,52558,4,2,6,1,9,3,3,10,3,5,4,Female,Flowersburgh,Store
36,90739,5.7,6,2.9,4,7,14,8,62230,13432,10,0,7,7,2,9,10,1,8,3,9,Other,Nixonville,Store
46,105036,5.4,12,3.0,1,8,11,2,1802,49305,7,2,4,6,8,1,8,3,3,5,9,Other,Lawsonborough,Store
52,15005,5.1,10,2.4,6,3,28,2,86617,87618,6,5,2,8,10,2,3,8,5,6,5,Female,East Amber,Store
69,84206,4.5,14,3.1,5,6,49,15,126163,62412,4,4,6,3,2,10,10,10,5,6,6,Female,Lake Jesusland,Store
18,132840,8.1,6,0.2,10,3,33,15,10079,53373,1,3,7,3,2,7,1,3,4,5,5,Female,New Cheryl,Store
56,15005,6.7,5,2.6,6,2,26,16,5375,108572,5,4,4,3,6,3,2,4,5,6,4,Female,Smithton,Store
51,105101,7.0,14,1.5,9,9,44,1,94984,87477,5,2,3,7,4,6,1,3,7,9,5,Other,Mariaview,Store
66,77408,5.5,10,2.4,5,8,0,2,120310,95169,1,3,4,3,10,3,6,5,5,9,9,Other,North Jessicastad,Online
51,66110,2.8,13,1.7,1,2,40,17,140164,103866,1,4,7,5,10,10,6,9,3,3,5,Male,Hannahmouth,Store
41,145582,6.0,9,3.7,10,5,44,3,25269,32326,10,4,6,2,2,10,2,9,9,10,5,Female,North Adambury,Store
18,74530,6.6,12,0.9,6,6,41,18,89653,4874,5,3,4,2,3,4,8,6,7,5,10,Female,South Heather,Store
65,40124,4.6,6,0.5,2,7,10,11,24620,24908,1,8,6,1,9,5,4,3,8,10,9,Other,Michelletown,Store
23,18510,6.2,2,3.2,4,9,33,18,32786,72048,3,2,3,6,9,2,2,3,7,2,2,Female,Thompsonland,Store
74,29795,3.3,3,1.5,2,2,46,14,37673,127355,10,9,7,8,4,4,6,5,4,3,9,Other,Villarrealmouth,Store
70,160886,4.7,3,3.1,2,5,28,11,145305,50251,10,0,5,2,8,8,6,2,6,2,5,Male,Tammymouth,Store
48,106098,8.6,8,2.2,2,9,31,15,127416,130228,3,2,3,7,7,8,8,4,6,6,4,Male,Brownview,Store
72,125987,5.7,2,2.8,10,7,4,19,68102,69971,1,1,1,1,5,5,7,2,6,5,5,Female,Rioshaven,Store
20,21245,5.3,4,2.0,6,5,46,14,17501,117217,5,5,7,5,4,10,9,10,1,4,9,Male,Beckport,Store
61,154838,1.8,3,0.9,9,6,40,18,89017,132521,2,4,5,1,2,5,8,10,5,6,3,Female,Morrisfort,Store
68,74481,6.1,8,2.6,1,6,0,19,149996,542,5,9,3,4,5,6,3,10,9,3,3,Other,Lake Jordanchester,Store
18,163358,5.0,12,3.4,9,3,41,8,523,46548,3,5,1,4,1,5,9,2,9,5,4,Male,Floresland,Online
59,109046,8.4,6,2.4,6,4,35,9,70155,125363,8,1,2,10,9,6,7,1,3,6,9,Male,South Holly,Store
70,62300,4.0,8,3.0,9,9,19,9,62949,12236,8,8,4,9,10,6,7,8,10,2,4,Male,Port Gabrielport,Store
58,161348,4.3,9,2.4,7,9,0,19,128650,3352,1,5,7,2,9,7,9,4,7,6,7,Female,South Hollymouth,Store
50,201828,10.3,6,0.0,1,7,26,11,93451,542,4,4,3,2,3,3,7,4,1,7,6,Other,Dillonshire,Store
18,225007,3.8,10,3.9,6,8,45,7,140520,1812,10,0,3,6,3,7,10,4,8,8,4,Female,West Ryanview,Store
63,161745,4.9,11,1.4,2,6,0,19,149996,21094,2,1,5,6,6,4,1,10,7,7,5,Other,Coreytown,Store
75,37533,6.3,5,5.7,2,8,45,1,47576,88078,3,1,1,3,10,3,3,2,8,9,2,Female,South Nicoleton,Store
61,48106,7.8,14,4.8,5,3,44,2,122302,149972,5,0,3,9,3,1,7,3,7,2,4,Other,Justintown,Store
64,190279,8.2,9,1.7,10,6,45,2,6507,36077,3,5,4,9,4,10,3,8,9,8,4,Male,New Steven,Hybrid
50,17782,2.8,6,2.1,4,8,42,14,19660,91028,7,1,4,6,6,8,6,4,6,3,4,Female,North Mirandatown,Store
23,145431,4.8,2,0.1,8,1,47,7,13328,70747,3,2,2,7,9,2,7,9,9,6,9,Male,New Cherylbury,Store
18,74980,1.8,5,4.6,6,10,28,4,37319,40819,1,2,1,8,6,10,3,2,5,8,6,Female,East Nathanielchester,Store
68,200651,4.4,3,2.8,2,3,18,16,62011,139685,5,7,6,4,9,2,4,5,3,2,4,Male,New Cynthia,Store
70,123282,5.9,13,2.3,6,7,14,2,144639,45987,3,9,6,3,10,4,4,3,7,3,7,Other,Walkerstad,Online
59,228374,4.9,9,3.4,6,8,0,15,149996,87064,3,7,2,10,7,6,4,2,5,4,6,Female,Cynthiafort,Store
43,58971,9.6,10,1.4,1,8,45,2,38198,48792,6,5,1,8,4,5,10,10,9,1,7,Other,Annetteland,Store
18,67269,5.5,10,3.7,3,9,41,19,20964,56759,1,2,2,8,9,1,3,4,7,8,9,Male,Stephenbury,Store
18,68122,6.6,9,0.1,6,9,45,19,523,13546,2,0,3,1,2,6,8,1,8,7,6,Male,North Emily,Store
18,249989,6.3,12,3.2,3,4,44,0,123455,49019,8,9,3,1,3,8,7,7,2,4,5,Other,Derrickland,Store
38,249989,5.0,9,3.2,10,7,27,3,126883,29012,1,7,3,8,5,6,1,3,9,2,9,Other,South Tonyachester,Store
37,105977,6.5,9,1.3,5,7,5,1,3451,56159,3,7,4,8,7,1,9,6,1,6,3,Other,West Charleshaven,Store
29,217117,5.6,6,3.3,9,7,47,2,117058,87168,9,7,5,9,3,5,8,6,8,3,9,Male,Nathanborough,Online
62,108359,5.1,3,3.0,1,6,19,19,149996,542,4,8,3,2,6,10,6,6,9,10,6,Male,Lawsonburgh,Store
58,109683,1.8,10,2.0,3,5,42,15,117366,50433,4,5,1,9,10,5,8,1,6,1,6,Male,Douglastown,Store
18,226409,7.8,13,3.5,6,4,32,2,18433,12849,1,0,1,6,1,2,10,7,7,1,5,Male,West Katie,Store
24,231372,5.1,10,2.3,6,3,0,10,132383,60811,3,3,7,5,1,1,8,2,7,6,4,Female,North Leonard,Store
46,224635,2.4,10,1.7,6,7,33,13,137402,88812,9,4,3,7,2,3,6,3,10,10,9,Female,West Jonathan,Store
20,133566,5.7,1,2.4,3,7,18,2,143563,149972,2,3,7,1,2,8,2,8,9,2,4,Female,Heatherton,Store
54,180024,1.3,5,3.8,10,6,16,10,523,5448,6,9,4,9,2,5,8,3,9,5,9,Female,Amyview,Store
18,117358,5.7,3,5.2,8,8,41,13,2887,40277,10,3,4,3,1,10,3,1,6,9,4,Male,Duarteton,Store
70,42254,5.2,2,4.8,7,7,19,12,109641,134482,2,5,6,7,10,2,3,3,10,1,2,Male,New Jeffreytown,Store
74,183752,3.7,7,2.4,2,6,18,18,46809,6869,1,2,6,10,3,6,9,2,6,8,5,Female,Port Austin,Store
24,18074,6.5,4,2.8,7,2,9,16,8918,140585,1,3,6,8,10,6,9,4,6,9,2,Female,Kaufmanshire,Store
50,200083,5.2,11,3.9,1,2,40,16,80058,3820,9,9,3,6,9,3,3,8,9,9,6,Other,Carneyshire,Store
24,126376,5.7,9,2.4,10,7,28,12,76278,13128,1,2,7,3,4,10,7,3,7,9,7,Other,New Dustin,Store
44,52118,4.6,13,3.8,5,3,41,16,111148,117094,3,2,3,6,2,8,6,2,3,5,3,Other,New Walterchester,Store
54,30072,2.4,5,3.2,4,3,19,17,71757,129794,5,0,3,10,10,5,2,10,7,9,4,Female,New Courtneyside,Store
74,23488,7.6,12,1.4,5,6,33,2,56275,110824,3,9,7,6,4,4,10,3,10,4,4,Male,New Richard,Store
56,189530,8.8,4,0.1,4,8,11,2,110056,112474,4,4,7,8,10,6,2,2,4,9,4,Female,Kingborough,Store
18,15005,5.7,14,4.1,4,7,49,18,109625,118847,4,3,1,8,9,5,4,7,6,1,6,Male,Michaelhaven,Store
18,199233,5.0,14,0.0,1,1,0,13,101491,15146,10,1,4,1,1,10,10,4,6,10,4,Female,Brettchester,Store
18,171716,2.8,9,1.9,7,3,6,19,18874,125499,5,9,4,10,9,1,3,1,1,4,6,Female,Lawsonview,Online
66,215824,6.4,12,2.4,6,1,18,19,71120,141702,10,5,7,10,6,10,4,2,7,4,10,Female,Samuelburgh,Store
45,119530,5.8,3,3.1,10,9,25,15,113692,9464,3,7,2,7,4,7,4,6,5,7,1,Other,Heatherside,Store
66,166889,6.2,6,4.8,2,9,0,11,8083,149972,2,7,3,2,6,10,8,3,7,8,9,Other,Valerieside,Store
18,233598,1.0,12,2.7,5,10,49,19,128925,35117,10,1,3,3,4,7,7,3,5,9,4,Male,Knappville,Store
21,172253,6.0,2,0.0,2,1,23,11,140698,86380,10,6,6,7,7,4,2,9,1,1,4,Other,North Ryanburgh,Store
20,34254,6.0,3,4.3,1,10,23,6,28786,125534,3,4,3,1,5,6,3,5,2,10,3,Other,New Jonathanstad,Store
67,189987,5.3,14,4.1,9,1,28,3,115824,61088,2,4,5,7,4,5,8,4,9,7,6,Other,Noahborough,Store
20,29715,6.1,13,0.0,2,6,0,19,75774,129977,3,5,3,4,2,5,9,3,5,4,5,Female,Port Alexis,Store
37,131159,4.9,5,3.4,6,8,9,10,98042,127485,5,2,7,9,10,1,4,8,5,8,9,Female,Michaelfort,Store
62,34783,5.8,3,3.3,4,5,3,0,136371,114378,9,0,5,5,1,5,5,5,5,3,5,Other,East Hayley,Store
57,200667,5.4,11,3.7,1,10,46,19,99443,125063,3,4,6,6,2,5,8,2,5,4,4,Female,South Jeffreyshire,Store
51,25147,1.2,7,4.1,5,10,46,1,149964,121800,8,2,6,10,10,9,3,9,7,10,4,Other,Lake Robert,Store
54,173642,6.5,11,2.5,4,3,39,18,8464,46359,3,2,4,3,10,10,7,5,2,1,3,Other,Lake Patrick,Store
55,82583,6.5,9,2.8,2,7,3,19,85418,77135,2,4,4,5,5,3,3,8,6,8,3,Female,Deniseton,Store
