job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
Data Analyst,MNC,E-commerce,USA,Onsite,Entry,0,PhD,0,1,1,0,0,130296,11,2026,Medium,6
Machine Learning Engineer,Startup,Healthcare,Germany,Onsite,Entry,13,Master,0,0,1,1,1,173308,9,2023,Medium,7
Business Analyst,Enterprise,Finance,USA,Hybrid,Entry,10,Bachelor,1,0,1,1,1,84368,6,2021,Medium,8
Machine Learning Engineer,Startup,Healthcare,Singapore,Hybrid,Mid,7,PhD,1,0,0,0,0,175599,1,2025,Low,9
Machine Learning Engineer,Enterprise,Retail,Singapore,Hybrid,Senior,14,Master,1,1,0,1,0,204040,6,2026,High,5
Machine Learning Engineer,MNC,Healthcare,Canada,Hybrid,Entry,4,Bachelor,1,1,0,1,0,135585,12,2021,Medium,3
AI Engineer,Medium,Education,Australia,Hybrid,Mid,9,Master,1,1,0,1,0,103472,9,2024,Low,7
Data Engineer,MNC,Finance,Singapore,Onsite,Mid,7,PhD,0,1,1,0,0,173953,8,2024,High,8
Machine Learning Engineer,MNC,E-commerce,UK,Onsite,Mid,6,Bachelor,1,0,1,0,0,122803,5,2026,High,2
Business Analyst,Medium,Healthcare,Canada,Remote,Mid,9,PhD,1,1,1,1,1,71403,8,2023,Medium,1
Machine Learning Engineer,Enterprise,E-commerce,UK,Hybrid,Entry,12,Bachelor,1,1,1,0,0,127333,10,2022,High,5
Data Analyst,Startup,Healthcare,Australia,Remote,Entry,0,Bachelor,1,0,0,1,0,180286,6,2024,Low,3
Business Analyst,MNC,Retail,USA,Remote,Entry,13,PhD,1,0,0,0,0,129832,8,2021,High,5
Machine Learning Engineer,MNC,Technology,Canada,Hybrid,Entry,4,PhD,1,1,1,1,1,123040,8,2020,High,4
Data Engineer,Startup,Healthcare,Singapore,Hybrid,Senior,4,PhD,1,1,0,1,0,136717,1,2026,High,4
Machine Learning Engineer,MNC,Retail,Canada,Hybrid,Mid,7,Master,1,1,0,1,0,76480,1,2022,Low,2
Business Analyst,Enterprise,Technology,Singapore,Remote,Mid,7,PhD,1,1,0,0,0,164372,6,2020,High,4
Data Analyst,Medium,Technology,India,Remote,Senior,13,Master,1,1,1,1,1,120263,6,2020,High,7
Data Scientist,Medium,Healthcare,Germany,Hybrid,Entry,6,Master,1,0,0,0,0,126474,8,2020,High,2
Data Scientist,Enterprise,Healthcare,USA,Hybrid,Senior,13,Master,1,0,0,0,0,204143,2,2025,High,6
AI Engineer,Startup,Finance,Australia,Hybrid,Mid,7,Bachelor,1,1,1,1,0,133719,4,2025,High,1
AI Engineer,Enterprise,Retail,Singapore,Remote,Senior,7,PhD,1,0,0,0,1,72168,3,2026,High,6
AI Engineer,Enterprise,Retail,Germany,Onsite,Entry,2,PhD,0,1,1,1,0,204143,2,2024,High,5
AI Engineer,MNC,Healthcare,USA,Hybrid,Entry,12,PhD,1,0,1,1,0,59243,7,2026,High,5
Data Analyst,Enterprise,Retail,USA,Hybrid,Mid,1,Bachelor,1,1,1,1,1,203043,6,2021,Medium,6
Data Analyst,Enterprise,Healthcare,USA,Onsite,Mid,13,Bachelor,1,1,1,1,0,125215,6,2021,Low,6
Data Analyst,MNC,Education,Canada,Remote,Entry,2,PhD,1,1,1,1,0,115323,11,2022,High,7
Data Scientist,Startup,Finance,Canada,Remote,Senior,1,PhD,1,1,0,0,0,176797,3,2021,High,1
Data Scientist,Medium,E-commerce,Singapore,Remote,Mid,12,Master,1,0,0,1,1,124750,8,2022,High,2
AI Engineer,Startup,Technology,Singapore,Hybrid,Entry,3,Bachelor,1,0,1,1,1,122157,9,2025,Low,5
Data Engineer,MNC,Retail,Singapore,Hybrid,Mid,4,Master,1,1,0,0,1,98965,1,2020,High,8
Data Analyst,MNC,Education,Australia,Onsite,Entry,1,PhD,1,1,0,1,1,110000,2,2022,High,6
Data Analyst,Startup,Retail,UK,Hybrid,Entry,4,Bachelor,1,0,1,0,1,198226,8,2023,Medium,1
Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Senior,9,Master,0,1,1,0,1,154519,6,2026,High,1
Machine Learning Engineer,Startup,Retail,Singapore,Remote,Senior,13,PhD,1,1,1,0,0,115168,4,2026,High,2
Data Scientist,Enterprise,Retail,USA,Remote,Entry,8,Bachelor,1,1,1,0,1,189857,11,2020,High,5
AI Engineer,MNC,Healthcare,Australia,Remote,Senior,5,Master,0,1,1,1,0,56584,8,2021,High,9
Machine Learning Engineer,MNC,Technology,Canada,Hybrid,Mid,0,Master,1,0,1,0,0,158308,8,2026,High,3
Data Engineer,Enterprise,E-commerce,UK,Remote,Entry,8,Bachelor,0,1,1,1,0,148174,3,2020,High,1
Data Scientist,MNC,Technology,Germany,Hybrid,Entry,7,PhD,1,1,1,1,1,97464,1,2026,High,1
Data Analyst,Enterprise,Technology,India,Hybrid,Senior,13,Master,1,1,1,0,0,176473,5,2026,Low,1
Business Analyst,MNC,Education,USA,Onsite,Senior,14,Master,1,0,1,1,0,163321,12,2023,High,1
Data Scientist,Enterprise,Retail,Australia,Hybrid,Mid,14,Bachelor,0,1,1,0,0,95261,10,2026,High,1
Business Analyst,Enterprise,Finance,USA,Hybrid,Senior,9,PhD,1,0,1,1,0,118282,4,2023,High,3
Business Analyst,Medium,Technology,Singapore,Hybrid,Entry,1,Master,0,1,1,1,1,128560,1,2026,Medium,2
Machine Learning Engineer,MNC,Retail,Canada,Hybrid,Entry,10,PhD,1,0,1,1,0,135803,10,2023,High,1
AI Engineer,Enterprise,Education,USA,Remote,Entry,7,PhD,0,0,1,0,0,156280,11,2023,High,3
Business Analyst,Enterprise,E-commerce,Singapore,Remote,Entry,0,PhD,1,1,0,1,0,176879,1,2020,Medium,6
Business Analyst,MNC,Retail,Australia,Hybrid,Mid,2,PhD,1,0,0,1,1,77164,6,2021,High,1
Machine Learning Engineer,MNC,Education,Singapore,Hybrid,Entry,14,Master,1,0,0,1,1,170045,3,2022,Low,1
AI Engineer,Enterprise,Technology,Germany,Remote,Entry,6,Bachelor,0,1,1,0,1,67581,2,2023,High,6
Business Analyst,MNC,Healthcare,Canada,Hybrid,Mid,7,Bachelor,1,0,1,1,0,110233,2,2023,Low,6
Data Analyst,MNC,Healthcare,UK,Hybrid,Senior,4,Master,0,0,1,0,1,110852,12,2021,Low,3
Data Scientist,MNC,Healthcare,Canada,Remote,Mid,5,PhD,1,1,1,0,0,58451,11,2026,High,7
Data Scientist,Medium,Technology,USA,Hybrid,Mid,1,Master,0,1,1,0,0,122165,2,2020,High,8
Data Engineer,Enterprise,Education,Canada,Onsite,Mid,6,Bachelor,1,1,1,1,1,152435,8,2026,Low,1
Business Analyst,Startup,Technology,Australia,Onsite,Entry,0,PhD,1,0,1,1,1,140876,8,2024,High,5
Data Engineer,Enterprise,Healthcare,UK,Onsite,Entry,0,PhD,1,0,0,1,0,142204,3,2025,High,5
Machine Learning Engineer,MNC,Healthcare,Australia,Remote,Entry,8,PhD,0,0,1,0,1,114657,11,2026,Low,2
Data Engineer,Enterprise,Finance,India,Remote,Senior,7,Master,0,0,0,0,1,118677,1,2025,Low,7
Machine Learning Engineer,MNC,E-commerce,Germany,Hybrid,Senior,6,Bachelor,1,1,1,0,1,74225,3,2020,High,2
Data Engineer,Medium,Retail,Canada,Hybrid,Entry,7,Bachelor,1,0,1,1,1,98067,5,2021,High,2
Data Analyst,Startup,Retail,India,Onsite,Entry,1,PhD,1,0,0,0,1,172314,1,2024,High,6
Data Analyst,MNC,Retail,USA,Onsite,Mid,12,PhD,0,0,0,1,1,191919,10,2026,Low,5
Machine Learning Engineer,Medium,Education,USA,Hybrid,Senior,13,Bachelor,1,0,1,0,1,105376,6,2025,High,4
Data Engineer,Startup,E-commerce,UK,Hybrid,Entry,0,Master,1,0,1,1,0,103047,7,2024,Medium,8
Data Engineer,Startup,Finance,Canada,Remote,Senior,5,PhD,1,0,1,0,0,167722,3,2026,High,1
AI Engineer,Enterprise,Healthcare,USA,Hybrid,Mid,0,Bachelor,1,0,1,0,0,145278,6,2025,High,6
Data Analyst,Enterprise,Retail,Canada,Remote,Mid,13,Master,1,1,1,0,0,133041,10,2023,Medium,2
Data Scientist,Medium,Retail,India,Remote,Entry,2,Bachelor,1,0,1,1,0,127251,11,2021,High,3
Data Engineer,Startup,Finance,USA,Onsite,Entry,13,PhD,0,1,1,1,1,180283,1,2025,High,6
Data Analyst,Enterprise,Finance,India,Remote,Entry,2,Master,1,1,1,1,0,132086,11,2026,High,3
AI Engineer,Startup,Retail,Canada,Hybrid,Mid,2,PhD,0,1,1,1,0,161334,10,2021,High,9
Business Analyst,Enterprise,E-commerce,Canada,Remote,Senior,12,PhD,0,0,1,1,1,129998,2,2026,Low,8
Data Analyst,Medium,Technology,Australia,Hybrid,Mid,7,Master,1,0,0,0,0,204143,8,2026,Low,9
AI Engineer,Enterprise,E-commerce,Canada,Remote,Entry,1,Bachelor,1,1,1,1,0,204143,3,2021,Low,4
Data Engineer,Medium,Finance,Singapore,Onsite,Entry,6,Bachelor,1,1,1,1,0,116163,12,2025,High,5
Data Analyst,Enterprise,Technology,Germany,Hybrid,Senior,2,Master,1,0,1,0,0,192328,1,2022,High,2
Data Analyst,Startup,Healthcare,Australia,Onsite,Entry,10,PhD,1,0,0,0,1,105305,1,2020,High,5
Data Scientist,Medium,Technology,Australia,Remote,Mid,4,PhD,0,0,1,1,0,204143,1,2023,High,6
Machine Learning Engineer,MNC,Healthcare,India,Remote,Senior,14,PhD,1,1,0,0,0,66630,1,2021,High,8
Machine Learning Engineer,Startup,Retail,Germany,Remote,Senior,9,PhD,1,0,0,0,0,147617,7,2026,Medium,9
Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Entry,14,PhD,1,1,1,0,1,114353,2,2024,High,1
Machine Learning Engineer,Enterprise,Technology,India,Remote,Entry,8,Master,1,0,0,1,1,116434,12,2021,High,7
Data Analyst,Startup,Healthcare,USA,Remote,Mid,7,PhD,1,0,0,0,0,100457,3,2024,Low,2
Business Analyst,Startup,Finance,Canada,Hybrid,Mid,7,Bachelor,1,0,0,1,0,123964,7,2021,High,2
Data Scientist,Startup,Retail,Germany,Remote,Mid,13,Master,1,0,1,1,1,87931,8,2022,High,3
Data Analyst,MNC,Technology,Australia,Hybrid,Mid,2,Master,1,0,0,0,1,136197,10,2024,High,4
Data Engineer,Enterprise,Healthcare,UK,Onsite,Entry,7,Master,0,0,0,0,0,89148,3,2023,High,3
AI Engineer,Startup,Education,UK,Onsite,Entry,6,Master,1,0,1,1,0,136554,1,2022,Low,7
Business Analyst,Medium,E-commerce,USA,Onsite,Mid,11,Bachelor,1,1,1,0,0,204143,2,2022,High,5
Data Analyst,Enterprise,Finance,USA,Remote,Mid,13,Master,1,1,1,0,1,171024,1,2023,High,6
Data Scientist,Enterprise,E-commerce,UK,Remote,Entry,1,PhD,1,1,0,1,1,62026,3,2021,High,1
Machine Learning Engineer,Enterprise,E-commerce,Canada,Remote,Mid,10,PhD,0,1,1,0,1,130904,6,2021,Medium,8
Business Analyst,Enterprise,Retail,Australia,Remote,Entry,7,Bachelor,1,0,1,0,0,101874,6,2023,High,3
Data Engineer,Enterprise,E-commerce,Singapore,Hybrid,Mid,5,Master,0,1,1,0,0,92045,4,2024,High,9
AI Engineer,Medium,Healthcare,Singapore,Remote,Entry,9,PhD,1,1,1,1,0,122014,3,2023,High,7
AI Engineer,Startup,Finance,Australia,Hybrid,Mid,7,PhD,0,0,0,1,0,124072,10,2021,High,9
AI Engineer,Startup,Finance,USA,Remote,Entry,9,PhD,1,1,1,1,1,136362,1,2023,Low,8
AI Engineer,Startup,Education,Australia,Remote,Entry,7,PhD,1,0,0,1,1,179922,8,2023,High,8
Machine Learning Engineer,Startup,Finance,Canada,Remote,Entry,13,Master,0,1,1,1,0,141619,2,2025,High,7
Data Scientist,Medium,Finance,Canada,Hybrid,Entry,1,Master,1,0,1,1,1,127705,9,2021,High,6
Data Analyst,Enterprise,Finance,UK,Onsite,Mid,11,PhD,0,0,0,1,1,112790,7,2022,Medium,7
Data Engineer,Medium,Retail,UK,Hybrid,Mid,2,Bachelor,0,1,1,0,0,118104,2,2023,High,3
Data Scientist,Startup,Technology,India,Remote,Mid,7,Master,1,1,1,0,0,131493,2,2022,High,8
Business Analyst,Enterprise,Technology,UK,Remote,Entry,0,Master,1,0,1,1,1,151349,8,2023,High,4
Data Analyst,MNC,E-commerce,USA,Onsite,Mid,0,Master,1,1,1,1,0,115417,10,2023,Medium,8
Machine Learning Engineer,MNC,E-commerce,Germany,Hybrid,Senior,8,Master,1,1,1,0,1,204143,6,2021,High,4
Business Analyst,Medium,Retail,UK,Hybrid,Mid,12,Bachelor,1,0,0,0,0,134194,4,2026,High,9
Data Engineer,Enterprise,Retail,India,Remote,Mid,1,Master,1,1,1,0,1,162062,9,2020,Medium,7
Data Engineer,Startup,E-commerce,UK,Onsite,Senior,14,Bachelor,1,0,0,1,1,107705,4,2026,High,7
Data Analyst,MNC,Finance,Germany,Remote,Senior,6,PhD,1,0,0,1,0,195817,11,2023,High,4
AI Engineer,Startup,E-commerce,Singapore,Remote,Entry,1,Master,0,1,0,1,0,123478,1,2022,High,5
Business Analyst,MNC,E-commerce,Germany,Remote,Mid,11,Master,0,0,1,0,0,126131,1,2023,High,4
Machine Learning Engineer,Medium,E-commerce,Canada,Remote,Senior,8,Bachelor,0,1,1,1,0,129726,3,2020,High,2
Data Engineer,Startup,Healthcare,Singapore,Hybrid,Mid,14,Master,0,1,0,0,0,113691,2,2023,High,6
AI Engineer,MNC,Retail,Singapore,Onsite,Entry,1,Master,1,1,1,1,0,204143,6,2024,High,5
Machine Learning Engineer,MNC,Healthcare,Canada,Remote,Entry,6,PhD,1,1,1,1,0,115788,2,2021,Low,8
Machine Learning Engineer,MNC,Finance,Germany,Remote,Senior,4,Bachelor,0,1,0,1,1,146378,12,2026,Medium,6
Data Engineer,Enterprise,Technology,Germany,Remote,Senior,2,Master,0,1,1,1,0,112751,6,2022,High,6
Data Analyst,Medium,Finance,USA,Hybrid,Entry,10,Bachelor,0,0,0,0,1,68645,12,2021,High,1
Business Analyst,Startup,Retail,Australia,Hybrid,Mid,9,Master,1,0,0,1,0,61961,3,2023,High,7
Data Engineer,Enterprise,Retail,Canada,Hybrid,Mid,0,Master,1,0,1,0,0,82580,11,2023,Low,3
Data Engineer,MNC,Retail,Singapore,Onsite,Mid,9,Master,1,1,1,1,1,62273,1,2026,High,2
Data Scientist,Startup,E-commerce,Canada,Onsite,Mid,11,PhD,1,1,1,0,0,86733,5,2021,Medium,1
Data Analyst,MNC,Healthcare,UK,Hybrid,Senior,0,PhD,1,1,1,1,1,140905,12,2023,Low,7
Data Analyst,Startup,Technology,Australia,Onsite,Entry,11,Master,0,1,1,1,1,119586,1,2023,High,5
Machine Learning Engineer,Enterprise,E-commerce,Canada,Remote,Mid,5,Master,1,1,0,0,0,104663,6,2025,Medium,3
Machine Learning Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,7,Master,1,0,1,1,0,82371,1,2022,High,3
AI Engineer,Startup,Healthcare,Australia,Remote,Entry,11,Master,0,1,1,1,0,107976,2,2026,High,1
Machine Learning Engineer,Enterprise,E-commerce,Germany,Hybrid,Entry,14,PhD,1,1,0,0,1,167175,3,2025,High,1
Data Engineer,Enterprise,Education,Australia,Hybrid,Entry,0,PhD,1,0,1,0,0,103742,10,2026,High,6
Machine Learning Engineer,Enterprise,Retail,Germany,Remote,Entry,2,PhD,0,0,1,1,0,92245,1,2020,Medium,6
Data Engineer,Medium,Finance,USA,Hybrid,Mid,1,Master,1,1,1,0,1,170654,11,2026,High,6
Data Analyst,Medium,Technology,Canada,Hybrid,Mid,9,PhD,1,0,1,0,0,74182,8,2021,High,1
Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Mid,14,Master,1,0,1,1,1,108505,1,2021,High,8
Machine Learning Engineer,Medium,Finance,Singapore,Remote,Entry,10,PhD,1,0,1,1,1,108366,3,2026,Medium,6
Data Engineer,Startup,Healthcare,USA,Onsite,Entry,9,Bachelor,1,1,0,1,1,178574,2,2026,Low,8
AI Engineer,Medium,Finance,Canada,Remote,Senior,0,PhD,0,0,0,1,1,91371,4,2024,High,6
AI Engineer,Medium,Finance,USA,Onsite,Senior,0,Bachelor,1,1,1,0,1,96927,4,2023,High,8
Data Scientist,MNC,Technology,Singapore,Onsite,Entry,7,Bachelor,1,1,0,1,1,107044,4,2020,High,1
Data Scientist,Enterprise,Retail,UK,Remote,Senior,9,PhD,0,1,0,1,0,112441,1,2022,High,3
Data Analyst,MNC,E-commerce,UK,Remote,Mid,14,PhD,1,0,1,1,0,204143,10,2025,Low,2
Data Scientist,Startup,Education,UK,Remote,Mid,4,PhD,1,0,0,1,1,163766,6,2020,High,1
Data Analyst,Enterprise,Finance,UK,Remote,Mid,7,Bachelor,0,1,0,1,0,125800,7,2023,High,2
Data Scientist,Startup,E-commerce,UK,Onsite,Senior,5,Master,0,1,1,0,1,170193,8,2026,High,4
Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Mid,14,PhD,0,1,1,1,0,204143,6,2026,Medium,6
Data Analyst,Enterprise,Education,Germany,Onsite,Mid,0,Bachelor,0,1,0,0,0,67738,7,2024,High,2
Data Analyst,Startup,Healthcare,Singapore,Onsite,Mid,9,Master,0,0,0,0,0,106795,3,2020,High,2
Data Engineer,Medium,Technology,Singapore,Onsite,Mid,12,PhD,0,0,1,1,0,136425,3,2024,High,6
Data Analyst,Startup,E-commerce,USA,Remote,Mid,8,Bachelor,1,1,0,1,1,115187,10,2021,High,3
Data Engineer,MNC,Finance,Singapore,Onsite,Senior,9,PhD,1,0,1,0,0,194429,1,2024,High,1
Data Analyst,Medium,E-commerce,Australia,Hybrid,Mid,10,Bachelor,1,0,1,1,0,69117,11,2021,Medium,3
Data Scientist,Enterprise,Education,Singapore,Hybrid,Entry,9,Master,1,0,0,1,0,90227,1,2026,High,2
Data Engineer,Startup,Retail,Canada,Onsite,Mid,9,PhD,1,1,1,1,1,170735,7,2024,High,6
Data Analyst,Enterprise,E-commerce,Canada,Hybrid,Mid,4,Master,1,0,1,0,1,56970,6,2021,High,4
Data Analyst,MNC,Healthcare,Singapore,Hybrid,Mid,7,Bachelor,0,1,1,1,1,91517,9,2022,Low,6
AI Engineer,Startup,Education,Canada,Onsite,Mid,7,Master,0,1,1,1,0,102330,2,2026,High,8
Data Engineer,Startup,Retail,India,Hybrid,Mid,7,Master,1,0,1,1,1,140896,3,2024,High,5
Data Engineer,MNC,Healthcare,India,Onsite,Senior,14,PhD,1,0,1,0,1,145934,3,2025,High,5
Machine Learning Engineer,Medium,Retail,Canada,Hybrid,Mid,1,PhD,0,0,0,0,1,198266,1,2026,Medium,2
AI Engineer,Enterprise,Retail,Canada,Onsite,Mid,6,PhD,1,1,0,0,0,137248,1,2021,Medium,8
Data Engineer,Enterprise,Technology,Canada,Hybrid,Mid,2,PhD,1,0,1,1,0,122412,5,2023,High,4
AI Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,2,PhD,0,1,0,1,0,160001,1,2021,High,9
Data Analyst,Enterprise,Healthcare,UK,Onsite,Mid,2,Bachelor,1,0,1,1,0,109441,11,2026,High,7
Machine Learning Engineer,MNC,Finance,Singapore,Hybrid,Mid,0,Master,1,0,1,1,1,131589,8,2020,High,9
AI Engineer,Enterprise,E-commerce,Germany,Onsite,Entry,13,Bachelor,1,1,0,1,0,107105,6,2023,Medium,2
Business Analyst,Startup,Healthcare,USA,Remote,Mid,0,Master,1,1,1,1,1,80837,4,2022,High,5
Machine Learning Engineer,MNC,Finance,Germany,Remote,Mid,8,Bachelor,1,0,0,1,1,204143,10,2025,High,4
Machine Learning Engineer,MNC,Healthcare,Australia,Onsite,Mid,8,Bachelor,1,1,0,1,1,126790,2,2025,High,4
Data Engineer,Enterprise,Technology,Australia,Onsite,Mid,2,Bachelor,1,1,1,0,1,60008,7,2024,High,6
AI Engineer,Enterprise,Technology,Canada,Onsite,Entry,12,PhD,0,1,1,1,1,139134,9,2022,High,4
Data Scientist,Enterprise,Education,Canada,Hybrid,Senior,12,Master,1,0,1,0,0,88949,1,2024,High,9
Data Analyst,Medium,Retail,Singapore,Hybrid,Entry,8,Master,1,0,1,1,0,149244,6,2020,High,7
Machine Learning Engineer,Startup,Technology,USA,Remote,Entry,2,PhD,0,1,0,1,0,98518,6,2023,Low,2
Data Scientist,Enterprise,Healthcare,Canada,Onsite,Mid,7,PhD,1,0,0,0,1,109937,1,2021,High,4
Data Analyst,Enterprise,Finance,Germany,Onsite,Senior,10,Bachelor,1,1,1,1,0,106436,6,2023,High,5
Machine Learning Engineer,Startup,Healthcare,Singapore,Hybrid,Mid,7,Bachelor,1,0,1,1,0,64347,4,2022,Low,2
Data Engineer,MNC,E-commerce,Singapore,Onsite,Mid,8,PhD,1,0,1,1,1,71701,3,2022,High,8
Data Engineer,Enterprise,Retail,Australia,Onsite,Entry,8,Master,0,1,1,0,0,118718,12,2021,Low,4
Data Scientist,Enterprise,Healthcare,India,Onsite,Mid,2,Master,0,1,1,0,1,120917,5,2026,High,5
Data Scientist,Enterprise,Retail,India,Onsite,Senior,10,Bachelor,1,1,0,1,0,55547,1,2020,High,9
AI Engineer,Medium,Healthcare,Singapore,Onsite,Entry,2,PhD,0,0,0,0,1,169324,1,2021,High,6
AI Engineer,Medium,Finance,Canada,Remote,Mid,1,PhD,1,0,1,1,1,151434,11,2021,Low,9
Data Scientist,Medium,Technology,Canada,Remote,Senior,5,PhD,0,1,1,0,1,45083,6,2023,High,9
Data Analyst,MNC,Finance,UK,Hybrid,Entry,1,Master,1,1,1,0,0,117866,6,2026,Medium,9
Data Engineer,Enterprise,Finance,Canada,Hybrid,Mid,0,PhD,0,1,1,0,0,126064,7,2021,High,4
Data Engineer,Enterprise,E-commerce,Canada,Hybrid,Senior,14,Master,0,0,1,0,0,118814,8,2023,High,2
Data Engineer,Enterprise,Retail,Canada,Remote,Mid,11,Master,1,1,1,0,0,124936,4,2026,High,9
AI Engineer,MNC,Technology,USA,Remote,Entry,12,Master,0,0,1,0,0,134910,2,2024,Low,3
Machine Learning Engineer,Medium,Healthcare,USA,Hybrid,Entry,5,Bachelor,1,1,0,1,0,115177,8,2024,High,6
Business Analyst,Startup,Healthcare,USA,Remote,Entry,11,Master,1,1,1,1,0,202417,9,2025,High,5
Machine Learning Engineer,MNC,Healthcare,UK,Remote,Entry,0,Bachelor,1,1,0,1,1,110070,7,2020,High,2
Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Mid,0,PhD,0,0,1,1,0,120249,6,2022,Medium,7
Machine Learning Engineer,Enterprise,Technology,UK,Remote,Entry,8,Bachelor,0,0,1,0,0,107852,9,2025,Low,7
AI Engineer,Startup,Retail,Singapore,Remote,Entry,0,Master,1,1,1,1,1,115245,1,2024,Medium,7
Data Scientist,MNC,Finance,USA,Hybrid,Mid,7,Master,0,0,1,1,0,149593,11,2021,High,9
Business Analyst,Startup,Education,Canada,Hybrid,Mid,5,Bachelor,1,1,0,0,1,59328,8,2020,High,8
Business Analyst,MNC,Retail,Australia,Onsite,Senior,8,Bachelor,1,0,1,1,0,152383,2,2026,High,6
Data Analyst,Medium,E-commerce,UK,Remote,Senior,9,PhD,0,1,1,1,0,155230,8,2020,Low,8
Data Analyst,MNC,Education,India,Remote,Entry,13,Master,1,0,1,1,1,72028,8,2022,High,7
Data Analyst,MNC,Technology,Germany,Remote,Entry,10,PhD,1,1,1,0,1,133924,12,2025,Medium,5
Data Scientist,Startup,Healthcare,Singapore,Remote,Mid,8,Bachelor,0,1,1,1,1,140750,2,2021,High,8
AI Engineer,Medium,E-commerce,USA,Onsite,Mid,12,PhD,1,1,1,1,1,88435,1,2022,Low,8
Data Analyst,Startup,Healthcare,USA,Hybrid,Entry,9,Master,1,0,1,0,1,179905,1,2020,Medium,2
AI Engineer,Enterprise,E-commerce,Singapore,Onsite,Mid,4,PhD,1,1,1,0,0,120756,11,2022,Low,1
Machine Learning Engineer,Enterprise,Retail,Australia,Remote,Entry,10,Master,1,1,1,1,0,124130,6,2023,High,4
Machine Learning Engineer,Enterprise,Healthcare,USA,Hybrid,Mid,7,Bachelor,1,1,0,1,0,155400,2,2026,High,1
Data Analyst,Enterprise,E-commerce,Singapore,Onsite,Mid,7,PhD,1,1,0,1,1,204143,1,2021,High,1
Data Analyst,Startup,Finance,USA,Hybrid,Entry,9,Bachelor,0,1,1,0,0,140402,6,2026,Low,1
AI Engineer,Medium,Healthcare,India,Hybrid,Entry,6,PhD,1,0,1,1,1,197586,8,2025,High,8
Data Engineer,Enterprise,Healthcare,USA,Onsite,Entry,9,Bachelor,1,0,1,1,0,195434,4,2021,Low,2
Machine Learning Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,14,Bachelor,1,0,1,1,0,120188,10,2023,High,2
Data Analyst,MNC,E-commerce,India,Remote,Entry,9,PhD,1,1,1,1,0,133180,10,2021,High,1
Business Analyst,Medium,Healthcare,USA,Onsite,Mid,1,Bachelor,1,0,0,1,0,191798,8,2020,High,9
Data Analyst,Startup,E-commerce,USA,Hybrid,Mid,3,Master,1,1,1,0,0,141242,3,2025,High,4
Machine Learning Engineer,Medium,E-commerce,USA,Hybrid,Mid,14,Bachelor,1,1,0,0,0,122356,8,2025,High,2
Data Engineer,MNC,Finance,Germany,Remote,Mid,11,Master,1,0,0,1,1,74363,1,2026,High,4
Data Engineer,Medium,E-commerce,Australia,Remote,Mid,4,Bachelor,1,1,1,0,1,157026,6,2026,High,5
AI Engineer,Medium,Technology,Canada,Remote,Mid,2,PhD,0,1,1,1,1,132253,1,2021,High,3
Business Analyst,Startup,Retail,Singapore,Onsite,Entry,11,Bachelor,0,1,0,1,0,115292,1,2023,High,7
Data Scientist,MNC,Finance,Germany,Remote,Mid,11,PhD,1,0,1,1,1,110275,3,2025,High,3
Business Analyst,Startup,Retail,UK,Hybrid,Entry,13,PhD,1,0,0,1,0,151940,1,2020,High,5
Machine Learning Engineer,Medium,Retail,UK,Hybrid,Mid,14,Bachelor,1,1,1,0,0,109905,7,2026,Low,8
Data Scientist,Enterprise,E-commerce,UK,Remote,Mid,12,Master,1,1,1,1,0,138234,1,2024,Medium,6
Machine Learning Engineer,Enterprise,Retail,USA,Remote,Senior,7,Bachelor,1,0,1,1,1,173513,5,2023,High,1
AI Engineer,MNC,Healthcare,Canada,Remote,Entry,10,Master,1,0,0,1,1,140122,2,2022,Low,1
Machine Learning Engineer,MNC,Retail,UK,Onsite,Entry,2,Bachelor,1,1,1,1,0,106011,2,2024,High,1
Machine Learning Engineer,Medium,Education,India,Onsite,Entry,3,Master,1,1,1,0,0,178539,1,2023,High,5
Data Engineer,Enterprise,Technology,UK,Remote,Senior,7,Master,1,0,1,0,0,89865,8,2024,High,5
Business Analyst,Enterprise,E-commerce,Canada,Hybrid,Mid,12,Master,0,1,0,0,0,152395,6,2021,High,1
Data Analyst,Enterprise,Education,Canada,Hybrid,Entry,10,Master,1,0,0,1,0,190579,2,2020,Low,5
Data Engineer,Startup,E-commerce,Germany,Remote,Mid,5,PhD,0,1,1,1,0,183569,1,2023,High,4
AI Engineer,Enterprise,Education,Singapore,Hybrid,Mid,3,Bachelor,0,1,1,1,0,120364,9,2022,Low,6
Data Analyst,MNC,Finance,USA,Hybrid,Mid,3,Bachelor,1,0,0,0,0,131382,6,2021,Low,7
Business Analyst,Enterprise,E-commerce,USA,Hybrid,Mid,8,Master,0,0,1,1,1,131934,7,2021,High,1
Data Engineer,Medium,Education,Canada,Onsite,Senior,7,PhD,1,1,0,1,0,204143,4,2023,Medium,3
