Date,Price
1960-10,40.08
2014-09,1428.164
1883-09,208.122
1931-05,17.06
1852-12,33.207
1909-09,32.439
1895-03,336.197
2007-03,35.859
1935-02,27.786
1925-06,17.06
1899-12,478.072
2026-02,30.951
1892-04,43.749
1997-09,29.134
1917-04,21.648
1835-07,17.06
1861-01,30.477
1895-02,17.06
1835-07,242.521
1833-01,17.06
1901-11,66.731
1891-01,390.392
1833-01,18.927
1942-05,289.464
1917-05,207.72
1889-07,166.399
1875-10,27.003
1900-11,27.1
1833-01,32.282
1985-09,17.06
1866-07,284.94
1851-07,32.03
1861-02,55.02
1867-03,61.547
1935-05,207.852
1881-08,1247.014
2019-04,36.218
1875-07,620.221
1843-06,464.032
1925-06,17.06
1981-10,17.06
1880-03,34.068
1952-01,36.618
2026-02,25.632
1839-12,17.06
1924-03,391.142
1869-09,44.831
2026-02,17.06
1867-10,44.394
1898-02,17.348
1893-08,17.973
1873-12,17.06
1983-07,39.193
1869-06,461.755
1871-08,17.158
1919-04,17.06
1847-06,29.211
1853-11,51.041
1865-10,497.409
1893-12,17.06
1928-07,59.23
1899-07,17.06
1861-11,313.545
1833-01,19.991
1846-05,400.761
1903-12,17.06
1833-01,25.343
1948-10,19.849
1952-12,22.006
2008-07,17.06
1840-12,29.366
1945-08,1555.255
1845-05,38.368
1833-04,47.498
1848-08,17.06
1955-02,46.985
1867-03,17.06
1833-01,23.973
1995-06,17.06
1901-10,377.951
1861-01,404.494
1876-08,29.754
1848-03,17.06
1947-12,28.513
1937-09,57.071
2026-02,1117.74
1873-05,1202.495
1837-11,32.362
1975-10,17.06
1860-10,41.066
1853-12,30.691
1967-10,142.434
1884-04,756.535
1833-01,400.208
1988-10,295.708
1837-05,17.06
1944-09,536.085
1871-11,17.06
1942-11,45.902
1965-12,288.182
1932-08,17.06
1845-06,51.303
1895-11,25.489
1996-01,54.052
1918-08,17.06
1838-10,23.694
1867-01,17.06
1861-07,19.902
1949-12,17.06
1847-04,53.558
1988-08,35.383
1964-04,32.922
1981-07,41.579
1966-11,17.06
1897-12,23.027
2026-02,54.793
1848-06,28.863
1850-12,67.098
1936-04,300.0
1855-12,22.712
1839-02,26.691
1918-03,30.278
1920-09,32.153
1877-06,17.06
1868-02,52.31
1955-11,17.06
1857-12,57.946
1971-06,180.36
1965-02,38.233
1852-12,37.537
1871-09,36.82
1865-10,40.266
1979-04,61.624
1951-12,41.321
2016-05,20.312
1851-03,49.081
1883-06,24.568
1998-03,17.06
1866-06,17.06
1949-04,17.06
1941-06,24.33
1846-07,17.06
1851-10,17.06
1847-06,30.605
1977-02,46.238
1931-04,47.972
2019-01,454.84
1866-08,28.569
2026-02,933.998
1901-08,17.06
1858-04,31.515
1833-01,17.06
1873-08,37.772
1863-05,17.06
1948-05,19.682
2011-06,19.857
1938-10,1273.002
2010-03,25.623
1977-04,354.268
2000-11,57.945
1870-07,38.888
1996-07,2186.602
1863-12,17.06
2023-09,35.613
1920-11,475.817
1928-12,17.06
1868-12,17.06
1938-07,34.823
1873-02,17.06
1879-09,634.645
1944-02,435.855
1833-01,22.279
1964-07,17.06
1866-05,1528.015
1833-01,53.49
1961-01,22.785
1922-04,17.06
1890-02,31.495
1854-11,139.781
1998-12,32.833
1984-10,363.282
1867-02,1393.429
1844-07,35.665
1988-11,32.006
2007-08,822.682
1970-05,54.923
1887-10,296.211
1852-10,1232.263
1906-06,23.223
1858-01,22.306
1978-08,39.254
1833-01,1872.779
1833-04,1774.893
1922-11,17.06
1921-08,48.51
1948-04,17.06
1900-08,19.925
1887-12,85.404
1948-11,782.909
1888-06,48.368
1845-04,1602.025
2000-09,19.383
1939-08,1460.854
1946-09,33.26
1849-11,17.06
1967-05,45.234
1957-06,49.081
1833-01,17.06
1852-07,40.795
1859-08,17.06
2007-08,28.439
2002-08,298.708
1978-09,17.06
1931-11,1203.53
1871-09,158.813
1985-08,22.02
1972-06,661.575
1835-04,17.06
1855-08,20.747
1833-01,3539.38
1851-12,26.624
2011-05,34.447
1979-06,404.896
1866-11,74.706
2001-11,351.407
1902-08,2312.652
1931-11,17.06
1871-03,25.132
1906-12,28.335
1988-11,17.06
1917-09,17.06
1849-12,52.324
1933-04,558.051
1842-10,30.921
1984-09,250.269
1934-03,17.06
1887-12,193.521
1975-10,17.06
1863-12,1292.195
1844-12,17.06
1863-03,2108.224
1853-05,48.756
1954-08,17.06
1833-01,17.92
1853-05,17.06
1899-01,17.06
1833-01,17.06
1885-09,1062.937
1870-12,17.06
1847-07,1780.489
1860-11,30.539
1877-01,48.334
1833-01,40.203
1833-01,34.654
1856-11,17.06
1936-03,104.734
1841-04,280.229
1845-11,17.06
1833-01,17.06
1898-04,861.146
1840-06,20.228
1845-06,17.06
1933-08,530.652
1982-07,1257.43
2001-02,17.06
1868-03,1132.146
2013-11,353.384
1913-07,37.836
1961-04,485.907
1929-12,296.045
1969-11,235.099
1979-11,1964.559
1986-06,58.943
1833-01,36.41
2002-10,36.674
1936-08,607.016
1881-01,32.697
1880-11,31.25
1856-10,256.415
1837-01,1010.915
1973-09,31.019
1833-01,17.06
1854-06,1333.048
1871-06,50.375
1842-01,32.724
1871-02,22.247
1982-01,19.816
1980-12,437.906
1860-10,20.372
1989-01,44.228
1862-06,34.485
1893-08,1653.217
1902-01,17.06
1909-10,21.15
1990-03,435.935
1833-01,17.06
1865-02,17.06
1850-08,41.06
1951-05,17.06
1836-05,41.948
1870-07,17.06
2013-07,343.243
1833-05,44.866
2006-12,47.588
1846-02,17.06
1833-01,17.06
1882-02,1813.807
1872-11,21.028
1845-09,17.06
1854-12,17.06
1850-03,17.06
1878-08,48.626
1844-10,27.399
1872-08,28.351
1880-08,37.472
1833-01,21.116
1890-04,19.069
1899-10,36.375
1967-12,22.521
1882-04,35.247
1833-01,17.06
1834-08,1481.145
1988-07,1367.268
2026-02,471.138
2006-11,24.904
1925-07,18.809
1887-10,41.359
1998-03,40.613
2020-11,38.341
1839-08,31.294
1846-09,17.06
1985-08,49.71
2026-02,70.946
1883-07,17.265
1844-07,501.339
1875-08,928.751
1923-05,22.617
1867-03,34.074
1878-09,1734.337
1879-12,41.078
1856-03,46.278
1905-06,289.329
1833-01,39.484
1991-05,22.984
1833-01,19.197
1833-01,27.325
1833-03,22.982
1860-05,17.06
1859-04,17.06
1913-08,31.327
2026-02,390.94
1838-10,38.266
1929-12,42.295
1871-04,36.596
1894-02,20.468
1883-12,28.903
1988-11,17.06
2006-02,437.867
1833-01,17.06
1985-11,42.401
1875-04,30.611
1978-05,2291.716
1926-12,17.06
2018-03,1792.162
1836-01,41.651
1985-11,864.798
1889-06,1041.215
1856-05,420.955
2004-09,1790.143
1870-04,398.891
2023-02,31.853
1963-04,34.491
1890-02,1979.112
1834-01,22.51
1970-05,17.06
1833-01,330.182
2026-02,377.812
1852-01,17.06
1919-04,17.06
1857-06,46.97
1968-02,336.527
1863-03,50.007
1884-01,30.944
1992-06,21.406
1917-01,17.06
1836-01,36.046
1841-03,17.06
1850-02,17.06
1972-04,37.463
1926-05,67.719
2026-02,633.476
1833-01,41.392
1858-04,51.596
1933-02,23.199
1859-01,18.619
2014-03,61.33
1858-06,22.299
1839-04,45.657
1863-02,24.188
1873-10,17.06
1862-08,34.795
1922-02,26.05
1857-08,17.06
1974-12,17.06
1843-05,17.06
1869-11,1136.674
2000-12,17.06
1993-08,46.021
2009-02,3388.034
1833-01,17.06
2005-05,26.614
1859-03,35.266
1833-01,319.104
1833-01,32.538
1966-01,36.296
1885-11,41.291
1850-07,37.108
1853-10,441.294
1962-01,37.734
1862-12,997.654
1833-01,17.06
1965-08,38.419
1842-03,22.196
1937-07,24.281
1853-09,17.06
1908-03,59.909
1935-01,38.324
1857-04,17.06
1980-05,17.06
1909-07,17.06
1833-01,17.06
1868-08,1847.145
1859-12,17.06
2026-02,37.975
1850-03,413.452
1833-01,20.064
1833-01,2102.651
1842-09,32.353
1862-07,17.06
2009-01,54.685
2001-09,36.129
1949-02,42.283
1889-03,50.07
1952-09,1063.086
1833-01,17.06
1897-07,39.967
1867-01,1199.054
1848-08,24.688
1871-10,34.929
1976-04,2850.278
1880-11,17.06
1983-05,32.747
1840-04,35.573
1972-06,1593.958
1895-06,17.06
1911-04,1412.482
1867-02,36.2
1904-10,99.351
1875-06,17.06
1982-09,17.06
1886-04,17.06
1869-05,17.06
1905-08,17.06
1995-04,638.546
1937-05,42.947
1841-08,18.237
1947-01,22.296
1911-09,36.989
1871-04,47.732
1869-08,250.197
1905-09,17.678
1876-11,39.327
1991-07,17.06
1941-07,474.42
1914-04,17.06
1912-06,17.712
1933-10,56.961
1837-09,511.108
1854-12,17.06
1833-01,17.06
1833-01,28.449
1835-07,17.06
1894-09,2099.017
1893-08,17.06
1917-01,17.06
1981-11,17.06
1976-08,38.002
1857-02,96.671
1848-10,17.06
1840-03,17.06
1833-01,332.367
1836-08,17.06
1890-12,1554.318
1967-10,38.135
1861-10,329.282
1938-01,1227.265
1833-01,202.105
1968-03,17.06
1842-09,45.114
1902-09,17.06
1851-01,32.288
2026-02,22.923
1857-03,26.886
1833-01,30.131
1882-10,54.297
1835-06,17.06
1950-06,1551.9
1869-10,1206.874
1864-10,1663.145
1892-08,17.06
1867-09,20.17
1915-12,289.28
1844-12,18.259
1833-01,17.06
1970-12,17.06
1955-07,43.423
1971-06,20.188
1871-04,179.554
1903-08,51.614
1915-09,1659.774
1833-01,17.06
1932-09,17.06
1965-02,2199.857
1886-04,29.815
1929-08,35.345
2004-04,303.198
1861-01,19.248
1984-08,1473.199
1854-06,17.06
1851-11,17.06
1833-01,32.577
1895-11,22.527
1856-08,39.791
2007-06,43.13
1866-12,1897.527
1877-12,17.06
1845-08,17.06
1914-07,17.211
1833-01,36.431
1933-07,37.634
1865-10,22.907
1926-06,24.067
1862-06,1416.45
1845-02,17.06
1833-01,17.06
1935-02,63.398
1861-01,36.839
2002-09,17.06
1845-06,22.62
1971-08,44.275
1840-05,29.163
1918-10,57.848
1833-01,35.647
1954-01,17.06
1833-01,19.876
1936-11,44.575
1978-11,17.06
1944-08,21.196
1937-07,49.425
1840-08,29.585
1836-12,1421.836
1834-11,24.702
1920-06,697.704
1840-10,20.325
1870-10,25.581
1833-01,17.06
1950-09,19.713
1879-06,23.145
1966-12,26.772
1927-08,1580.116
1878-09,17.06
2000-09,41.166
1845-11,45.167
1898-12,17.06
1852-10,36.103
1919-09,386.505
1893-07,17.06
1871-03,1379.053
1888-11,18.112
1901-03,291.561
1995-09,54.125
1969-10,64.255
2004-09,541.441
1878-03,48.03
1846-11,17.06
1862-11,2959.273
1835-03,42.067
1943-10,17.06
1835-01,1720.081
1854-07,1719.242
1991-04,2016.404
1846-02,30.091
1849-09,17.06
1835-09,32.409
2004-08,97.304
1858-01,17.06
1833-01,17.06
1847-02,18.41
1849-10,36.723
1878-04,17.06
1929-07,376.182
1833-01,37.474
1940-08,665.449
1897-02,18.345
1833-01,17.06
1895-11,17.06
1906-12,17.06
1910-12,481.998
1833-01,34.657
1983-03,17.06
1875-03,19.571
2005-03,21.19
1862-01,23.445
1848-11,36.241
1960-08,29.93
1932-06,46.042
1877-10,391.914
1958-07,56.141
1880-05,17.06
1857-02,17.06
1914-10,29.738
1902-04,43.806
1874-06,41.759
1860-08,1484.889
1925-06,22.33
1965-07,17.06
1839-03,41.339
1833-01,17.06
1964-07,17.06
2004-01,478.253
1846-09,17.06
1856-04,24.701
1858-11,17.06
1833-01,17.06
1833-01,333.396
1935-04,26.502
1854-05,17.06
1990-12,493.22
1889-09,17.204
1874-03,43.186
1910-03,37.697
2001-02,31.626
1966-01,38.072
1939-03,603.965
1867-07,46.03
1966-05,34.809
1869-03,41.5
1852-03,283.658
2007-10,17.06
1889-01,17.06
1950-07,529.095
1908-10,17.083
1838-03,17.063
1934-05,17.06
1883-06,2212.912
1994-05,20.337
1833-01,17.06
1915-12,55.956
2026-02,401.327
1833-01,333.309
1911-01,17.06
1833-01,1709.147
1918-02,29.801
1859-01,17.06
1844-04,49.036
1851-10,17.06
1925-09,24.929
1917-10,17.06
1866-12,57.047
1948-12,19.395
1852-08,17.06
1911-09,327.823
1844-03,303.319
1981-09,36.923
1846-05,19.837
1853-02,17.06
1835-11,21.332
1894-05,23.053
1965-07,191.867
1927-04,17.06
2026-02,344.696
1867-02,1585.19
1833-01,17.06
2014-05,22.393
2026-02,17.06
2007-07,952.774
1987-05,37.15
1894-08,2287.261
1860-12,17.06
1985-04,23.926
1989-01,56.956
1841-09,44.243
2026-02,47.703
1921-01,34.94
1833-09,24.68
1845-07,23.809
2026-02,17.06
1860-07,48.847
1876-10,33.504
1833-01,17.06
1865-11,49.061
1840-04,30.524
1856-09,31.094
1835-11,17.06
1977-10,45.319
1922-08,1951.594
1937-10,17.06
1833-01,17.06
1979-05,307.24
1839-12,875.793
1981-12,17.06
1864-01,148.712
1927-04,19.115
1876-05,58.801
1837-10,1278.542
1983-05,23.569
1888-12,17.06
1993-09,34.485
1833-01,28.122
1833-01,17.06
1979-03,17.06
1987-03,17.06
1854-08,17.06
1912-05,17.06
1992-11,17.06
1983-04,17.06
1934-12,17.06
1987-08,58.547
2026-02,1024.414
1910-05,317.092
1881-08,17.06
1997-12,17.06
1857-06,415.077
1890-11,29.325
1989-04,17.06
1873-08,17.06
1833-06,17.06
1927-11,47.524
1865-11,17.06
1871-12,2129.344
2020-02,29.893
1970-10,52.786
1856-07,52.809
1835-06,22.432
1833-01,1085.421
1858-04,17.06
2019-08,17.06
1875-12,17.06
1833-01,17.06
1868-08,523.622
1933-02,17.06
1892-09,1388.973
1889-07,17.06
1950-03,17.06
1932-12,135.656
1833-01,122.251
1995-06,274.679
1833-01,396.149
1863-10,30.425
1952-02,31.647
1894-01,17.06
1857-11,17.06
1932-12,343.871
2001-10,428.642
1833-01,2293.927
1833-01,26.891
1906-03,17.081
1975-07,17.06
1929-08,1274.523
1856-07,89.175
1833-01,19.977
1892-02,57.662
1910-02,31.417
1981-10,28.817
1850-09,18.853
1942-12,2059.023
1952-05,23.721
1867-11,17.06
1853-10,41.671
1869-05,34.116
1837-04,304.404
1940-02,30.846
